date,result,method,rounds,fighter,opponent,fight_time,ground_str_lnd_mean_dif,ground_str_att_mean_dif,sig_str%_mean_dif,total_str_lnd_mean_dif,ctrl_mean_dif
2015-02-28,L,Decision - Split,3,Alex Torres,Masio Fullen,25.0,,,,,
2015-02-28,W,Decision - Split,3,Valmir Lazaro,James Krause,25.0,-0.12119898417810847,-0.2299509719212014,-0.19892345900238573,1.080556760630528,-0.20159709562978653
2015-02-28,W,KO/TKO,3,Derrick Lewis,Ruan Potts,15.3,0.9822765445371877,0.8372658246068941,3.8013927301553534,-0.0900569585479511,0.3954789325159169
2015-02-28,L,KO/TKO,3,Dhiego Lim,Tim Means,10.28,5.333813837129573,6.548852013433184,0.27569032615192246,1.1612887412635264,3.3095103654785953
2015-02-28,L,Submission,3,Gleison Tiba,Tony Ferguson,10.62,0.4935399781857763,0.597528718140438,-0.06331952038686937,0.2167791164930062,1.3906056460920893
2015-02-28,W,Submission,3,Jake Ellenberger,Josh Koschec,20.33,-0.3872040424266631,-0.06754841592779551,0.07228441822864698,-0.06305538394434684,-0.5282990732944167
2015-02-28,W,Decision - Split,3,Holly Holm,Raquel Pennington,25.0,,,,,
2015-02-28,W,Submission,5,Ronda Rousey,Cat Zingano,0.23,-1.8075946883854526,-1.7551601618063621,-0.6057352748489355,-1.2991274657982301,-1.3168900538642136
2015-02-28,L,KO/TKO,3,Richard Walsh,Alan Jouban,10.32,1.151552490695359,0.822658187295318,0.20788835684416335,1.7283218079392157,2.4082635305416846
2015-02-22,W,Decision - Unanimous,3,Santiago Ponzinibbio,Sean Stricklan,25.0,-0.6939371478711688,-0.6810691830139953,-0.6057352748489355,-0.42634929679284034,-0.5095230975665643
2015-02-22,L,Decision - Unanimous,3,Cody Gibson,Douglas Silva de Andrade,25.0,0.2606264582839318,0.35005815662667666,0.6825021419984719,0.1600485355076559,0.7447120810539699
2015-02-22,L,KO/TKO,3,Tiago dos Santos e Silva,Mike de la Torre,10.98,-0.12119898417810847,0.006349043413119268,0.41129426476743886,-1.5309591669402867,0.8611231305666543
2015-02-22,L,KO/TKO,3,William Macario,Matt Dwye,15.23,0.6004511020751475,0.8080505499837418,3.5301848529243207,1.8420557130877306,0.6958945441615538
2015-02-22,L,Submission,3,Jessica Andrade,Marion Reneau,5.9,0.6742706876178086,0.47894907408176063,1.56392774299933,0.12595563828088288,1.093945229592023
2015-02-22,W,Decision - Unanimous,3,Ivan Jorge,Josh Shockle,25.0,-0.2484741316654552,-0.2514327914970487,0.4112942647674392,1.755596125720634,1.4957511101680625
2015-02-22,L,Decision - Unanimous,3,Iuri Alcantara,Frankie Saen,25.0,0.5788143270022986,0.27444215171969394,-0.33452739761790246,-0.8763755401862444,-1.1741926383325363
2015-02-22,L,Decision - Split,3,Rustam Khabilov,Adriano Martin,25.0,0.19698888454025837,0.29248688016340574,-1.0803490600032442,0.1578665900851425,0.20396398009182332
2015-02-22,W,KO/TKO,3,Sam Alvey,Cezar Ferreira,15.57,0.3560828188994418,0.2856126978991346,1.8351356202303633,0.7259906294720884,-1.2267653703705226
2015-02-22,W,Decision - Unanimous,3,Michael Johnson,Edson Barboza,25.0,0.12189654752272379,0.19452978289754186,-0.7413392134644523,0.10549989994481905,0.14763605290826648
2015-02-22,W,KO/TKO,5,Frank Mi,Antonio Silva,5.67,0.2657174641834256,0.3320134281829648,0.07228441822864735,0.1878683396447027,0.5081347868830308
2015-02-14,W,Submission,3,James Moontasri,Cody Pfister,5.82,,,,,
2015-02-14,L,Decision - Unanimous,3,Tim Elliot,Zach Makovsky,25.0,0.8295463675523718,0.991934925552995,0.6825021419984719,2.0910702344320806,-0.12649319271837736
2015-02-14,W,KO/TKO,3,Chas Skelly,Jim Alers,20.98,-0.8848498691021889,-0.9104950160840449,-0.876943152079969,-1.7674275021051846,-0.8099387092122013
2015-02-14,L,Decision - Unanimous,3,Rodrigo de Lima,Efrain Escudero,25.0,-0.1364720018765901,-0.27291461107289605,-0.13112148969462775,-0.7503681920360913,0.4668276402817558
2015-02-14,L,Submission,3,Chris Kelades,Ray Borg,10.93,2.9970421292618865,3.271585618941914,0.20788835684416335,2.0283393035348185,0.8836543014400773
2015-02-14,L,Decision - Unanimous,3,Michel Prazeres,Kevin Lee,25.0,-1.6064999553554449,-1.5970539697281254,0.6147001726907135,-0.5943590943263778,-0.2166178762120684
2015-02-14,W,Decision - Unanimous,3,Daniel Kell,Patrick Walsh,25.0,-0.6302995741274954,-0.8529237396207741,0.4790962340751972,-2.103719840350074,-3.836625996541994
2015-02-14,L,Submission,3,Kiichi Kunimoto,Neil Magny,5.37,-0.7512109642404748,-0.8529237396207741,0.2756903261519221,-1.4376810001278357,0.019959417958870858
2015-02-14,L,Decision - Unanimous,3,Cole Miller,Max Holloway,25.0,-0.32483922015786315,-0.26346261045952324,-0.5379333055411771,-0.7157298084536898,0.4593172499906148
2015-02-14,L,Submission,5,Brandon Thatch,Benson Henderson,15.97,-1.14958217587587,-1.3109161329778392,0.5468982033829556,-1.926436774770854,-1.5309361771617302
2015-01-31,L,KO/TKO,3,Ed Herman,Derek Brunson,0.6,0.8499103911503473,0.661114904084946,0.885908049921747,0.030495526045918365,-0.6034029762058261
2015-01-31,W,KO/TKO,3,Thiago Santos,Andy Enz,5.93,0.38790160577127847,0.3930217957783713,0.14008638753640573,-1.1308449250868784,0.16265683349054832
2015-01-31,L,Decision - Split,3,Richardson Moreira,Ildemar Alcantara,25.0,-0.604844544630026,-0.6295128160319619,2.1063434974613964,-1.1382089908878614,-1.1291302965856904
2015-01-31,W,Decision - Unanimous,3,Rafael Natal,Tom Watson,25.0,1.2024625496902976,1.1577745726785365,0.004482448920888988,0.07004328682897516,0.7184257150349767
2015-01-31,W,Decision - Unanimous,3,John Lineker,Ian McCall,25.0,0.32935503792709897,0.37497706733465946,0.07228441822864735,-0.5569932789658347,-0.5658510247501214
2015-01-31,W,Decision - Split,3,Tyron Woodley,Kelvin Gastelu,25.0,0.2262621684623481,0.14125487034944054,1.0215119885372634,-0.43807725343885023,-0.31425294999690034
2015-01-31,L,Decision - Majority,3,Sara McMan,Miesha Tate,25.0,0.12316929899759725,0.14984759817977944,1.224917896460539,-0.3581635023392943,0.3466613956235009
2015-01-31,L,KO/TKO,3,Jordan Mein,Thiago Alves,0.65,-0.011742357338990232,-0.18440951442040512,0.4790962340751976,-0.6219061552856104,-0.0476340946613976
2015-01-31,W,Submission,3,Thales Leite,Tim Boetsch,15.75,0.601723853550021,0.6576778129528105,-0.4023293669256608,-0.1996997160292533,0.8423471548388021
2015-01-31,L,KO/TKO,3,Joe Lauzo,Al Iaquinta,15.57,0.45281193098982536,0.3681028850703884,-0.26672542831014445,-0.7896432096413338,0.18894319950954153
2015-01-24,W,Decision - Unanimous,3,Neil Seery,Chris Beal,25.0,-0.5030244266401487,-0.42328734810382734,0.2756903261519221,0.4327917133218402,-0.5883821956235441
2015-01-24,W,Decision - Unanimous,3,Viktor Pest,Konstantin Erokhi,25.0,,,,,
2015-01-24,W,Decision - Unanimous,3,Mirsad Bekti,Paul Redmond,25.0,,,,,
2015-01-24,W,KO/TKO,3,Mairbek Taisumov,Anthony Christodoulo,0.63,,,,,
2015-01-24,L,Submission,3,Stanislav Nedkov,Nikita Krylov,5.4,0.9924585563361754,1.338221857115654,-0.13112148969462775,-0.05814600674369153,0.1288600771804141
2015-01-24,L,KO/TKO,3,Andy Ogle,Makwan Amirkhani,0.13,,,,,
2015-01-24,L,KO/TKO,3,Sultan Alie,Kenny Robertso,10.7,,,,,
2015-01-24,L,Decision - Unanimous,3,Nicholas Musoke,Albert Tumenov,25.0,-0.29047493033627964,-0.595141904710606,0.41129426476743886,1.0669196017398188,1.6647348917187328
2015-01-24,L,KO/TKO,3,Akira Corassan,Sam Sicili,15.43,-0.8670313484539603,-0.8649535585832486,0.2078883568441641,-0.3325256436247609,-0.44192958494629614
2015-01-24,W,Decision - Split,3,Ryan Bader,Phil Davis,25.0,-0.7257559347430055,-0.8357382839600961,-0.13112148969462736,-0.3521631524273823,-0.3067425597057596
2015-01-24,W,KO/TKO,3,Gegard Mousas,Dan Henderson,5.17,-0.32611197163273675,-0.25572915541221825,0.34349229545968046,0.40933580002982034,-0.5996477810602555
2015-01-24,L,KO/TKO,5,Alexander Gustafsson,Anthony Johnson,10.25,0.11044178424886263,0.009786134545254769,-0.7413392134644523,0.24050777296284015,-0.4381743898007256
2015-01-18,L,Decision - Split,3,Tateki Matsuda,Joby Sanche,25.0,-0.2484741316654552,-0.5092146264072167,0.8859080499217469,0.923729433387372,0.6020146655222923
2015-01-18,L,KO/TKO,3,Matt Van Buren,Sean O'Connell,10.18,,,,,
2015-01-18,W,Submission,3,Charles Rosa,Sean Sorian,20.72,-0.8212122953585155,-0.8099601004690794,-2.5041904154661685,0.010039787709854546,-0.2429042422310616
2015-01-18,W,KO/TKO,3,Johnny Case,Frankie Pere,5.9,,,,,
2015-01-18,L,Decision - Unanimous,3,Zhang Lipeng,Chris Wad,25.0,0.3242640320276051,0.35005815662667666,2.919967129154496,2.137436574660492,1.893801795598531
2015-01-18,L,Decision - Unanimous,3,Shane Howel,Paddy Holohan,25.0,-0.6939371478711688,-0.6810691830139953,-3.046606169928235,-0.971835652421209,-1.5647329334718643
2015-01-18,L,KO/TKO,3,John Howard,Lorenz Larkin,10.28,0.4986309840852701,0.4798083468647945,0.8859080499217474,0.7194447932045479,1.2967257674528279
2015-01-18,W,Decision - Split,3,Gleison Tiba,Norman Parke,25.0,-0.370658273253308,-0.48343644291619986,-0.4023293669256608,-0.36061819093962205,0.20771917523739394
2015-01-18,W,TKO - Doctor's Stoppage,3,Uriah Hall,Ron Stallings,15.62,,,,,
2015-01-18,W,Decision - Unanimous,3,Donald Cerrone,Benson Henderson,25.0,-1.106308625730172,-1.2206924907592804,0.14008638753640534,-1.025020572094975,-1.3394212247376365
2015-01-18,L,KO/TKO,5,Dennis Sive,Conor McGregor,5.9,-0.2815656700121653,-0.4043833468770817,-0.4023293669256608,0.9098195313188484,-0.1340035830095183
2015-01-18,W,Decision - Unanimous,3,Cathal Pendred,Sean Spencer,25.0,-0.26120164641418986,-0.19128369668467618,0.5468982033829556,-1.1218444002190102,0.3729477616424941
2015-01-03,L,KO/TKO,3,Marcus Brimage,Cody Garbrandt,20.83,,,,,
2015-01-03,W,Decision - Unanimous,3,Marion Reneau,Alexis Dufresne,25.0,,,,,
2015-01-03,W,Decision - Unanimous,3,Omari Akhmedov,Mats Nilsso,25.0,0.133351310796585,0.17820360001989793,0.614700172690714,-0.46726077346496797,0.3917237373703465
2015-01-03,L,Decision - Unanimous,3,Rodrigo Dam,Evan Dunha,25.0,-0.29302043328602656,-0.3450935248477431,0.14008638753640573,-0.52344586809469,-0.5207886830032759
2015-01-03,L,KO/TKO,3,Jared Cannonier,Shawn Jordan,10.95,,,,,
2015-01-03,L,KO/TKO,3,Danny Castillo,Paul Felder,10.15,-1.5441351330866449,-1.5480754210951937,-0.6735372441566939,-0.5613571698108616,0.6433218121235672
2015-01-03,W,Decision - Unanimous,3,Kyoji Horiguch,Louis Gaudinot,25.0,1.660653080644746,1.8108218877842954,1.6317297123070884,0.46906655597112673,0.624545836395715
2015-01-03,L,Decision - Unanimous,3,Nate Marquardt,Brad Tavare,25.0,0.6399063977962249,0.6800189053116916,0.6825021419984723,-0.5834493672138106,0.07253214999685721
2015-01-03,L,Decision - Unanimous,3,Myles Jury,Donald Cerrone,25.0,0.6500884095952129,0.750479273520471,-1.0125470906954854,-0.285341073862907,0.939982228623634
2015-01-03,W,Decision - Unanimous,5,Jon Jones,Daniel Cormier,25.0,-0.2612016464141898,-0.21104697069445585,0.14008638753640498,-0.41080293565743203,-0.8287146849400536
2014-12-20,W,KO/TKO,3,Marcos Rogerio de Lima,Igor Pokrajac,5.98,-0.10847146942937377,-0.04520732356891434,1.4961257736915716,-0.7209119288321593,-0.6109133664969668
2014-12-20,L,Decision - Split,3,Marcio Alexandre Junior,Tim Means,25.0,-1.0757625903332089,-1.2825601311377208,-0.4023293669256608,-1.4946843242910002,-0.20910748592092746
2014-12-20,L,Submission,3,Yuta Sasaki,Leandro Issa,20.22,-0.3121117054091285,-0.2943964306487434,2.1063434974613964,-1.0809329235468825,-0.7235692208640807
2014-12-20,W,Decision - Unanimous,3,Hacran Dias,Darren Elkins,25.0,-0.37574927915280193,-0.47828080621799657,1.2249178964605385,0.14122925623847726,0.3879685422247761
2014-12-20,W,Submission,3,Renato Moican,Tom Niinimaki,15.5,,,,,
2014-12-20,L,KO/TKO,3,Jake Collier,Vitor Miranda,20.98,,,,,
2014-12-20,L,KO/TKO,3,Antonio Dos Santos,Daniel Sarafia,5.02,,,,,
2014-12-20,W,KO/TKO,3,Rashid Magomedov,Elias Silverio,20.95,-0.9268506677730133,-0.9388510179241634,-0.06331952038686937,-1.1308449250868784,-1.545956957744012
2014-12-20,L,Decision - Unanimous,3,Antonio Carlos Junior,Patrick Cummins,25.0,-2.2848764914630033,-1.5403419660478888,-1.554962845157552,-0.667181522802765,1.5107718907503438
2014-12-20,W,Submission,3,Renan Barao,Mitch Gagno,15.88,-0.2841111729619123,-0.23596588140243868,-0.26672542831014406,0.8206325121736104,0.08379773543356861
2014-12-20,W,KO/TKO,5,Lyoto Machida,CB Dollaway,5.03,-0.08556194288165135,-0.15433496701421873,0.4112942647674392,0.10277246816667716,-0.5132782927121349
2014-12-20,L,Submission,3,Mike Rhodes,Erick Silv,5.25,-0.645572591825977,-0.4877328068313694,-1.0803490600032442,0.991915227840918,0.20771917523739386
2014-12-13,W,Submission,3,Ben Saunders,Joe Riggs,0.95,-0.40884081749951207,-0.6492760900417414,1.6317297123070886,0.8353606437755763,0.012449027667729843
2014-12-13,W,Submission,3,Ian Entwistle,Anthony Birchak,5.07,,,,,
2014-12-13,L,Decision - Unanimous,3,Garett Whiteley,David Michaud,25.0,0.06971373705291163,0.049312682564813935,0.6825021419984719,-0.917287016858372,-1.1779478334781066
2014-12-13,W,KO/TKO,3,Bryan Barberena,Joe Ellenberger,15.4,,,,,
2014-12-13,W,Submission,3,Drew Dobe,Jamie Varne,5.87,-0.5030244266401487,-1.1536692136826368,-0.4701313362334192,1.0159166274885663,0.18143280921840063
2014-12-13,W,Decision - Unanimous,3,Henry Cejudo,Dustin Kimura,25.0,,,,,
2014-12-13,L,Submission,3,Willie Gate,John Morag,20.1,,,,,
2014-12-13,W,KO/TKO,3,Matt Mitrion,Gabriel Gonzaga,5.98,0.002257908884617892,-0.11824551012679528,-0.13112148969462775,0.1963233781569424,-0.2842113888323367
2014-12-13,L,KO/TKO,3,Stefan Struve,Alistair Overeem,20.22,-1.5759539199584816,-1.2842786767037884,-2.0973785996196193,-0.7312761695890984,-0.9413705393071674
2014-12-13,L,Decision - Unanimous,3,Nate Dia,Rafael Dos Anjo,25.0,-0.36684001882868766,-0.5040589897090134,0.2078883568441637,0.6280758286367961,-0.4156432189273028
2014-12-13,W,Decision - Unanimous,5,Junior Dos Santos,Stipe Mioci,25.0,-0.29429318476090005,-0.28924079395054,0.27569032615192246,-0.19342662293952695,-0.5508302441678394
2014-12-13,L,Decision - Split,3,Claudia Gadelha,Joanna Jedrzejczy,25.0,3.1879548504929063,3.0997310623351355,1.0215119885372634,2.0965250979883643,2.667371995586046
2014-12-12,W,Decision - Unanimous,3,Heather Clark,Bec Rawlings,25.0,,,,,
2014-12-12,L,Decision - Unanimous,3,Emily Kaga,Angela Hill,25.0,,,,,
2014-12-12,L,Submission,3,Alex Chambers,Aisling Daly,20.88,,,,,
2014-12-12,W,Decision - Unanimous,3,Tecia Torres,Angela Magana,25.0,,,,,
2014-12-12,W,Decision - Unanimous,3,Joanne Wood,Seo Hee Ha,25.0,,,,,
2014-12-12,L,Submission,3,Lisa Elli,Felice Herrig,15.08,,,,,
2014-12-12,L,Decision - Split,3,Randa Markos,Jessica Penn,25.0,,,,,
2014-12-12,L,Submission,3,Joe Procto,Yancy Medeiro,20.62,0.2924452451557684,0.26413087832328724,-0.19892345900238573,0.5737999362517736,0.18143280921840063
2014-12-12,W,Decision - Unanimous,3,Charles Oliveira,Jeremy Stephens,25.0,-0.6150265564290137,-0.7377811866942323,0.2078883568441637,-0.5899952034813509,-0.5883821956235441
2014-12-12,L,Submission,5,Rose Namajunas,Carla Esparza,5.43,,,,,
2014-12-06,L,KO/TKO,3,Eddie Gordon,Josh Samman,15.13,,,,,
2014-12-06,L,Decision - Unanimous,3,Alex White,Clay Collard,25.0,-0.12119898417810847,-0.3373600698004381,0.885908049921747,-1.1491187180004288,-0.6709964888260943
2014-12-06,L,Decision - Unanimous,3,Matt Hobar,Sergio Petti,25.0,2.2117544692649567,2.369349196756326,0.14008638753640573,-0.10805800828368721,2.1829518218074564
2014-12-06,W,Submission,3,Raquel Pennington,Ashlee Evans-Smith,20.98,,,,,
2014-12-06,W,Decision - Unanimous,3,Corey Anderson,Justin Jones,25.0,,,,,
2014-12-06,W,Submission,3,Urijah Faber,Francisco Rivera,5.57,1.1133699464491549,1.080440022205486,0.5468982033829556,0.0809530139415425,1.1164764004654457
2014-12-06,W,Decision - Split,5,Robbie Lawler,Johny Hendricks,25.0,0.19189787864076455,0.4093479786560153,-0.7413392134644526,-0.4318041603491241,-0.6672412936805238
2014-12-06,L,KO/TKO,3,Anthony Hamilton,Todd Duffe,0.55,3.124317276749233,2.169138638309429,0.7503041113062311,0.4873403488846771,1.0714140587186003
2014-12-06,W,KO/TKO,3,Travis Browne,Brendan Schaub,20.83,0.035349447231328074,-0.1002007816830836,0.34349229545968085,-0.3862560496541553,-0.35931529174374593
2014-12-06,W,Submission,5,Anthony Pettis,Gilbert Melendez,5.88,-0.006651351439496416,-0.053800051399253264,1.1571159271527802,-1.1873027628944144,0.30535424902222585
2014-12-06,L,Submission,3,Abel Trujillo,Tony Ferguson,20.32,1.4061027856700523,1.1113738423947062,0.885908049921747,0.16113950821891262,0.5269107626108831
2014-11-22,W,Decision - Unanimous,3,Ruslan Magomedov,Josh Copeland,25.0,,,,,
2014-11-22,L,KO/TKO,3,Juan Manuel Puig,Dooho Choi,0.3,,,,,
2014-11-22,L,KO/TKO,3,Kailin Curra,Paige VanZant,10.9,,,,,
2014-11-22,L,Submission,3,Yves Edward,Akbarh Arreola,5.87,0.2135346537136134,0.41364434257118476,0.41129426476743886,0.31933055135113964,0.7221809101805471
2014-11-22,W,Decision - Unanimous,3,James Vick,Nick Hein,25.0,0.006076163309238269,0.006349043413119268,-0.8769431520799686,-1.2445788302353933,-1.4708530548326026
2014-11-22,L,Decision - Split,3,Luke Barnatt,Roger Narvaez,25.0,0.3242640320276051,0.3285763370508293,1.56392774299933,1.5919502190321235,0.18894319950954153
2014-11-22,L,Decision - Unanimous,3,Isaac Vallie-Flag,Matt Wima,25.0,-1.3061306072853065,-1.603928151992397,-0.6735372441566939,2.0447038942036695,-1.0465160033831404
2014-11-22,L,Decision - Unanimous,3,Dustin Orti,Joseph Benavide,25.0,1.724290654388419,1.273776398388112,1.3605218350760553,1.3088428004610002,1.8712706247251083
2014-11-22,W,KO/TKO,3,Aleksei Oleinik,Jared Roshol,15.35,-2.242875692792179,-1.941622355724717,-0.8091411827722103,-2.7855777848855343,-3.3033882858709886
2014-11-22,L,Decision - Split,3,Brad Pickett,Chico Camus,25.0,-0.8212122953585155,-0.8314419200449267,-1.4871608758497938,-0.051327427298336926,-0.8287146849400537
2014-11-22,L,Decision - Unanimous,3,Bobby Green,Edson Barboza,25.0,0.7824545629820533,0.629321811112692,0.14008638753640573,0.6741694256873934,0.47058283542732615
2014-11-22,W,Submission,5,Frankie Edgar,Cub Swanso,20.93,1.3004644132555545,1.2772134895202476,-0.13112148969462775,1.0120982229991677,1.2066010839591366
2014-11-15,W,Decision - Unanimous,3,Yair Rodriguez,Leonardo Morales,25.0,,,,,
2014-11-15,L,Submission,3,Guido Cannetti,Henry Briones,5.73,,,,,
2014-11-15,W,TKO - Doctor's Stoppage,3,Jessica Eye,Leslie Smith,5.5,0.006076163309238269,0.006349043413119268,-0.26672542831014445,0.023676946600563763,0.031225003395582082
2014-11-15,W,Decision - Unanimous,3,Alejandro Perez,Jose Quinonez,25.0,,,,,
2014-11-15,L,Decision - Unanimous,3,Marlon Vera,Marco Beltran,25.0,,,,,
2014-11-15,L,Submission,3,Edgar Garci,Hector Urbina,15.63,,,,,
2014-11-15,W,Submission,3,Kelvin Gastelu,Jake Ellenberger,20.77,-0.3859312909517897,-0.5375706282473351,0.34349229545968085,0.7306272634949296,-0.058899680098108996
2014-11-15,L,KO/TKO,3,Chris Heatherly,Augusto Montano,20.83,,,,,
2014-11-15,W,KO/TKO,5,Fabricio Werdum,Mark Hunt,10.45,0.39935636904513966,0.4712156190344555,1.3605218350760553,0.5023412236644572,0.10632890630699131
2014-11-15,L,Submission,3,Humberto Brown Morriso,Gabriel Benitez,0.5,,,,,
2014-11-15,L,Submission,3,Dennis Bermudez,Ricardo Lamas,15.3,1.443012578441383,1.6140484204695338,0.07228441822864735,0.9897332824184046,0.842347154838802
2014-11-08,W,Decision - Unanimous,3,Thomas Almeida,Tim Gorman,25.0,,,,,
2014-11-08,W,Decision - Unanimous,3,Warlley Alve,Alan Jouban,25.0,0.8970021957206654,1.20933093966057,-0.6735372441566939,0.4873403488846771,2.761251874225308
2014-11-08,W,Decision - Split,3,Claudio Silva,Leon Edwards,25.0,,,,,
2014-11-08,W,Decision - Unanimous,3,Dhiego Lim,Jorge de Oliveira,25.0,,,,,
2014-11-08,W,Decision - Unanimous,3,Juliana Lima,Nina Nune,25.0,,,,,
2014-11-08,L,Decision - Unanimous,3,Rodolfo Rubio Perez,Diego Rivas,25.0,,,,,
2014-11-08,W,KO/TKO,3,Caio Magalhaes,Trevor Smith,0.52,-0.025742623562598415,0.0922763217165086,-0.6735372441566939,-0.40589355845677655,0.0011834422310184468
2014-11-08,L,Submission,3,Charlie Brenneman,Leandro Silva,20.25,1.0115498284592774,0.7711018203132844,-0.8091411827722106,-0.3390714798923013,0.36168217620578275
2014-11-08,L,Submission,3,Wagner Silva,Colby Covington,15.43,-1.1394001640768823,-1.2825601311377208,-2.165180568927377,-1.2582159891261024,-1.4445666888136093
2014-11-08,W,KO/TKO,5,Ovince Saint Preu,Mauricio Rua,0.57,-0.7855752540620585,-0.8168342827333506,0.34349229545968085,-1.0449308240754105,-0.6860172694083762
2014-11-07,L,KO/TKO,3,Dylan Andrews,Sam Alvey,10.27,0.4299024044421029,0.35005815662667666,0.5468982033829559,-1.8309766625358894,0.30535424902222585
2014-11-07,W,KO/TKO,3,Marcus Brimage,Jumabieke Tuerxun,10.97,-0.22301910216798587,-0.07957823489027006,0.2078883568441641,0.5718907340070742,-0.2391490470854911
2014-11-07,W,Submission,3,Daniel Kell,Luke Zachric,20.45,,,,,
2014-11-07,L,KO/TKO,3,Vik Grujic,Chris Clements,15.1,-0.6939371478711688,-0.5521782655589114,-1.0803490600032437,-0.5899952034813509,-0.010082143205692949
2014-11-07,L,KO/TKO,3,Richie Vaculik,Louis Smolka,0.3,-1.3939504590515759,-1.9699783575648353,0.07228441822864698,-1.3809504191424853,-0.39686724319945055
2014-11-07,L,Submission,5,Michael Bisping,Luke Rockhol,0.95,0.5877235873264129,0.8123469138989113,-1.893972691696344,1.573130939762945,0.3278854198956486
2014-11-07,W,Submission,3,Anthony Perosh,Guto Inocent,15.77,0.7697270482333187,0.8278138239935214,-2.368586476850652,0.3266946171521225,0.5381763480475945
2014-11-07,L,Submission,3,Vagner Rocha,Jake Matthews,5.87,-5.424754379975846,-4.08980431330945,-1.961774661004102,-2.767303991971984,-3.096852552864613
2014-11-07,L,KO/TKO,3,Walt Harris,Soa Palelei,20.82,-0.9612149575945969,-0.8013673726387405,-2.8432002620049603,-0.9854728113119181,-1.2755829072629385
2014-11-07,W,KO/TKO,3,Robert Whittaker,Clint Hester,10.72,-0.5602982430094547,-0.47054735117069146,-0.6735372441566942,-0.022689393627847648,-0.6296893422248192
2014-11-07,W,KO/TKO,3,Al Iaquinta,Ross Pearson,5.65,0.21735290813823385,0.11375814129235594,0.2078883568441637,-0.03987221383014114,0.20771917523739386
2014-10-25,L,Decision - Unanimous,3,Felipe Arantes,Andre Fili,25.0,0.7060894744896453,0.7539163646526065,0.7503041113062306,0.01549465126613831,0.42176529853491024
2014-10-25,W,KO/TKO,3,Neil Magny,William Macario,10.67,-0.39356779980103046,-0.39836843739584443,-1.3515569372342773,-0.3737098634747026,0.12886007718041428
2014-10-25,W,Submission,3,Gilbert Burns,Christos Giagos,20.95,,,,,
2014-10-25,W,Submission,3,Anthony Rocco Marti,Fabricio Camoes,20.27,-0.18483655792178186,-0.27291461107289605,-0.19892345900238573,0.20096001217978357,0.98879976551605
2014-10-25,W,Submission,3,Yan Cabra,Naoyuki Kotan,15.1,1.873202576948615,1.6389673311775166,1.699531681614847,0.4737031899939679,2.175441431516316
2014-10-25,W,Submission,3,Wilson Rei,Scott Jorgensen,15.47,0.6284516345223639,0.8175025505971147,-0.5379333055411771,0.547889334359426,1.4168920121110826
2014-10-25,L,Decision - Unanimous,3,Diego Ferreir,Beneil Darius,25.0,0.45153917951495187,0.29248688016340574,0.614700172690714,0.05995178924985022,-0.11898280242723636
2014-10-25,L,KO/TKO,3,Hans Stringe,Fabio Maldonado,20.1,0.563541309303817,0.6722854502643867,0.27569032615192174,-0.310433446221812,1.6422037208453102
2014-10-25,L,Decision - Unanimous,3,Glover Teixeir,Phil Davis,25.0,0.33317329235171966,0.2039817835109148,0.4790962340751972,-0.0472362796311242,-0.9000633927058925
2014-10-25,W,Decision - Unanimous,5,Jose Ald,Chad Mendes,25.0,0.09644151802525444,0.32513924591869375,-1.148151029311002,1.0759201266076868,0.6320562266868562
2014-10-25,W,Decision - Split,3,Darren Elkins,Lucas Martins,25.0,0.9224572252181347,1.0331800191386218,-1.0125470906954857,0.8732719454917478,1.443178378130076
2014-10-04,W,KO/TKO,3,Max Holloway,Akira Corassan,15.18,0.7697270482333187,0.7032192704536068,-0.5379333055411771,1.1048309034559904,-0.2654354131044844
2014-10-04,L,KO/TKO,3,Ernest Chavez,Zubaira Tukhugov,20.35,-0.18483655792178186,-0.6810691830139953,0.41129426476743886,0.991915227840918,1.0676588635730297
2014-10-04,L,KO/TKO,3,Marcin Bandel,Mairbek Taisumov,5.02,,,,,
2014-10-04,L,Decision - Unanimous,3,Tor Troeng,Krzysztof Jotk,25.0,0.34590080710045407,0.26413087832328724,0.4112942647674392,-0.9901094453347593,0.37670295678806465
2014-10-04,W,Decision - Split,3,Cathal Pendred,Gasan Umalatov,25.0,0.006076163309238269,0.006349043413119268,-0.944745121387727,-0.7127296334977338,-0.41188802378173245
2014-10-04,W,Decision - Unanimous,3,Dennis Sive,Charles Rosa,25.0,,,,,
2014-10-04,W,Decision - Unanimous,3,Nicholas Musoke,Alexander Yakovlev,25.0,0.38790160577127847,0.29248688016340574,-0.7413392134644523,0.6147114129239012,1.2028458888135665
2014-10-04,L,Decision - Unanimous,3,Scott Askha,Magnus Cedenblad,25.0,,,,,
2014-10-04,W,KO/TKO,3,Mike Wilkinson,Niklas Backstro,5.32,0.06971373705291163,-0.12254187404196473,1.7673336509226052,1.6055873779228327,0.6207906412501446
2014-10-04,W,KO/TKO,3,Jan Blachowic,Ilir Latifi,5.97,,,,,
2014-10-04,L,Decision - Split,5,Gunnar Nelson,Rick Story,25.0,0.04553145903031582,-0.14917933031601546,1.9029375895381213,-1.03838498780787,-0.39311204805388017
2014-10-04,W,KO/TKO,3,Albert Tumenov,Matt Dwye,5.05,,,,,
2014-10-04,W,Decision - Unanimous,3,Chris Kelades,Paddy Holohan,25.0,,,,,
2014-10-04,L,Decision - Split,3,Jason Sagg,Paul Felder,25.0,,,,,
