,result,fighter,opponent,date,weight class,method,norm_td_acc_dif,norm_td_def_dif,norm_sub_avg_dif,str_dif,slpm_dif,str. def_dif,str. acc._dif,sapm_dif,stance_win_ratio,win_perc_dif,win_strk_dif,lose_strk_dif
1597,win,Jonathan Martinez,Frankie Saenz,2020-08-01,Bantamweight,KO/TKO:Knee,0.6547399709742876,0.41127418213893546,-0.09383709941200612,1.4987173362016526,0.498481028236147,0.6786349128056034,0.10081812199674024,0.16549507339574254,1.9897065661154227,0.1972528105951935,0.3807192252998732,-1.162132493844933
1598,win,Nate Maness,Johnny Munoz,2020-08-01,Featherweight,U-DEC:,1.911724991616481,2.583417847117875,-2.0898836072329696,-1.0578035931726733,-0.4922803273946418,-2.262578890519352,0.10081812199674024,2.0868426674207785,-0.35253776433502426,1.9765610622112273,0.3807192252998732,-0.5740037583545848
1599,lose,Vince Cachero,Jamall Emmers,2020-08-01,Featherweight,U-DEC:,-1.8592300703100992,-2.729979733369069,0.09626256799951421,-1.0202076971524625,-1.5335263380894197,-1.0020586890943712,-0.6287079410832198,1.2704234022280312,-0.35253776433502426,-0.9889526904821624,-0.37134941189738563,0.6022537126261116
1600,win,Jon Jones,Brandon Vera,2010-03-21,Light Heavyweight,KO/TKO:Elbow,-0.32291504508075164,1.2132964584388515,0.19131240170527444,0.22045687151448962,0.8076995405030811,1.0147736331855985,0.10081812199673934,-0.36241512815746213,-0.35253776433502426,0.4344939108106649,0.3807192252998732,-1.162132493844933
1601,lose,Gabriel Gonzaga,Junior Dos Santos,2010-03-21,Heavyweight,KO/TKO:Punches,-0.39274754622754005,-0.4910008786984702,0.9517110713513559,-0.4186733608290918,-1.489352264908429,0.0903921521406117,-0.14235723236324613,-0.23964531384276355,-0.35253776433502426,-0.712171406897446,-1.875486686291903,0.6022537126261116
1602,win,Cheick Kongo,Paul Buentello,2010-03-21,Heavyweight,KO/TKO:Elbows,0.7944049732678647,0.4446917769847653,-0.18888693311776628,1.8746762964037593,0.03149796889424666,0.17442683223561145,0.9114026365300292,-1.5655593084415105,-0.35253776433502426,0.33564345238755183,0.3807192252998732,-1.162132493844933
1603,lose,James Irvin,Alessio Sakara,2010-03-21,Middleweight,KO/TKO:,-2.7321363346449554,-0.8585944220025983,0.4764619028225549,-0.2682897767482491,-1.2116866620564883,-2.0104748502343557,0.10081812199674024,0.6504358399388028,-0.35253776433502426,-0.31676957320499394,-1.1234180490946444,1.1903824481164595
1604,lose,Shannon Gugerty,Clay Guida,2010-03-21,Lightweight,SUB:Arm Triangle,-0.35783129565414573,-0.5912536632359597,2.567558244349279,-0.4938651528695131,-0.7951882577785772,-0.3297812483343813,0.4250519278100555,-0.5281543774823058,-0.35253776433502426,-0.2969994815203715,-0.37134941189738563,1.1903824481164595
1605,win,Vladimir Matyushenko,Eliot Marshall,2010-03-21,Light Heavyweight,S-DEC:,0.4452424675339221,-0.2904953096234913,-0.7591859353523274,0.33324455957512167,-0.012676104286743964,-0.6659199687143765,1.397753345250002,-0.47290796104069116,-0.35253776433502426,-0.0795284729895229,0.7567535438985026,-0.5740037583545848
1606,lose,Duane Ludwig,Darren Elkins,2010-03-21,Lightweight,KO/TKO:,-0.2879987945073574,0.1105158285264667,-0.9492856027638477,0.032477391413436266,0.700419648492104,0.5105655526156058,0.5061103792633844,-0.06776757380218537,-0.35253776433502426,-0.9889526904821624,-0.37134941189738563,1.1903824481164595
1607,lose,Daniel Roberts,John Howard,2010-03-21,Welterweight,KO/TKO:Punch,-0.1832500427871745,-0.42416568900681045,1.9972592421147177,0.032477391413436266,-0.8898469860235569,-0.4138159284293797,-2.4119938730564545,-0.4974619239036309,1.9897065661154227,-1.9774572747132926,-1.4994523676932738,0.6022537126261116
1608,lose,Chase Gormley,Brendan Schaub,2010-03-21,Heavyweight,KO/TKO:Punches,-0.1483337922137804,-2.3958037849107705,0.5715117365283151,-0.8698241130716199,0.43537520940616065,-1.086093369189369,0.4250519278100555,2.338520786765911,-0.35253776433502426,-0.9889526904821624,-0.37134941189738563,1.1903824481164595
1609,win,Mike Pierce,Julio Paulino,2010-03-21,Welterweight,U-DEC:,1.4578137341623554,1.1464612687471918,-0.2839367668235265,0.8219912078378603,1.04750165205703,1.1828429933755962,1.235636442343344,0.30054186914191106,-0.35253776433502426,1.3241480366186817,0.3807192252998732,-0.5740037583545848
1610,lose,Eric Schafer,Jason Brilz,2010-03-21,Light Heavyweight,U-DEC:,0.37540996638713353,0.8457029151347233,0.4764619028225549,-1.6217420334758332,-0.47965916362864447,-0.7499546488093745,-0.4665910381765619,0.9819143385884894,-0.35253776433502426,-0.6330910401589556,-0.37134941189738563,1.1903824481164595
1611,win,Robbie Lawler,Carlos Condit,2016-01-02,Welterweight,S-DEC:,0.6198237204008934,0.912538104826383,-0.9492856027638477,-3.163173770304471,0.1135355333732291,0.34249619242560814,0.5871688307167134,1.227453967217887,1.9897065661154227,0.33564345238755183,1.884856499694391,-0.5740037583545848
1612,win,Stipe Miocic,Andrei Arlovski,2016-01-02,Heavyweight,KO/TKO:Punch,-0.07850129106699165,-0.25707771477766106,-0.18888693311776628,0.14526507947406828,0.6436244115451162,-0.24574656823938162,0.6682272821700423,0.38034224844646525,-0.35253776433502426,0.11817244385670325,0.7567535438985026,-0.5740037583545848
1613,lose,Lorenz Larkin,Albert Tumenov,2016-01-02,Welterweight,S-DEC:,0.7594887226944703,0.14393342337229692,0.09626256799951424,-0.2682897767482491,-0.13888774194671702,0.4265308725206079,0.343993476356727,-0.368553618873197,-0.35253776433502426,-0.8901022320590493,-1.875486686291903,0.6022537126261116
1614,win,Brian Ortega,Diego Brandao,2016-01-02,Featherweight,SUB:Triangle Choke,-1.579900065722945,-0.7917592323109386,0.5715117365283151,-1.0202076971524625,0.795078376737084,-1.0860933691893697,-0.7097663925365483,2.0131807788319596,1.0890966140695426,0.7903555611338715,0.7567535438985026,-0.5740037583545848
1615,win,Abel Trujillo,Tony Sims,2016-01-02,Lightweight,SUB:Guillotine Choke,-0.1832500427871745,-0.3239129044693208,-0.2839367668235264,-0.042714400626985075,0.5363445195341389,-0.49785060852437896,-1.763526261429824,0.9512218850098149,-0.6881393265757445,0.7508153777646261,0.7567535438985026,-1.162132493844933
1616,lose,Masanori Kanehara,Michael McDonald,2016-01-02,Bantamweight,SUB:Rear Naked Choke,-0.5673287990945115,0.3778565872931056,-0.4740364342350467,0.37084045559533235,-0.504901491160639,0.4265308725206079,0.5871688307167134,-0.6938936268071489,-0.35253776433502426,-0.8307919570051815,-0.37134941189738563,1.1903824481164595
1617,lose,Kyle Noke,Alex Morono,2016-01-02,Welterweight,S-DEC:,1.1784837295752015,0.511526966676425,0.4764619028225549,0.5964158317165964,-1.3378982997164615,0.5946002327106055,0.5871688307167134,-1.1788343933502092,1.9897065661154227,-0.7912517736359365,-0.37134941189738563,0.6022537126261116
1618,win,Justine Kish,Nina Nunes,2016-01-02,Women's Strawweight,U-DEC:,-0.008668789920203259,-0.7583416374651087,-0.3789866005292867,-0.7570364250109879,0.08198262395823593,0.1744268322356105,0.26293502490339765,0.6872667842332122,-0.35253776433502426,1.9765610622112273,0.3807192252998732,-1.162132493844933
1619,win,Drew Dober,Scott Holtzman,2016-01-02,Lightweight,U-DEC:,-1.3704025622825793,-0.39074809416098055,-0.09383709941200612,-0.08031029664719574,0.10091436960723149,-0.16171188814438378,-0.6287079410832194,0.3557882855835257,1.9897065661154227,-0.19814902309725838,0.3807192252998732,-0.5740037583545848
1620,win,Dustin Poirier,Joe Duffy,2016-01-02,Lightweight,U-DEC:,-1.056156307122031,0.010263043988977464,0.4764619028225549,1.3107378561005991,1.855256133080858,-0.07767720804938497,1.316694893796673,0.3066803598576464,1.9897065661154227,0.23679299396443873,1.132787862497132,-0.5740037583545848
1621,lose,Joe Soto,Michinori Tanaka,2016-01-02,Bantamweight,S-DEC:,-0.6022450496679057,0.9125381048263829,1.617059907291677,0.521224039676175,0.8834265230990649,1.4349470336605925,0.34399347635672656,2.0745656859893087,-0.35253776433502426,-1.3250442491207466,-0.37134941189738563,1.778511183606808
1622,lose,Edgar Garcia,Sheldon Westcott,2016-01-02,Welterweight,KO/TKO:Punches,0.6896562215476817,1.2132964584388515,0.5715117365283151,-1.2081871772535158,0.5742080108321311,1.9391551142305845,-0.8718832954432066,0.3066803598576464,-0.6881393265757445,-0.6528611318435782,-0.37134941189738563,2.3666399190971563
1623,lose,Jan Blachowicz,Glover Teixeira,2021-10-30,Light Heavyweight,SUB:Rear Naked Choke,0.549991219254105,0.21076861306395667,-0.6641361016465671,0.18286097549427893,-0.15150890571271436,0.17442683223561145,-0.061298780909917645,-0.7123090989543539,-0.35253776433502426,-0.217919114781881,-2.2515210048905323,0.6022537126261116
1624,win,Petr Yan,Cory Sandhagen,2021-10-30,Bantamweight,U-DEC:,0.9689862261348359,0.7788677254430636,-0.18888693311776628,-0.7570364250109879,-0.6058708012886173,0.5105655526156058,0.7492857336233713,-0.38083060030466714,2.7255414322005684,0.37518363575679703,0.3807192252998732,-1.162132493844933
1625,win,Islam Makhachev,Dan Hooker,2021-10-30,Lightweight,SUB:Kimura,1.0039024767082303,0.34443899244727577,0.9517110713513559,-0.08031029664719574,-1.6597379757493926,1.4349470336605925,0.8303441850766997,-2.4372249900758716,1.1267779092238726,0.5926546442876456,3.3889937740889082,-0.5740037583545848
1626,win,Alexander Volkov,Marcin Tybura,2021-10-30,Heavyweight,U-DEC:,1.3181487318687783,-0.25707771477766145,0.0012127342937540688,0.6340117277368069,0.8076995405030811,-0.07767720804938497,0.6682272821700419,-0.2089528602640887,-0.35253776433502426,0.25656308564906133,0.3807192252998732,-0.5740037583545848
1627,lose,Li Jingliang,Khamzat Chimaev,2021-10-30,Welterweight,SUB:Rear Naked Choke,-0.5673287990945113,-1.3264407498442161,-3.3255314454078517,-0.9450159051120413,-1.7859496134093655,1.3509123535655934,-1.3582340041631793,-0.08618304594939008,-0.35253776433502426,-0.6528611318435781,-1.4994523676932738,0.6022537126261116
1628,lose,Volkan Oezdemir,Magomed Ankalaev,2021-10-30,Light Heavyweight,U-DEC:,-0.35783129565414584,0.010263043988977464,0.0012127342937540688,-0.6818446329705665,0.713040812258101,-0.3297812483343804,-0.5476494896298912,1.1353766064818631,-0.35253776433502426,-0.7517115902666912,-2.6275553234891618,1.1903824481164595
1629,win,Amanda Ribas,Virna Jandiroba,2021-10-30,Women's Strawweight,U-DEC:,0.30557746524034496,0.511526966676425,0.0962625679995141,1.4235255441612311,1.2746825998449816,1.0988083132805972,0.1818765734500692,-0.38083060030466714,-0.35253776433502426,0.6519649193415132,0.3807192252998732,-0.5740037583545848
1630,win,Zubaira Tukhugov,Ricardo Ramos,2021-10-30,Featherweight,U-DEC:,-0.532412548521117,0.9459556996722129,-0.569086267940807,0.33324455957512167,-0.23354647019169678,0.6786349128056043,0.10081812199674024,-0.6018162660711248,-0.35253776433502426,0.0786322604874578,0.3807192252998732,-0.5740037583545848
1631,win,Albert Duraev,Roman Kopylov,2021-10-30,Middleweight,U-DEC:,-0.4276637968009344,-1.2261879653067265,1.046760905057116,1.0851624799793351,-0.3282051984366765,0.4265308725206079,-0.061298780909917645,-0.8289404225533177,-0.6881393265757445,1.9765610622112273,0.3807192252998732,-1.162132493844933
1632,win,Elizeu Zaleski dos Santos,Benoit Saint Denis,2021-10-30,Welterweight,U-DEC:,-0.5324125485211171,-0.7583416374651087,-0.6641361016465672,3.0777449690505008,0.1829519340862145,1.434947033660592,-0.7908248439898776,-2.1487159264363296,-0.6881393265757445,1.4823087700956625,0.3807192252998732,-0.5740037583545848
1633,win,Michal Oleksiejczuk,Shamil Gamzatov,2021-10-30,Light Heavyweight,KO/TKO:Punch,1.4578137341623554,0.010263043988977464,0.0012127342937540688,-0.11790619266740641,-0.24616763395769384,1.0988083132805972,0.1818765734500692,0.44786564631955006,1.9897065661154227,0.33564345238755183,0.7567535438985026,-0.5740037583545848
1634,win,Lerone Murphy,Makwan Amirkhani,2021-10-30,Featherweight,KO/TKO:Knee,-0.35783129565414573,-0.05657214570268227,-0.28393676682352653,-0.0051185046067744044,0.7824572129710864,1.3509123535655934,-0.14235723236324657,-0.6632011732284743,-0.6881393265757445,0.8892060195569844,1.132787862497132,-1.7502612293352813
1635,lose,Hu Yaozong,Andre Petroski,2021-10-30,Middleweight,SUB:Arm Triangle,-1.6497325668697331,-2.228715810681621,-3.515631112819372,-1.772125617556676,-0.4481062542136512,-1.5062667696643637,-1.0340001983498641,1.8658570016543208,-0.06018288813761225,-1.9774572747132926,-0.747383730496015,1.778511183606808
1636,lose,Allan Nascimento,Tagir Ulanbekov,2021-10-30,Flyweight,S-DEC:,-0.7768263025348768,-1.493528724073365,0.0012127342937540688,0.2580527675347003,-0.0631607593507331,-0.3297812483343813,1.397753345250002,-0.6018162660711248,-0.6881393265757445,-1.9774572747132926,-0.747383730496015,0.6022537126261116
1637,lose,Jack Hermansson,Marvin Vettori,2020-12-05,Middleweight,U-DEC:,-0.6022450496679056,0.04368063883480733,-0.09383709941200609,-1.5841461374556225,0.5868291745981282,-0.3297812483343804,-0.061298780909917645,0.09797167552265827,-0.6881393265757445,-0.15860883972801315,-1.4994523676932738,0.6022537126261116
1638,lose,Ovince Saint Preux,Jamahal Hill,2020-12-05,Light Heavyweight,KO/TKO:Punches,1.3181487318687786,0.04368063883480733,0.4764619028225549,-1.2081871772535158,-2.3539019828792442,0.006357472045613839,-0.38553258672323343,-0.25806078598996823,-1.3246594926737276,-0.8505620486898042,-0.747383730496015,0.6022537126261116
1639,lose,Justin Jaynes,Gabriel Benitez,2020-12-05,Lightweight,KO/TKO:Knee,-0.35783129565414573,-1.2596055601525562,0.0012127342937540688,-0.6066528409301452,-0.908778731672553,-0.24574656823938257,0.2629350249033981,0.7854826356849716,-0.6881393265757445,-0.5342405817358425,-0.37134941189738563,1.1903824481164595
1640,win,Roman Dolidze,John Allan,2020-12-05,Light Heavyweight,S-DEC:,-0.6720775508146939,-0.42416568900681045,0.6665615702340753,0.8219912078378603,-0.6879083657676001,1.0147736331855985,0.5871688307167134,-2.63365669297939,-0.35253776433502426,1.9765610622112273,0.7567535438985026,-0.5740037583545848
1641,lose,Matt Wiman,Jordan Leavitt,2020-12-05,Lightweight,KO/TKO:Slam,0.30557746524034496,0.8791205099805534,0.2863622354110346,-0.042714400626985075,0.4732387007041523,-0.24574656823938257,-1.0340001983498641,1.0371607550301039,-0.6881393265757445,-0.8703321403744266,-0.37134941189738563,1.778511183606808
1642,win,Louis Smolka,Jose Quinonez,2020-12-05,Bantamweight,KO/TKO:Punches,-0.4276637968009343,-0.3239129044693208,1.1418107387628764,0.5964158317165964,0.6814879028431079,-0.918024008999372,0.18187657345006872,0.6811282935174776,-0.6881393265757445,-0.05975838130490029,0.3807192252998732,-1.162132493844933
1643,win,Ilia Topuria,Damon Jackson,2020-12-05,Featherweight,KO/TKO:Punch,0.27066121466695087,2.0153187347387678,0.4764619028225549,0.5588199356963857,0.20819426161820911,1.1828429933755962,0.5871688307167134,-0.35627663744172733,-0.06018288813761225,1.3241480366186815,0.7567535438985026,-0.5740037583545848
1644,win,Jake Collier,Gian Villante,2020-12-05,Heavyweight,U-DEC:,0.41032621696052773,-0.5244184735442997,0.4764619028225549,1.6115050242622846,0.8708053593330677,-0.41381592842938014,-0.061298780909917645,-0.39924607245187155,-0.35253776433502426,0.177482718910571,0.3807192252998732,-1.7502612293352813
1645,win,Michael Bisping,Anderson Silva,2016-02-27,Middleweight,U-DEC:,-1.195821309415608,-0.19024252508600134,-0.4740364342350468,1.2355460640601779,0.8140101223860798,0.4265308725206079,-1.8445847128831525,0.4048962113094053,-0.6881393265757445,-0.2376892064665036,1.132787862497132,-1.7502612293352813
1646,lose,Thales Leites,Gegard Mousasi,2016-02-27,Middleweight,U-DEC:,-1.1609050588422136,-0.9588472065400877,0.0012127342937540688,-2.4112558499002574,-1.01605862368353,-1.338197409474366,-0.7908248439898772,1.0924071714717185,-0.35253776433502426,0.09840235217208064,-0.37134941189738563,1.1903824481164595
1647,win,Tom Breese,Keita Nakamura,2016-02-27,Welterweight,U-DEC:,-1.6846488174431276,0.24418620790978615,0.7616114039398355,0.972374791918703,0.7067302303751025,0.17442683223561145,1.1545779908900156,-0.23964531384276355,-1.3246594926737276,1.5811592285187754,1.132787862497132,-0.5740037583545848
1648,win,Brad Pickett,Francisco Rivera,2016-02-27,Bantamweight,S-DEC:,-0.6720775508146941,-0.3239129044693212,-0.18888693311776622,-1.1329953852130945,-0.656355456352607,-1.0860933691893697,-0.7908248439898772,0.9021139592839351,-0.35253776433502426,0.019321985433590174,0.3807192252998732,-1.162132493844933
1649,win,Makwan Amirkhani,Mike Wilkinson,2016-02-27,Featherweight,U-DEC:,1.00390247670823,-0.5578360683901299,0.19131240170527447,0.7092035197772283,-0.6248025469376134,0.9307389530906002,0.5061103792633844,-0.4422155074620166,1.9897065661154227,0.9880564779800974,1.132787862497132,-0.5740037583545848
1650,lose,Marlon Vera,Davey Grant,2016-02-27,Bantamweight,U-DEC:,-0.008668789920203259,0.11051582852646706,0.9517110713513559,-1.8473174095970972,-0.3408263622026738,-0.41381592842938014,0.5061103792633844,0.6074664049286583,1.0890966140695426,-0.33653966488961656,-0.37134941189738563,0.6022537126261116
1651,win,Scott Askham,Chris Dempsey,2016-02-27,Middleweight,KO/TKO:Punch,-0.1832500427871746,1.6477251914346394,0.6665615702340753,0.032477391413436266,0.498481028236147,-1.0860933691893697,1.1545779908900156,0.42945017417234504,1.9897065661154227,0.4938041858645325,0.3807192252998732,-1.162132493844933
1652,win,Arnold Allen,Yaotzin Meza,2016-02-27,Featherweight,U-DEC:,1.0388187272816245,1.9484835450471083,-0.9492856027638475,0.22045687151448962,1.192645035365999,0.17442683223561145,0.10081812199674024,0.3680652670149956,1.9897065661154227,1.3241480366186815,0.7567535438985026,-1.162132493844933
1653,win,Krzysztof Jotko,Brad Scott,2016-02-27,Middleweight,U-DEC:,0.829321223841259,0.678614940905574,-0.569086267940807,0.521224039676175,-0.3092734527876807,0.006357472045613839,0.10081812199674024,-1.2586347726547635,1.9897065661154227,0.7903555611338715,1.132787862497132,-0.5740037583545848
1654,lose,Norman Parke,Rustam Khabilov,2016-02-27,Lightweight,U-DEC:,-0.532412548521117,0.5449445615222549,-0.09383709941200612,-0.6066528409301452,0.6877984847261067,-0.07767720804938497,0.10081812199673978,0.4417271556038147,1.9897065661154227,-0.09929856467414552,-0.37134941189738563,0.6022537126261116
