result,fighter,opponent,date,weight_class,method,type,kd_dif,str_dif,td_dif,sub_dif,td_avg_dif,td_def_dif,sub_avg_dif,str_dif,slpm_dif,str_acc_dif,sapm_dif,str_def_dif,str_efc_dif,stance_win_ratio,win_perc_dif,win_strk_dif,lose_strk_dif
lose,Johnny Eduardo,Matthew Lopez,2017-06-03,Bantamweight,KO/TKO,Punches,0.004209787510434131,-1.0142321377568697,-0.3897530514819292,0.8521881943582889,-1.7361647282371775,-0.44779726472843606,-0.9,-1.0142321377568697,-0.1268464536956828,-0.9313721139744044,-0.316631306601224,0.6758010908297729,0.01667,-1.880897177516757,0.2488774817031714,0.009144189518573277,-0.018188382616538157
lose,Iuri Alcantara,Brian Kelleher,2017-06-03,Bantamweight,SUB,Guillotine Choke,0.004209787510434131,0.2738324320764572,0.39614446071468234,-0.8696924549470987,-0.1943469877040938,0.0012912605271297633,0.10000000000000009,0.2738324320764572,-0.415382576962653,0.30834614917576086,-1.1430980012540397,-0.4558253852369558,0.00798,-0.8917096391734235,1.7090335386642075,1.1228193853615738,-0.018188382616538157
lose,Jamie Moyle,Viviane Pereira,2017-06-03,Women's Strawweight,U-DEC,Unanimous,0.004209787510434131,-0.02058232674258893,0.0031957046163765875,-0.008752130294404926,0.4223801085091398,0.761287226344241,-0.2,-0.02058232674258893,1.1213859056549054,1.7133601807459478,-0.2977045884030683,0.5887529003631023,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,-0.018188382616538157
win,Luan Chagas,Jim Wallhead,2017-06-03,Welterweight,SUB,Rear Naked Choke,1.3500788545962257,2.2979338989573996,0.0031957046163765875,0.8521881943582889,0.18129587998942123,-0.5168878070754462,0.3,2.2979338989573996,0.5944938544717429,1.7133601807459473,-2.1777585960865715,1.1110420431631305,0.027499999999999997,0.23225199010944048,0.001393404252148399,0.009144189518573277,-0.018188382616538157
win,Alexander Gustafsson,Glover Teixeira,2017-05-28,Light Heavyweight,KO/TKO,Punches,2.6959479216820177,2.003519140138353,0.0031957046163765875,-0.008752130294404926,-0.3232990169123152,0.795832497517746,-0.5,2.003519140138353,0.17423471840898183,-0.7660763455543823,-0.562678643177253,-0.020584432903598227,0.00302,0.23225199010944048,-0.14709704221846556,0.009144189518573277,-0.018188382616538157
lose,Misha Cirkunov,Volkan Oezdemir,2017-05-28,Light Heavyweight,KO/TKO,Punch,-1.3416592795753575,0.12662505266693413,0.0031957046163765875,-0.008752130294404926,2.065116828422571,-0.1368898241668906,1.7,0.12662505266693413,-0.434200150219195,0.30834614917576086,-0.5689875492433053,0.15351194802974386,0.0,0.23225199010944048,0.001393404252148399,1.1228193853615738,-0.018188382616538157
win,Peter Sobotta,Ben Saunders,2017-05-28,Welterweight,KO/TKO,Knee,4.041816988767809,0.9730674842716918,0.0031957046163765875,-0.008752130294404926,0.7475634865124811,0.3812892434356854,-0.8,0.9730674842716918,-0.6976461758107763,-0.8487242297643934,-0.4238827097241087,0.5887529003631014,0.0027,1.1593393261852534,-0.6668136048656137,0.009144189518573277,-0.018188382616538157
lose,Abdul Razak Alhassan,Omari Akhmedov,2017-05-28,Welterweight,S-DEC,Split,0.004209787510434131,-0.35179893041401583,-2.3544968319734583,-0.008752130294404926,-0.9007798433665251,-0.44779726472843606,-0.2,-0.35179893041401583,0.3435928777178554,1.13482499127587,0.7495738185615679,-0.020584432903598227,-0.01274,0.23225199010944048,-1.656749914669706,-0.547693408402927,-0.018188382616538157
win,Nordine Taleb,Oliver Enkamp,2017-05-28,Welterweight,U-DEC,Unanimous,0.004209787510434131,0.8258601048621687,0.39614446071468234,-0.008752130294404926,0.6017916274075349,2.523096056192999,0.0,0.8258601048621687,0.7889421114560053,1.2174728754858817,-0.5816053613754091,2.503813090629874,0.00415,-1.2595986437265314,1.659536723174003,0.009144189518573277,1.001956516068944
lose,Alex Nicholson,Jack Hermansson,2017-05-28,Middleweight,KO/TKO,Punches,0.004209787510434131,-0.8302229134949658,-0.3897530514819292,0.8521881943582889,-0.9288128931943992,-0.8623405188104968,0.09999999999999998,-0.8302229134949658,-0.6474659804599988,-0.10489327187429456,0.6107778851084238,-0.7169699566369704,0.0,0.23225199010944048,-1.2360269830029669,0.009144189518573277,1.001956516068944
win,Pedro Munhoz,Damian Stasiak,2017-05-28,Bantamweight,U-DEC,Unanimous,0.004209787510434131,0.7522564151574072,0.39614446071468234,0.8521881943582889,-1.1923235615764172,1.3140115651203224,0.0,0.7522564151574072,2.1438073859269955,0.5562898018057937,1.7716166012619965,0.4146565194297584,0.0,0.23225199010944048,-0.4193295274145909,0.009144189518573277,-0.018188382616538157
win,Trevor Smith,Chris Camozzi,2017-05-28,Middleweight,U-DEC,Unanimous,1.3500788545962257,1.0466711739764532,1.5749907290095995,-0.8696924549470987,0.8036295861682295,0.10492707404764504,0.19999999999999996,1.0466711739764532,-0.18957169788415465,0.886881338645838,0.2259346150792501,-0.4558253852369558,0.0015599999999999998,0.23225199010944048,0.07563862748745538,0.009144189518573277,-1.0383332813020205
lose,Reza Madadi,Joaquim Silva,2017-05-28,Lightweight,S-DEC,Split,0.004209787510434131,-0.5358081546759197,1.9679394851079053,-0.8696924549470987,1.6614409109011816,0.8303777686912511,-0.09999999999999998,-0.5358081546759197,-0.9987273479154412,0.5562898018057937,-0.7961081676211781,0.9369456622297875,-0.16667,-1.880897177516757,-0.9885429055519439,-0.547693408402927,1.001956516068944
lose,Nicholas Musoke,Bojan Velickovic,2017-05-28,Welterweight,KO/TKO,Punch,-1.3416592795753575,-0.167789706152112,0.0031957046163765875,-0.008752130294404926,0.2766082494041936,0.9340135822117661,-0.3,-0.167789706152112,0.8516673556444769,0.060402496545727144,0.9451499066091807,-0.020584432903598227,0.0,-1.880897177516757,1.4862978689582869,0.009144189518573277,1.001956516068944
win,Darren Till,Jessin Ayari,2017-05-28,Welterweight,U-DEC,Unanimous,1.3500788545962257,0.08982320781455337,0.7890932168129882,-0.8696924549470987,0.31024790919764283,0.6576514128237256,-0.3,0.08982320781455337,-0.7854615176746369,0.7215855702258158,-0.1715264670820274,-0.19468081383694028,0.0,1.1593393261852534,0.001393404252148399,0.009144189518573277,-0.018188382616538157
win,Stipe Miocic,Junior Dos Santos,2017-05-13,Heavyweight,KO/TKO,Punch,1.3500788545962257,0.49464350119074174,0.0031957046163765875,-0.008752130294404926,0.8765155157207026,-0.44779726472843606,-0.1,0.49464350119074174,0.19305229166552323,0.473641917595783,0.3142593000039783,-0.19468081383694125,-0.006860000000000001,0.23225199010944048,0.0756386274874551,1.6796569832830741,-0.018188382616538157
win,Joanna Jedrzejczyk,Jessica Andrade,2017-05-13,Women's Strawweight,U-DEC,Unanimous,0.004209787510434131,5.20527964229548,-0.782701807580235,-0.008752130294404926,-1.310062370853489,0.24310815874166541,-0.30000000000000004,5.20527964229548,-0.3526573327741815,-0.18754115608430566,-1.3512919014337563,0.6758010908297729,-0.00030000000000000014,0.23225199010944048,0.7438456366052176,2.2364945812045742,-0.018188382616538157
win,Demian Maia,Jorge Masvidal,2017-05-13,Welterweight,S-DEC,Split,0.004209787510434131,-0.6094118443806812,1.5749907290095995,-0.008752130294404926,0.6242180672698345,-0.37870672238142583,0.7,-0.6094118443806812,-1.4252590083970493,-0.35283692450432735,-0.6131498917056694,-0.10763262337026974,-0.00483,1.1593393261852534,0.14988385072276236,1.6796569832830741,-0.018188382616538157
win,Frankie Edgar,Yair Rodriguez,2017-05-13,Featherweight,KO/TKO,Other,0.004209787510434131,2.040320984990734,0.39614446071468234,-0.8696924549470987,0.8428758559272536,0.07038180287413995,-0.5,2.040320984990734,-0.6474659804599991,-0.5181326929243495,-0.7582547312248662,1.023993852696459,-0.00331,0.23225199010944048,-0.6420651971205116,-2.775043800088928,-0.018188382616538157
lose,Krzysztof Jotko,David Branch,2017-05-13,Middleweight,S-DEC,Split,0.004209787510434131,-0.4254026201187774,-0.3897530514819292,-0.008752130294404926,-0.6821220547091057,1.348556836293827,0.1,-0.4254026201187774,0.814032209131394,0.22569826496574932,0.20700789688109403,0.06646375756307232,0.00402,1.1593393261852534,1.3130590147425707,2.793332179126075,-1.0383332813020205
lose,Chas Skelly,Jason Knight,2017-05-13,Featherweight,KO/TKO,Punch,-1.3416592795753575,-1.124637672314012,-0.3897530514819292,-2.591573104252486,0.24296858961074455,-0.27507090886091057,0.5999999999999999,-1.124637672314012,-0.6035583095280689,0.5562898018057937,0.12499211802241761,-0.19468081383694125,0.0084,0.23225199010944048,-0.0976002267282609,-0.547693408402927,-0.018188382616538157
lose,Rashad Coulter,Chase Sherman,2017-05-13,Heavyweight,KO/TKO,Elbow,-1.3416592795753575,-2.4863059318521006,0.0031957046163765875,-0.008752130294404926,-0.04857512859914766,-0.4132519935549309,0.0,-2.4863059318521006,-0.7791889932557896,0.886881338645838,0.02404962096558484,-0.19468081383694125,0.0,0.23225199010944048,0.001393404252148399,0.009144189518573277,-1.0383332813020205
lose,Marco Polo Reyes,James Vick,2017-05-13,Lightweight,KO/TKO,Punch,-1.3416592795753575,-0.167789706152112,0.0031957046163765875,-0.008752130294404926,-0.14388749801392012,-0.3787067223814256,-0.7,-0.167789706152112,1.159021052167989,-0.18754115608430566,1.3993911433649266,-0.10763262337026974,0.012750000000000001,0.23225199010944048,0.42211633591888764,0.5659817874400735,-0.018188382616538157
win,Cortney Casey,Jessica Aguilar,2017-05-13,Women's Strawweight,U-DEC,Unanimous,0.004209787510434131,1.6723025364669264,-1.5685993197768464,-0.008752130294404926,-0.30647918701559074,-0.37870672238142583,0.3,1.6723025364669264,-0.415382576962653,-0.9313721139744044,-2.007418132303167,0.15351194802974483,0.0,0.23225199010944048,0.9913297140562406,0.009144189518573277,-0.018188382616538157
lose,Gabriel Benitez,Enrique Barzola,2017-05-13,Featherweight,U-DEC,Unanimous,0.004209787510434131,0.1634268975193149,-3.5333431002683757,-0.8696924549470987,-2.2015133553798902,-0.27507090886091096,0.8,0.1634268975193149,0.538041134702118,-0.022245387664283488,0.6864847579010476,-0.28172900430361275,0.0137,1.1593393261852534,0.42211633591888764,0.5659817874400735,-1.0383332813020205
win,Cub Swanson,Artem Lobov,2017-04-22,Featherweight,U-DEC,Unanimous,0.004209787510434131,3.1443763305621566,0.0031957046163765875,-0.008752130294404926,0.39434705868126557,0.3121987010886752,0.4,3.1443763305621566,0.7136718184298388,0.7215855702258158,-0.6825478584322417,0.8498974717631159,0.00923,-1.880897177516757,0.19938066621296674,0.5659817874400735,-0.018188382616538157
win,Al Iaquinta,Diego Sanchez,2017-04-22,Lightweight,KO/TKO,Punch,2.6959479216820177,0.2738324320764572,0.0031957046163765875,-0.008752130294404926,-0.49149731587956086,0.9685588533852714,-0.6000000000000001,0.2738324320764572,0.8453948312256296,0.22569826496574977,0.9577677187412851,0.4146565194297584,0.00377,-1.880897177516757,0.3478711126835807,1.6796569832830741,-0.018188382616538157
lose,Marcos Rogerio de Lima,Ovince Saint Preux,2017-04-22,Light Heavyweight,SUB,Von Flue Choke,0.004209787510434131,-0.167789706152112,-0.3897530514819292,-0.8696924549470987,0.1140165604025231,-0.24052563768740584,0.0,-0.167789706152112,0.5568587079586597,0.7215855702258163,-0.19045318528018365,0.4146565194297589,0.03532,-1.880897177516757,0.22412907395806933,0.5659817874400735,-3.078623078672985
win,John Dodson,Eddie Wineland,2017-04-22,Bantamweight,U-DEC,Unanimous,0.004209787510434131,0.9730674842716918,0.0031957046163765875,-0.008752130294404926,0.20932892981729545,-0.1368898241668906,-0.1,0.9730674842716918,-0.13939150253337718,0.886881338645838,-0.10843740642150711,-0.6299217661702989,0.0015899999999999977,0.23225199010944048,0.4963615591541944,-1.1045310063244274,1.001956516068944
win,Stevie Ray,Joe Lauzon,2017-04-22,Lightweight,M-DEC,Majority,0.004209787510434131,2.2979338989573996,-1.9615480758751525,-0.008752130294404926,-0.9175996732632496,0.035836531700634854,-1.4,2.2979338989573996,0.5443136591209653,0.3909940333857715,-1.5468679894813686,-0.020584432903598227,0.0005199999999999996,1.1593393261852534,0.4716131514090923,0.009144189518573277,-0.018188382616538157
lose,Jake Ellenberger,Mike Perry,2017-04-22,Welterweight,KO/TKO,Elbow,-2.687528346661149,-0.35179893041401583,0.39614446071468234,-0.008752130294404926,0.6914973868567326,0.2776534299151701,0.2,-0.35179893041401583,-1.174358031643162,-0.6834284613443713,-1.4648522106226927,0.6758010908297729,0.0034000000000000002,0.23225199010944048,-0.2708390809439769,0.009144189518573277,-0.018188382616538157
lose,Sam Alvey,Thales Leites,2017-04-22,Middleweight,U-DEC,Unanimous,0.004209787510434131,-0.4254026201187774,-0.3897530514819292,-0.008752130294404926,-1.1418640718862436,1.797645361549393,-1.0,-0.4254026201187774,0.7073992940109918,0.3083461491757604,0.40889289099475856,-0.020584432903598227,0.00544,1.1593393261852534,0.026141811997250724,2.2364945812045742,-1.0383332813020205
lose,Dustin Ortiz,Brandon Moreno,2017-04-22,Flyweight,SUB,Rear Naked Choke,-1.3416592795753575,-0.3149970855616351,1.5749907290095995,-1.7306327795997924,0.6802841669255827,-0.5168878070754462,-0.5,-0.3149970855616351,-0.39656500370611164,0.3083461491757604,-0.6383855159698775,-0.020584432903598227,0.0,0.23225199010944048,-1.409265837218683,-1.1045310063244274,2.022101414754426
win,Scott Holtzman,Michael McBride,2017-04-22,Lightweight,U-DEC,Unanimous,1.3500788545962257,0.7522564151574072,-0.3897530514819292,-1.7306327795997924,0.01870419098775044,1.279466293946817,-1.0,0.7522564151574072,0.13659957189589872,-0.10489327187429456,-1.3765275256979639,1.2851384240964736,0.00641,0.23225199010944048,0.8180908598405244,0.009144189518573277,-0.018188382616538157
lose,Jessica Penne,Danielle Taylor,2017-04-22,Women's Strawweight,U-DEC,Unanimous,0.004209787510434131,-0.13098786129973122,0.39614446071468234,-0.008752130294404926,0.6298246772354092,-1.173247959372042,0.39999999999999997,-0.13098786129973122,-0.15820907578991886,0.14305038075573867,0.9136053762789207,-2.1967891945703837,0.0,0.23225199010944048,-0.41932952741459073,-0.547693408402927,2.022101414754426
lose,Cindy Dandois,Alexis Davis,2017-04-22,Women's Bantamweight,U-DEC,Unanimous,0.004209787510434131,-0.167789706152112,1.9679394851079053,-1.7306327795997924,2.2725613971488405,-1.1732479593720422,-0.7,-0.167789706152112,-0.9548196769835108,-1.4272594192344707,-0.6573122341680336,0.3276083289630869,0.0,0.23225199010944048,-1.656749914669706,0.009144189518573277,-1.0383332813020205
win,Bryan Barberena,Joe Proctor,2017-04-22,Welterweight,KO/TKO,Punch,1.3500788545962257,0.7154545703050263,0.0031957046163765875,-0.008752130294404926,0.08598351057464874,-0.5514330782489509,-1.5,0.7154545703050263,1.5040098952045833,0.9695292228558486,0.5729244487121113,-1.3263072899036696,-0.006440000000000001,1.1593393261852534,0.07563862748745538,0.009144189518573277,-0.018188382616538157
win,Demetrious Johnson,Wilson Reis,2017-04-15,Flyweight,SUB,Armbar,0.004209787510434131,3.3651873996764414,0.39614446071468234,0.8521881943582889,-1.0073054327124473,0.6231061416502209,-0.09999999999999998,3.3651873996764414,0.989662892859115,2.0439517175859923,-0.8655061343477504,1.023993852696459,0.00355,-1.880897177516757,0.5458583746443993,4.463844972890576,-0.018188382616538157
lose,Michelle Waterson-Gomez,Rose Namajunas,2017-04-15,Women's Strawweight,SUB,Rear Naked Choke,-1.3416592795753575,-0.9406284480521081,0.0031957046163765875,-0.8696924549470987,-0.11585444818604597,0.41583451460919046,0.09999999999999998,-0.9406284480521081,-0.032758587412975444,0.47364191759578256,0.3268771121360823,-0.804018147103641,0.0,0.23225199010944048,0.9913297140562406,1.1228193853615738,-1.0383332813020205
lose,Jacare Souza,Robert Whittaker,2017-04-15,Middleweight,KO/TKO,Kick,-1.3416592795753575,-1.7134671899521041,0.39614446071468234,-0.008752130294404926,0.9830411050666248,-0.9314310611575068,1.3,-1.7134671899521041,-1.2370832758316341,0.3909940333857715,-0.26616005807280774,0.0664637575630733,-0.00752,0.23225199010944048,0.19938066621296674,-2.218206202167428,-0.018188382616538157
win,Renato Moicano,Jeremy Stephens,2017-04-15,Featherweight,S-DEC,Split,0.004209787510434131,0.49464350119074174,0.7890932168129882,-0.008752130294404926,0.28221485936976853,0.3121987010886752,0.29999999999999993,0.49464350119074174,0.9771178440214207,0.5562898018057932,0.648631321504736,0.15351194802974483,-0.01389,0.23225199010944048,1.2883106069974684,0.5659817874400735,-1.0383332813020205
lose,Roy Nelson,Alexander Volkov,2017-04-15,Heavyweight,U-DEC,Unanimous,0.004209787510434131,-3.332748363456858,0.39614446071468234,-0.008752130294404926,0.3551007889222415,-0.27507090886091057,0.0,-3.332748363456858,-1.7137951316640192,-1.7578509560745146,1.1344170885907416,-0.6299217661702984,0.02211,0.23225199010944048,-1.2360269830029669,0.009144189518573277,-0.018188382616538157
win,Tom Duquesnoy,Patrick Williams,2017-04-15,Bantamweight,KO/TKO,Elbows,2.6959479216820177,-0.057384171594969696,-0.782701807580235,-0.008752130294404926,-1.2820293210256148,-1.8641533828421435,-0.5,-0.057384171594969696,-0.19584422230300197,-0.5181326929243495,0.7495738185615679,0.8498974717631159,-0.5,0.23225199010944048,-2.473447370258082,-0.547693408402927,-0.018188382616538157
lose,Bobby Green,Rashid Magomedov,2017-04-15,Lightweight,S-DEC,Split,0.004209787510434131,-0.02058232674258893,0.0031957046163765875,-0.008752130294404926,0.3438875689910919,-0.5859783494224564,0.09999999999999998,-0.02058232674258893,0.970845319602573,0.14305038075573867,0.3962750788626548,0.6758010908297729,-0.012,0.23225199010944048,-0.3203358964341816,0.009144189518573277,1.001956516068944
lose,Louis Smolka,Tim Elliott,2017-04-15,Flyweight,U-DEC,Unanimous,0.004209787510434131,-0.6094118443806812,-4.319240612464987,0.8521881943582889,-1.2259632213698664,-0.9659763323310118,0.9,-0.6094118443806812,0.7387619161052276,0.22569826496574932,0.8568252216844529,-0.28172900430361275,0.00262,-1.880897177516757,1.115071752781752,0.009144189518573277,-2.0584781799875027
lose,Augusto Mendes,Aljamain Sterling,2017-04-15,Bantamweight,U-DEC,Unanimous,1.3500788545962257,-1.9710801039187695,-0.782701807580235,-0.008752130294404926,-0.14949410797949497,1.210375751599807,-0.8,-1.9710801039187695,-1.4942567770043684,-1.5099073034444817,0.976694436939441,-0.19468081383694028,0.0,0.23225199010944048,-0.4193295274145909,0.5659817874400735,-2.0584781799875027
win,Devin Clark,Jake Collier,2017-04-15,Light Heavyweight,U-DEC,Unanimous,0.004209787510434131,1.1570767085335956,1.5749907290095995,-0.8696924549470987,0.8765155157207026,-0.24052563768740584,-0.4,1.1570767085335956,-1.782792900271338,0.9695292228558491,-1.2945117468392877,-0.6299217661702984,-0.01724,0.23225199010944048,-1.656749914669706,-0.547693408402927,-0.018188382616538157
lose,Andrew Sanchez,Anthony Smith,2017-04-15,Middleweight,KO/TKO,Kick,-1.3416592795753575,0.49464350119074174,1.5749907290095995,-0.008752130294404926,1.16245262396502,1.832190632722898,-0.7,0.49464350119074174,0.8265772579690882,-0.35283692450432735,0.38996617279660234,0.5887529003631019,-0.00725,0.23225199010944048,0.8180908598405243,0.5659817874400735,-0.018188382616538157
lose,Nathan Coy,Zak Cummings,2017-04-15,Welterweight,SUB,Guillotine Choke,0.004209787510434131,-0.09418601644735046,0.39614446071468234,-1.7306327795997924,1.4315699023126127,-0.5514330782489513,-0.6,-0.09418601644735046,0.5631312323775067,1.382768643905904,-0.3166313066012243,0.5017047098964299,-0.00602,-0.37295967591867973,-0.4193295274145909,0.009144189518573277,-0.018188382616538157
lose,Anthony Johnson,Daniel Cormier,2017-04-08,Light Heavyweight,SUB,Rear Naked Choke,0.004209787510434131,-0.5358081546759197,0.0031957046163765875,-0.8696924549470987,0.3382809590255171,-0.1023445529933855,0.19999999999999996,-0.5358081546759197,-0.6411934560411517,-0.4354848087143389,-0.6825478584322415,0.5017047098964299,0.03268,0.23225199010944048,-0.4193295274145909,0.009144189518573277,-0.018188382616538157
win,Gegard Mousasi,Chris Weidman,2017-04-08,Middleweight,KO/TKO,Knee,0.004209787510434131,1.3042840879431188,-1.5685993197768464,-0.8696924549470987,-1.3044557608879144,-0.20598036651390078,0.20000000000000007,1.3042840879431188,0.43768074400056334,0.5562898018057937,-1.2124959679806118,1.3721866145631452,-0.003809999999999999,0.23225199010944048,-0.22134226545377228,2.2364945812045742,-2.0584781799875027
lose,Pearl Gonzalez,Cynthia Calvillo,2017-04-08,Women's Strawweight,SUB,Rear Naked Choke,0.004209787510434131,-0.49900630982353894,0.39614446071468234,-1.7306327795997924,-0.42421799629266266,-2.65869461983276,-0.30000000000000004,-0.49900630982353894,-1.3813513374651192,-0.10489327187429456,-0.026421627562830848,-0.6299217661702989,0.0,0.23225199010944048,-2.473447370258082,-0.547693408402927,-0.018188382616538157
lose,Patrick Cote,Thiago Alves,2017-04-08,Welterweight,U-DEC,Unanimous,-2.687528346661149,-1.3086468965759157,-0.3897530514819292,-0.008752130294404926,-0.014935468805698508,-0.6896141629429715,-0.09999999999999998,-1.3086468965759157,-0.5910132606903742,0.5562898018057937,-0.12736412461966334,-1.2392590994369985,-0.0032300000000000002,0.23225199010944048,-0.2460906731988746,0.009144189518573277,-1.0383332813020205
win,Charles Oliveira,Will Brooks,2017-04-08,Lightweight,SUB,Rear Naked Choke,0.004209787510434131,-0.057384171594969696,0.7890932168129882,0.8521881943582889,0.1644760500926967,-0.9314310611575064,2.5,-0.057384171594969696,-0.5031979188265137,-0.518132692924349,0.4215107031268629,-0.4558253852369558,0.00275,0.23225199010944048,0.14988385072276236,0.009144189518573277,1.001956516068944
win,Myles Jury,Mike de la Torre,2017-04-08,Featherweight,KO/TKO,Punches,0.004209787510434131,1.3042840879431188,0.39614446071468234,-0.008752130294404926,1.0110741548944993,-1.138702688198537,0.3,1.3042840879431188,-0.1832991734653076,0.22569826496574932,-1.6288837683400452,1.2851384240964736,0.00383,0.23225199010944048,0.867587675330729,0.009144189518573277,1.001956516068944
win,Kamaru Usman,Sean Strickland,2017-04-08,Welterweight,U-DEC,Unanimous,1.3500788545962257,2.2979338989573996,0.7890932168129882,-0.008752130294404926,1.0783534744813972,0.41583451460919046,-0.1,2.2979338989573996,-0.829369188606567,0.886881338645838,-0.9412130071403746,-0.804018147103641,-0.00588,0.9008295008691459,0.42211633591888764,0.5659817874400735,-0.018188382616538157
lose,Charles Rosa,Shane Burgos,2017-04-08,Featherweight,KO/TKO,Punch,-1.3416592795753575,0.31063427692883794,0.39614446071468234,-0.008752130294404926,0.6971039968223074,-1.8296081116686385,0.6,0.31063427692883794,-2.7236715630984154,-1.34461153502446,-1.8370776685197623,-0.804018147103642,-0.0137,0.9008295008691459,-1.2360269830029669,0.009144189518573277,-0.018188382616538157
