result,fighter,opponent,date,weight_class,method,type,kd_dif,str_dif,td_dif,sub_dif,td_avg_dif,td_def_dif,sub_avg_dif,slpm_dif,str_acc_dif,sapm_dif,str_def_dif,str_efc_dif,stance_win_ratio,win_perc_dif,win_strk_dif,lose_strk_dif,outlier,lof_outlier
lose,Miguel Baeza,Andre Fialho,2022-04-16,Welterweight,KO/TKO,Punches,-1.3416592795753577,-0.3149970855616351,0.0031957046163765,-0.0087521302944049,0.2485751995763194,1.3831021074673322,1.8,1.1527485277491416,0.8042334544358265,-0.3040134944691202,0.2405601384964163,0.01215,0.2322519901094404,1.4862978689582869,0.0091441895185732,1.001956516068944,False,False
lose,Wu Yanan,Mayra Bueno Silva,2022-04-16,Women's Bantamweight,U-DEC,Unanimous,0.0042097875104341,-0.940628448052108,0.3961444607146823,-1.7306327795997924,0.1364430002648224,-0.1368898241668906,-1.3,0.0048765591001079,-1.0966678823944271,0.1565366483526779,-0.804018147103641,0.0,0.2322519901094404,-0.6173167893754092,0.0091441895185732,1.001956516068944,False,False
lose,TJ Laramie,Pat Sabatini,2022-04-16,Featherweight,U-DEC,Unanimous,0.0042097875104341,-0.7934210686425851,-1.9615480758751525,-0.0087521302944049,-1.2932425409567645,-0.0677992818198802,-1.9,-0.1268464536956829,-0.4354848087143389,0.7243381942973601,-1.2392590994369983,-0.02326,0.2322519901094404,-2.473447370258082,-1.6613686042459277,1.001956516068944,False,False
win,Mounir Lazzez,Ange Loosa,2022-04-16,Welterweight,U-DEC,Unanimous,0.0042097875104341,1.929915450433592,0.0031957046163765,-0.0087521302944049,0.450413158337014,-1.000521603504517,-0.3,0.7701245381994637,0.886881338645838,-1.2882028407732358,0.3276083289630879,0.0,0.2322519901094404,1.2388137915072637,0.0091441895185732,1.001956516068944,False,False
win,Devin Clark,William Knight,2022-04-16,Heavyweight,KO/TKO,Punches,1.3500788545962257,0.457841656338361,0.3961444607146823,-1.7306327795997924,0.3214611291287925,0.4158345146091904,-0.3,0.2181423893409119,-0.1048932718742945,-0.2156888095443914,0.6758010908297734,-0.01613,0.2322519901094404,-0.6173167893754092,-1.1045310063244274,2.022101414754426,False,False
lose,Lina Lansberg,Pannie Kianzad,2022-04-16,Women's Bantamweight,U-DEC,Unanimous,1.3500788545962257,-1.4558542759854387,-0.3897530514819292,-0.0087521302944049,0.0691636806779242,-1.1387026881985374,0.0,-1.6636149363132422,0.473641917595783,-0.1525997488838714,-0.8040181471036415,0.0,0.2322519901094404,-0.592568381630307,0.0091441895185732,-0.0181883826165381,False,False
lose,Brandon Jenkins,Drakkar Klose,2022-04-16,Lightweight,KO/TKO,Punches,-2.687528346661149,-2.155089328180673,-0.782701807580235,-0.0087521302944049,-1.007305432712447,-1.4496101287600824,0.0,-0.9234570548892748,-1.1793157666044385,2.9135285992174134,-1.6745000517703557,0.0,0.900829500869146,-1.755743545650115,0.0091441895185732,-0.0181883826165381,False,False
win,Rafa Garcia,Jesse Ronson,2022-04-16,Lightweight,SUB,Rear Naked Choke,0.0042097875104341,0.3474361217812187,1.182041972911294,0.8521881943582889,1.767966500247104,0.7612872263442413,-0.2,0.3937730730686332,-0.4354848087143385,0.5224532001836951,0.3276083289630879,0.0,-1.880897177516757,0.8180908598405244,0.5659817874400735,-3.078623078672985,True,False
win,Martin Buday,Chris Barnett,2022-04-16,Heavyweight,U-DEC,Unanimous,1.3500788545962257,1.1938785533859764,0.0031957046163765,-0.0087521302944049,0.0018843610910259,2.3158244291519687,0.0,0.4941334637701876,0.2256982649657497,-0.3355580247993802,1.2851384240964736,-0.01408,0.2322519901094404,-1.2360269830029669,-0.547693408402927,-0.0181883826165381,False,False
win,Jordan Leavitt,Trey Ogden,2022-04-16,Lightweight,S-DEC,Split,0.0042097875104341,1.0098693291240726,-0.3897530514819292,-1.7306327795997924,0.9213683954453016,-2.416877721618224,0.5,-0.5031979188265137,1.5480644123259255,-1.86231329278397,0.1535119480297448,0.0,1.1593393261852534,2.476234178762379,0.5659817874400735,-0.0181883826165381,False,False
lose,Istela Nunes,Sam Hughes,2022-04-16,Women's Strawweight,M-DEC,Majority,0.0042097875104341,0.457841656338361,-0.782701807580235,-0.0087521302944049,-0.6260559550533573,-0.1368898241668902,0.0,0.7763970626183107,-0.1048932718742945,0.3836572667305504,0.4146565194297584,0.0,0.2322519901094404,0.0013934042521483,0.0091441895185732,-2.0584781799875027,False,False
win,Alexander Volkanovski,Chan Sung Jung,2022-04-09,Featherweight,KO/TKO,Punches,1.3500788545962257,3.29158370997168,1.5749907290095997,-0.0087521302944049,0.4391999384058643,-0.1023445529933855,-0.4999999999999999,1.4789197975291946,1.1348249912758712,-0.5942231735075131,0.5887529003631014,-0.0043699999999999,0.2322519901094404,0.7438456366052176,5.020682570812077,-0.0181883826165381,True,False
lose,Petr Yan,Aljamain Sterling,2022-04-09,Bantamweight,S-DEC,Split,0.0042097875104341,0.0162195181097918,-0.782701807580235,-0.0087521302944049,-0.1719205478417944,1.383102107467332,-0.7000000000000001,0.1428720963147457,0.0604024965457276,1.1975061492512618,0.0664637575630733,0.0122,0.900829500869146,0.224129073958069,-2.775043800088928,-0.0181883826165381,False,False
win,Khamzat Chimaev,Gilbert Burns,2022-04-09,Welterweight,U-DEC,Unanimous,1.3500788545962257,-0.4254026201187774,0.7890932168129882,-0.0087521302944049,1.1400261841027208,1.832190632722898,3.0,2.4574336068693547,0.8868813386458375,0.4088928909947588,-1.1522109089703276,0.00363,0.2322519901094404,0.620103597879706,1.679656983283074,-0.0181883826165381,False,True
lose,Tecia Torres,Mackenzie Dern,2022-04-09,Women's Strawweight,S-DEC,Split,0.0042097875104341,0.936265639419311,0.0031957046163765,-2.591573104252486,-0.0822147883925967,0.7267419551707358,-1.4,0.8516673556444772,0.6389376860158043,-0.310322400535172,0.8498974717631159,-0.0027099999999999,0.2322519901094404,-0.2708390809439769,1.679656983283074,-1.0383332813020203,False,False
lose,Vinc Pichel,Mark Madsen,2022-04-09,Lightweight,U-DEC,Unanimous,0.0042097875104341,1.0466711739764532,-0.782701807580235,-0.0087521302944049,-0.0485751285991475,-1.3459743152395676,0.2,0.1867797672466759,-0.0222453876642834,-0.7330191069606578,0.4146565194297584,0.00279,0.2322519901094404,-0.5430715661401022,0.0091441895185732,-0.0181883826165381,False,False
lose,Darian Weeks,Ian Garry,2022-04-09,Welterweight,U-DEC,Unanimous,0.0042097875104341,-1.271845051723535,0.3961444607146823,-0.0087521302944049,0.9606146652043254,1.2794662939468169,0.0,-1.4942567770043678,-0.3528369245043278,0.3016414878718741,-0.1946808138369412,-0.05556,0.2322519901094404,-2.473447370258082,-0.547693408402927,1.001956516068944,False,False
lose,Josh Fremd,Anthony Hernandez,2022-04-09,Middleweight,U-DEC,Unanimous,0.0042097875104341,-0.646213689233062,-2.747445588071764,-1.7306327795997924,-2.930372650904621,-1.104157417025032,-1.2999999999999998,-0.8168241397688729,-0.8487242297643934,-0.4049559915259524,-0.3687771947702843,0.0,0.2322519901094404,-1.2360269830029669,-0.547693408402927,-0.0181883826165381,False,False
lose,Aspen Ladd,Raquel Pennington,2022-04-09,Women's Bantamweight,U-DEC,Unanimous,0.0042097875104341,-1.8238727245092463,0.7890932168129882,-0.0087521302944049,0.3551007889222416,-0.0332540106463753,0.0,-0.1644816002087659,-0.2701890402943167,0.8315895974202447,-1.32630728990367,0.00444,0.2322519901094404,0.0013934042521483,-1.6613686042459277,1.001956516068944,False,False
lose,Mickey Gall,Mike Malott,2022-04-09,Welterweight,KO/TKO,Punch,-1.3416592795753577,-0.5726099995283005,0.3961444607146823,-0.0087521302944049,-0.3905783364992135,1.2449210227733118,0.5999999999999999,-0.9861822990777468,0.3909940333857719,0.490908669853435,-0.4558253852369558,0.00826,0.900829500869146,1.4862978689582869,0.0091441895185732,1.001956516068944,False,False
win,Aleksei Oleinik,Jared Vanderaa,2022-04-09,Heavyweight,SUB,Scarf Hold,0.0042097875104341,-0.2781952407092543,0.0031957046163765,0.8521881943582889,0.9213683954453016,0.5885608704767157,1.9,-1.0614525921039129,0.3083461491757604,-1.1746425315842997,-0.1076326233702697,0.00599,0.2322519901094404,0.4221163359188875,0.0091441895185732,1.001956516068944,False,False
lose,Kay Hansen,Piera Rodriguez,2022-04-09,Women's Strawweight,U-DEC,Unanimous,0.0042097875104341,-0.7198173789378235,-0.3897530514819292,-0.0087521302944049,-0.827893913814052,-1.000521603504517,0.8,-0.2962046130045569,0.3083461491757604,0.1376099301545216,-0.5428735757036264,0.0,0.2322519901094404,1.2388137915072637,0.0091441895185732,1.001956516068944,False,False
lose,Chris Daukaus,Curtis Blaydes,2022-03-26,Heavyweight,KO/TKO,Punch,-1.3416592795753577,-0.646213689233062,0.0031957046163765,-0.0087521302944049,-3.32283534849486,2.3158244291519687,0.0,1.7737284452150124,0.0604024965457276,1.6391295738749043,-0.1946808138369412,0.04339,0.2322519901094404,0.0756386274874553,-0.547693408402927,1.001956516068944,True,True
win,Alexa Grasso,Joanne Wood,2022-03-26,Women's Flyweight,SUB,Rear Naked Choke,0.0042097875104341,-0.6830155340854428,0.7890932168129882,0.8521881943582889,-0.6653022248123812,0.0703818028741399,0.3,-1.2998085200201055,-0.6834284613443717,-0.4049559915259522,0.6758010908297729,-0.00328,0.2322519901094404,0.1993806662129667,1.1228193853615738,-2.0584781799875027,False,False
win,Bryan Barberena,Matt Brown,2022-03-26,Welterweight,S-DEC,Split,0.0042097875104341,1.083473018828834,-1.9615480758751525,-0.0087521302944049,-0.8559269636419262,-0.3096161800344156,-1.0,1.271926491707238,-0.6007805771343611,1.210123961383366,-0.9781145280369844,-0.00385,1.1593393261852534,-0.0481034112380562,0.0091441895185732,-0.0181883826165381,False,False
win,Kai Kara-France,Askar Askarov,2022-03-26,Flyweight,U-DEC,Unanimous,0.0042097875104341,0.8626619497145495,-0.782701807580235,-1.7306327795997924,-1.1026178021272195,0.761287226344241,-0.4,0.9394826975083378,-1.261963650814449,0.2827147696737185,0.6758010908297739,0.01325,0.2322519901094404,-0.6173167893754092,-0.547693408402927,-0.0181883826165381,False,False
lose,Max Griffin,Neil Magny,2022-03-26,Welterweight,S-DEC,Split,1.3500788545962257,0.457841656338361,-0.3897530514819292,-0.0087521302944049,-0.4466444361549619,0.5194703281297053,0.0,0.3875005486497861,0.3083461491757604,1.0271656854678572,0.2405601384964154,0.00754,0.2322519901094404,-0.5183231583949999,1.1228193853615738,-0.0181883826165381,False,False
win,Marc Diakiese,Viacheslav Borshchev,2022-03-26,Lightweight,U-DEC,Unanimous,0.0042097875104341,0.1634268975193149,4.32563202169774,-0.0087521302944049,1.8688854796274512,1.106739938079292,0.0,-1.205720653737398,-1.4272594192344703,-0.505898488582785,-0.2817290043036127,-0.0567,0.2322519901094404,-1.2360269830029669,-0.547693408402927,2.022101414754426,True,False
lose,Karol Rosa,Sara McMann,2022-03-26,Women's Bantamweight,U-DEC,Unanimous,0.0042097875104341,0.0530213629621726,-1.1756505636785408,-0.0087521302944049,-1.652065578753555,0.6231061416502209,-0.5,2.06853709290083,0.7215855702258158,1.229050679581522,0.2405601384964163,-0.00426,0.2322519901094404,1.2388137915072637,1.679656983283074,-1.0383332813020203,False,False
lose,Batgerel Danaa,Chris Gutierrez,2022-03-26,Bantamweight,KO/TKO,Spinning Back Fist,-1.3416592795753577,-0.4254026201187774,0.3961444607146823,-0.0087521302944049,0.0803769006090739,-0.4132519935549309,-0.1,0.3812280242309385,-1.8404988402845257,0.9199142823449727,-1.5004036708370132,0.0139899999999999,0.2322519901094404,-0.8153040513362275,-1.1045310063244274,-0.0181883826165381,False,False
lose,Denis Tiuliulin,Aliaskhab Khizriev,2022-03-26,Middleweight,SUB,Rear Naked Choke,0.0042097875104341,-0.4254026201187774,-0.782701807580235,-0.8696924549470987,-3.2331295890456624,-0.965976332331012,-3.9,-0.4404726746380423,-1.840498840284526,1.0839458400623254,-1.8485964327036988,0.0,-1.880897177516757,0.0013934042521483,0.0091441895185732,-0.0181883826165381,True,True
lose,Jennifer Maia,Manon Fiorot,2022-03-26,Women's Flyweight,U-DEC,Unanimous,0.0042097875104341,-1.713467189952104,-0.3897530514819292,-0.0087521302944049,-0.7942542540206028,-0.8968857899840017,0.1,-1.3186260932766471,-0.3528369245043273,1.0397834975999614,-1.4133554803703408,-0.00571,0.2322519901094404,-1.2360269830029669,-1.1045310063244274,1.001956516068944,False,False
lose,David Dvorak,Matheus Nicolau,2022-03-26,Flyweight,U-DEC,Unanimous,-1.3416592795753577,0.0898232078145533,0.0031957046163765,-0.0087521302944049,-0.5587766354664591,-0.4132519935549309,-0.7,-0.1331189781145301,-0.931372113974405,0.0492852452297932,-0.6299217661702989,-0.01181,0.2322519901094404,0.4963615591541944,0.5659817874400735,-0.0181883826165381,False,False
lose,Alexander Volkov,Tom Aspinall,2022-03-19,Heavyweight,SUB,Straight Armbar,0.0042097875104341,-0.6094118443806812,-0.782701807580235,-0.8696924549470987,-1.954822516894597,-0.9314310611575068,-1.9,-1.594617167705923,-0.6834284613443722,0.0871386816261054,-0.978114528036984,-0.0219,0.2322519901094404,-0.6668136048656139,-1.6613686042459277,-0.0181883826165381,False,False
win,Arnold Allen,Dan Hooker,2022-03-19,Featherweight,KO/TKO,Punches,0.0042097875104341,1.267482243090738,0.0031957046163765,-0.0087521302944049,0.153262830161547,-0.1714350953403957,0.0,-0.9485471525646636,-0.6007805771343602,-1.0989356587916757,0.8498974717631159,0.00012,-0.8917096391734235,0.867587675330729,4.463844972890576,-1.0383332813020203,True,False
win,Paddy Pimblett,Kazula Vargas,2022-03-19,Lightweight,SUB,Rear Naked Choke,0.0042097875104341,-0.167789706152112,0.3961444607146823,0.8521881943582889,0.3214611291287924,0.8994683110382615,2.0,0.3247753044613142,-0.6007805771343606,1.0839458400623254,-1.4133554803703412,0.02128,-1.880897177516757,1.6595367231740028,0.0091441895185732,-0.0181883826165381,False,False
win,Gunnar Nelson,Takashi Sato,2022-03-19,Welterweight,U-DEC,Unanimous,0.0042097875104341,1.267482243090738,1.182041972911294,0.8521881943582889,0.6410378971665589,0.2085628875681603,1.0,-0.2460244176537793,1.6307122965359366,-0.4554272400543687,0.4146565194297589,-0.01774,1.7549738468201646,0.298374297193376,0.0091441895185732,1.001956516068944,False,False
lose,Luana Carolina,Molly McCann,2022-03-19,Women's Flyweight,KO/TKO,Spinning Back Elbow,-1.3416592795753577,-0.7934210686425851,-0.782701807580235,-0.0087521302944049,-0.934419503159974,1.175830480426302,0.3,-0.4781078211511246,-0.0222453876642834,-0.2913956823370164,-1.587451861303684,0.00524,0.2322519901094404,0.44686474366399,0.5659817874400735,-0.0181883826165381,False,False
win,Ilia Topuria,Jai Herbert,2022-03-19,Lightweight,KO/TKO,Punch,0.0042097875104341,-0.0941860164473504,0.3961444607146823,-0.0087521302944049,1.2353385535174932,1.3831021074673322,2.5,0.4690433660947991,0.5562898018057937,-0.1021285003554552,1.459234805029816,-0.02233,0.2322519901094404,1.6595367231740028,1.1228193853615738,-0.0181883826165381,False,False
lose,Mike Grundy,Makwan Amirkhani,2022-03-19,Featherweight,SUB,Anaconda Choke,0.0042097875104341,-0.0205823267425889,0.3961444607146823,-0.8696924549470987,0.0579504607467743,0.5194703281297057,-0.7000000000000001,0.4627708416759518,0.0604024965457276,0.932532094477077,0.8498974717631165,-0.00667,-1.880897177516757,-1.3597690217284784,0.0091441895185732,-1.0383332813020203,False,False
lose,Shamil Abdurakhimov,Sergei Pavlovich,2022-03-19,Heavyweight,KO/TKO,Punches,-1.3416592795753577,-0.167789706152112,0.0031957046163765,-0.0087521302944049,0.5681519676140858,-1.0350668746780218,0.1,-3.971903922449005,-0.4354848087143385,-0.8213437918853862,-0.1946808138369402,-0.0283,-1.880897177516757,-0.4193295274145909,-1.1045310063244274,2.022101414754426,True,False
lose,Nikita Krylov,Paul Craig,2022-03-19,Light Heavyweight,SUB,Triangle Choke,0.0042097875104341,0.605049035747884,0.0031957046163765,-0.8696924549470987,0.2710016394386188,0.104927074047645,-0.3,1.202928723099919,0.7215855702258158,-0.2535422459407037,-0.2817290043036123,-0.00046,0.2322519901094404,-0.2460906731988746,-2.218206202167428,1.001956516068944,False,False
lose,Timur Valiev,Jack Shore,2022-03-19,Bantamweight,U-DEC,Unanimous,-2.687528346661149,0.0530213629621726,-0.3897530514819292,0.8521881943582889,-0.9456327230911238,-0.8277952476369916,-0.3999999999999999,0.8328497823879358,-0.435484808714338,0.718029288231308,-1.0651627185036552,0.0,0.2322519901094404,0.0013934042521483,0.0091441895185732,-0.0181883826165381,False,False
lose,Cory McKenna,Elise Reed,2022-03-19,Women's Strawweight,S-DEC,Split,0.0042097875104341,-0.6094118443806812,1.182041972911294,-0.0087521302944049,0.7755965363403553,0.7267419551707358,0.5,0.023694132356649,-0.8487242297643934,0.0555941512958454,-0.4558253852369558,0.0,0.2322519901094404,2.476234178762379,0.5659817874400735,-1.0383332813020203,False,False
win,Magomed Ankalaev,Thiago Santos,2022-03-12,Light Heavyweight,U-DEC,Unanimous,-1.3416592795753577,0.6418508806002649,0.3961444607146823,-0.0087521302944049,0.0635570707123493,0.7267419551707358,-0.1,-0.120573929276836,0.3083461491757608,-0.2598511520067558,0.5017047098964299,0.0053099999999999,0.2322519901094404,0.6448520056248084,3.350169777047575,-0.0181883826165381,True,False
win,Song Yadong,Marlon Moraes,2022-03-12,Bantamweight,KO/TKO,Punch,1.3500788545962257,0.1634268975193149,0.0031957046163765,-0.0087521302944049,-0.1887403777385189,0.8994683110382612,-0.0999999999999999,0.7638520137806166,0.1430503807557382,-0.4743539582525249,0.4146565194297584,-0.00886,0.2322519901094404,0.941832898566036,1.1228193853615738,-3.078623078672985,True,False
win,Sodiq Yusuff,Alex Caceres,2022-03-12,Featherweight,U-DEC,Unanimous,0.0042097875104341,-0.0941860164473504,0.0031957046163765,-0.0087521302944049,-0.2279866474975428,0.2085628875681599,-0.0999999999999999,0.6948542451732974,-0.1875411560843056,0.4972175759194869,-0.5428735757036274,0.00467,-1.880897177516757,0.5458583746443993,-2.775043800088928,1.001956516068944,False,False
lose,Karl Roberson,Khalil Rountree Jr.,2022-03-12,Light Heavyweight,KO/TKO,Punch,-2.687528346661149,-0.3517989304140158,0.0031957046163765,-0.0087521302944049,0.4055602786124152,-0.4132519935549311,0.4,-0.7039187002296237,1.0521771070658597,-1.1115534709237795,0.5887529003631014,-0.0309799999999999,-0.3729596759186797,-0.0233550034929539,-0.547693408402927,2.022101414754426,False,False
lose,Terrance McKinney,Drew Dober,2022-03-12,Lightweight,KO/TKO,Punches,0.0042097875104341,0.6786527254526455,0.7890932168129882,-0.0087521302944049,1.526882271727385,0.934013582211766,1.2999999999999998,-0.4530177234757367,0.7215855702258154,-0.9664486314045828,-0.7169699566369699,0.13624,1.7549738468201646,1.1645685682719569,1.1228193853615738,-2.0584781799875027,True,False
win,Alex Pereira,Bruno Silva,2022-03-12,Middleweight,U-DEC,Unanimous,0.0042097875104341,1.7827080710240688,-0.782701807580235,-0.0087521302944049,-0.183133767772944,0.0703818028741399,0.0,0.4627708416759523,0.9695292228558486,-0.4932806764506808,0.5017047098964309,0.07833,0.2322519901094404,0.4963615591541944,-1.6613686042459277,-0.0181883826165381,False,False
lose,AJ Fletcher,Matthew Semelsberger,2022-03-12,Welterweight,U-DEC,Unanimous,0.0042097875104341,-0.2413933958568735,1.182041972911294,1.7131285190109828,0.4279867184747146,-0.8277952476369916,0.9000000000000001,-0.3338397595176398,0.4736419175957825,0.244861333277406,-0.804018147103642,-0.01081,1.607200685518856,-1.656749914669706,-0.547693408402927,-0.0181883826165381,False,False
win,JJ Aldrich,Gillian Robertson,2022-03-12,Women's Flyweight,U-DEC,Unanimous,0.0042097875104341,0.2738324320764572,-0.3897530514819292,-0.0087521302944049,-1.012912042678022,1.5558284633348574,-1.0,1.0272980393721982,-0.3528369245043273,1.2227417735154702,0.7628492812964445,0.0,1.1593393261852534,0.5953551901346037,1.1228193853615738,-2.0584781799875027,False,False
win,Javid Basharat,Trevin Jones,2022-03-12,Bantamweight,U-DEC,Unanimous,0.0042097875104341,0.9730674842716918,0.0031957046163765,-0.0087521302944049,0.7924163662370797,0.8649230398647563,0.0,2.1877150568589263,1.8786559491659696,-1.250349404376924,2.3297167096965308,0.0,-1.880897177516757,0.0013934042521483,0.0091441895185732,-1.0383332813020203,False,False
win,Damon Jackson,Kamuela Kirk,2022-03-12,Featherweight,SUB,Arm Triangle,0.0042097875104341,0.3474361217812187,0.7890932168129882,0.8521881943582889,0.8372692459616788,-0.447797264728436,0.5,-0.1456640269522247,-0.7660763455543823,-1.370218619631912,1.198090233629802,0.0,1.607200685518856,-1.2360269830029669,0.0091441895185732,-0.0181883826165381,False,False
lose,Sabina Mazo,Miranda Maverick,2022-03-12,Women's Flyweight,SUB,Rear Naked Choke,0.0042097875104341,-0.167789706152112,-1.5685993197768464,-0.8696924549470987,-1.1474706818518186,0.5194703281297055,-0.2,1.4663747486915002,-0.1048932718742945,1.1533438067888977,-0.2817290043036127,0.0,-1.880897177516757,-1.2360269830029669,0.0091441895185732,1.001956516068944,False,False
lose,Dalcha Lungiambula,Cody Brundage,2022-03-12,Middleweight,SUB,Guillotine Choke,0.0042097875104341,0.8994637945669302,0.0031957046163765,-0.8696924549470987,-0.2560196973254171,0.1394723452211501,-1.3,0.3561379265555497,-0.8487242297643939,0.8252806913541926,0.2405601384964163,0.01493,0.2322519901094404,1.659536723174003,0.5659817874400735,-1.0383332813020203,False,False
win,Guido Cannetti,Kris Moutinho,2022-03-12,Bantamweight,KO/TKO,Punches,0.0042097875104341,0.605049035747884,0.0031957046163765,-0.0087521302944049,1.2745848232765171,2.2121886156314536,0.4,-0.9046394816327336,1.87865594916597,-7.969334364722331,1.9815239478298448,0.0,-0.3729596759186797,0.620103597879706,0.0091441895185732,-0.0181883826165381,True,True
win,Colby Covington,Jorge Masvidal,2022-03-05,Welterweight,U-DEC,Unanimous,0.0042097875104341,0.9730674842716918,2.360888241206211,0.8521881943582889,1.498849221899511,0.0012912605271297,-0.0999999999999999,0.017421607937802,-0.6834284613443713,0.0051229027674291,-0.804018147103641,-0.00735,0.2322519901094404,0.4221163359188876,0.0091441895185732,-1.0383332813020203,False,False
win,Rafael Dos Anjos,Renato Moicano,2022-03-05,Catch Weight,U-DEC,Unanimous,1.3500788545962257,2.224330209252638,1.9679394851079053,-0.0087521302944049,0.2205421497484451,-0.5168878070754462,-0.0999999999999999,-0.7603714199992482,-0.0222453876642834,-0.5374430189130452,0.0664637575630733,0.00129,1.1593393261852534,-0.0481034112380562,-0.547693408402927,-0.0181883826165381,False,False
lose,Edson Barboza,Bryce Mitchell,2022-03-05,Featherweight,U-DEC,Unanimous,-1.3416592795753577,-0.6830155340854428,-1.5685993197768464,-0.0087521302944049,-1.6128193089945309,1.4521926498143425,-1.6,0.9394826975083376,-1.2619636508144485,1.5255692646859675,0.0664637575630733,0.01143,-1.880897177516757,-0.9390460900617392,-2.775043800088928,1.001956516068944,False,False
win,Kevin Holland,Alex Oliveira,2022-03-05,Welterweight,KO/TKO,Elbows,1.3500788545962257,1.0466711739764532,-0.782701807580235,-0.8696924549470987,-0.8447137437107766,-0.447797264728436,-0.0999999999999999,0.6948542451732974,0.0604024965457276,0.2764058636076663,0.5017047098964305,-0.00262,0.2322519901094404,0.298374297193376,0.0091441895185732,-1.0383332813020203,False,False
lose,Greg Hardy,Serghei Spivac,2022-03-05,Heavyweight,KO/TKO,Punches,0.0042097875104341,-0.2781952407092543,-1.1756505636785408,-0.0087521302944049,-2.717321472212776,-0.2059803665139004,-0.6,0.6133114277282842,-0.1048932718742945,0.3016414878718745,-0.0205844329035982,0.00355,0.2322519901094404,0.2488774817031714,0.0091441895185732,1.001956516068944,False,False
win,Jalin Turner,Jamie Mullarkey,2022-03-05,Lightweight,KO/TKO,Punch,1.3500788545962257,0.605049035747884,0.0031957046163765,-0.0087521302944049,-1.130650851955094,-0.0332540106463753,1.4,0.8830299777387127,-0.0222453876642834,-0.2535422459407039,-0.9781145280369844,-0.00352,1.1593393261852534,0.4221163359188876,0.5659817874400735,-0.0181883826165381,False,False
lose,Yan Xiaonan,Marina Rodriguez,2022-03-05,Women's Strawweight,S-DEC,Split,0.0042097875104341,-0.6094118443806812,0.7890932168129882,-0.0087521302944049,0.3887404487156907,0.2085628875681599,-0.2,0.5944938544717425,-0.2701890402943163,0.3962750788626548,0.4146565194297584,-0.0038,0.2322519901094404,0.0756386274874553,-1.6613686042459277,1.001956516068944,False,False
lose,Kennedy Nzechukwu,Nicolae Negumereanu,2022-03-05,Light Heavyweight,S-DEC,Split,0.0042097875104341,1.1202748636812148,-0.3897530514819292,-0.0087521302944049,-0.1831337677729441,0.6231061416502209,0.3,0.8077596847125464,0.3909940333857719,-0.8339616040174896,1.023993852696459,0.00493,1.1593393261852534,0.1993806662129667,0.5659817874400735,-0.0181883826165381,False,False
lose,Mariya Agapova,Maryna Moroz,2022-03-05,Women's Flyweight,SUB,Arm Triangle,0.0042097875104341,-0.4622044649711581,-0.782701807580235,-2.591573104252486,-0.0541817385647225,0.0012912605271297,0.2,0.2871401579482306,1.961303833375981,-0.3355580247993805,-0.1076326233702697,0.01389,1.1593393261852534,0.12513544297766,-0.547693408402927,-0.0181883826165381,False,False
win,Umar Nurmagomedov,Brian Kelleher,2022-03-05,Featherweight,SUB,Rear Naked Choke,0.0042097875104341,0.605049035747884,0.3961444607146823,0.8521881943582889,1.3979302425191638,1.3831021074673322,0.2,0.9206651242517958,2.3745432544260354,-2.4427326508607567,1.8074275668965016,-0.00725,-1.2595986437265314,0.8180908598405243,-0.547693408402927,-0.0181883826165381,False,False
lose,Tagir Ulanbekov,Tim Elliott,2022-03-05,Flyweight,U-DEC,Unanimous,-1.3416592795753577,0.3842379666335995,-0.3897530514819292,0.8521881943582889,-0.0373619086679978,0.0358365317006348,0.0,-0.0892113071825999,-0.0222453876642834,0.3394949242681866,-0.1946808138369412,0.0,-0.3729596759186797,-0.7163104203558184,0.0091441895185732,-1.0383332813020203,False,False
lose,Devonte Smith,Ludovit Klein,2022-03-05,Lightweight,S-DEC,Split,0.0042097875104341,-0.2781952407092543,0.0031957046163765,-0.0087521302944049,-0.485890705913986,0.1394723452211497,0.3,0.682309196335603,-0.1048932718742945,0.1565366483526779,-0.0205844329035982,0.00776,-1.880897177516757,0.6696004133699105,0.0091441895185732,-1.0383332813020203,False,False
win,Islam Makhachev,Bobby Green,2022-02-26,Catch Weight,KO/TKO,Punches,0.0042097875104341,0.1634268975193149,0.3961444607146823,-0.0087521302944049,1.1007799143436967,0.6231061416502209,0.8,-2.2845948537791125,0.6389376860158043,-1.5090145530850567,-0.1076326233702697,0.002,1.1593393261852534,0.76859404435032,3.350169777047575,-0.0181883826165381,True,False
win,Wellington Turman,Misha Cirkunov,2022-02-26,Middleweight,SUB,Armbar,0.0042097875104341,-0.5726099995283005,-0.3897530514819292,0.8521881943582889,-1.321275590784639,-0.8968857899840017,-0.7,-0.6035583095280685,-0.1875411560843056,0.4656730455892269,-1.1522109089703263,0.0,0.2322519901094404,-0.2460906731988746,0.5659817874400735,-2.0584781799875027,False,False
lose,Ji Yeon Kim,Priscila Cachoeira,2022-02-26,Women's Flyweight,U-DEC,Unanimous,0.0042097875104341,2.481943123219303,-0.3897530514819292,-0.0087521302944049,-0.1158544481860458,-0.5168878070754462,0.1,0.4188631707440219,-0.6007805771343606,-1.5342501773492645,0.8498974717631165,0.0027,0.2322519901094404,0.372619520428683,-0.547693408402927,2.022101414754426,False,False
