,set,fighter,opponent,kd_dif,str_dif,td_dif,sub_dif,stance_win_ratio,win_perc_dif,win_strk_dif,lose_strk_dif,result,result_pred
4014,train,Devin Clark,Anthony Smith,0.0070431212440949,0.0139698695551705,-0.4015491970891212,-0.8472071926167234,-0.0172712135127385,0.072099167827807,1.1341002253794747,-2.148820108909232,lose,lose
4015,test,Takashi Sato,Miguel Baeza,0.0070431212440949,-0.9270949020206184,-0.4015491970891212,-0.8472071926167234,1.4881221995019178,-0.8477545651981956,-0.5819646566803028,0.0057617699926063,lose,lose
4016,train,Josh Parisian,Parker Porter,0.0070431212440949,-0.4377412208012081,-0.7962954575837721,-0.8472071926167234,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,-1.071529169458313,lose,lose
4017,train,Bill Algeo,Spike Carlyle,0.0070431212440949,1.7831716401176536,-1.191041718078423,-0.8472071926167234,1.0084307925935114,-1.2821299391271417,-0.0099430293270437,0.0057617699926063,win,win
4018,train,Norma Dumont,Ashlee Evans-Smith,1.3615359525013224,1.9713845944328112,0.7826895843948315,0.0001258851697796,-0.0172712135127385,-1.103269491038752,-0.0099430293270437,0.0057617699926063,win,win
4019,test,Kai Kamaka,Jonathan Pearce,0.0070431212440949,-0.1366004938969557,-1.5857879785730735,0.0001258851697796,0.0764319370450979,2.5505939484812026,0.5620785980262154,-1.071529169458313,lose,lose
4020,train,Anderson Dos Santos,Martin Day,0.0070431212440949,0.0892550512812336,-0.0068029365944702,0.8474589629562826,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,win,win
4021,train,Rachael Ostovich,Gina Mazany,-1.3474497100131326,-1.1529504471988077,-2.7700267600570267,-0.8472071926167234,-1.776059615341257,0.3276140936683632,-0.0099430293270437,-1.071529169458313,lose,lose
4022,train,Malcolm Gordon,Sumudaerji,-1.3474497100131326,-0.3248134482121134,-0.0068029365944702,0.0001258851697796,2.5262575002009298,-1.2821299391271417,-0.5819646566803028,1.0830527094435254,lose,lose
4023,validation,Nate Maness,Luke Sanders,1.3615359525013224,-0.8141671294315237,0.3879433239001806,0.8474589629562826,-1.776059615341257,1.2730193192784214,-0.0099430293270437,0.0057617699926063,win,win
4024,test,Demetrious Johnson,Kyoji Horiguchi,0.0070431212440949,1.331460549761275,5.124898449835992,0.8474589629562826,-0.0172712135127385,-0.2600702357649161,1.706121852732734,0.0057617699926063,win,win
4025,train,Quinton Jackson,Fabio Maldonado,0.0070431212440949,1.2185327771721803,-0.4015491970891212,0.0001258851697796,-0.0172712135127385,0.0465476752437511,-0.5819646566803028,3.2376345883453634,win,win
4026,train,CB Dollaway,Michael Bisping,1.3615359525013224,-1.040022674609713,0.7826895843948315,0.0001258851697796,-0.0172712135127385,-0.2089672505968051,-0.0099430293270437,0.0057617699926063,lose,win
4027,test,John Makdessi,Shane Campbell,2.7160287837585497,0.8421068685418647,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,1.579637230287089,-0.0099430293270437,1.0830527094435254,win,win
4028,train,Thomas Almeida,Yves Jabouin,0.0070431212440949,0.4280383690485176,-0.4015491970891212,0.0001258851697796,1.4881221995019178,0.9664014082697538,-0.0099430293270437,0.0057617699926063,win,win
4029,validation,Joe Riggs,Patrick Cote,0.0070431212440949,0.0139698695551705,-0.4015491970891212,-0.8472071926167234,1.4881221995019178,-0.0045553099243599,-0.0099430293270437,1.0830527094435254,lose,lose
4030,test,Sarah Kaufman,Alexis Davis,0.0070431212440949,1.1808901863091483,-0.4015491970891212,-0.8472071926167234,-0.0172712135127385,0.6342320046770308,0.5620785980262154,-1.071529169458313,lose,win
4031,validation,Bryan Barberena,Chad Laprise,0.0070431212440949,0.390395778185486,0.3879433239001806,0.0001258851697796,1.4881221995019178,-0.0045553099243599,-0.5819646566803028,0.0057617699926063,lose,win
4032,train,David Michaud,Olivier Aubin-Mercier,-1.3474497100131326,-1.1905930380618392,-1.191041718078423,-0.8472071926167234,-1.776059615341257,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
4033,train,Nordine Taleb,Chris Clements,0.0070431212440949,0.72917909595277,2.361674626373435,-0.8472071926167234,-0.0172712135127385,0.8386439453494756,0.5620785980262154,0.0057617699926063,win,win
4034,test,Jessica Rakoczy,Valerie Letourneau,0.0070431212440949,0.3151105964594229,-0.4015491970891212,-0.8472071926167234,-0.0172712135127385,-2.5597045683299227,-0.5819646566803028,1.0830527094435254,lose,lose
4035,train,Aisling Daly,Randa Markos,0.0070431212440949,0.3527531873224545,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,2.5505939484812026,0.5620785980262154,-1.071529169458313,lose,win
4036,train,Michael Chiesa,Kevin Lee,0.0070431212440949,-0.6635967659793974,-0.4015491970891212,-0.8472071926167234,1.4881221995019178,-0.0556582950924712,-0.5819646566803028,0.0057617699926063,lose,lose
4037,test,Tim Boetsch,Johny Hendricks,0.0070431212440949,1.1808901863091483,-0.0068029365944702,0.0001258851697796,-1.776059615341257,-0.41337919126925,-0.5819646566803028,1.0830527094435254,win,win
4038,test,Felice Herrig,Justine Kish,0.0070431212440949,0.2774680055963914,0.7826895843948315,0.8474589629562826,-0.0172712135127385,-0.6433426245257506,-0.0099430293270437,0.0057617699926063,win,win
4039,train,Joachim Christensen,Dominick Reyes,-1.3474497100131326,-0.4377412208012081,-0.0068029365944702,0.0001258851697796,-1.776059615341257,0.8386439453494757,-0.0099430293270437,1.0830527094435254,lose,lose
4040,train,Tim Means,Alex Garcia,0.0070431212440949,1.2185327771721803,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-0.1323127728446381,-0.5819646566803028,1.0830527094435254,win,win
4041,train,BJ Penn,Dennis Siver,1.3615359525013224,-1.7175893101442807,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-0.0812097876765265,-0.0099430293270437,2.1603436488944445,lose,lose
4042,train,Clay Guida,Erik Koch,0.0070431212440949,0.9550346411309591,0.7826895843948315,0.0001258851697796,-1.776059615341257,-0.1323127728446378,-0.5819646566803028,2.1603436488944445,win,win
4043,train,Marvin Vettori,Vitor Miranda,0.0070431212440949,0.6915365050897384,1.1774358448894824,0.0001258851697796,1.4881221995019178,-0.2600702357649161,-0.0099430293270437,0.0057617699926063,win,win
4044,train,Carla Esparza,Maryna Moroz,0.0070431212440949,0.0892550512812336,2.361674626373435,-0.8472071926167234,-0.0172712135127385,-0.6433426245257506,-1.153986284033562,1.0830527094435254,win,win
4045,train,Darrell Horcher,Devin Powell,0.0070431212440949,-0.2118856756230187,-0.0068029365944702,0.0001258851697796,1.4881221995019178,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,win,lose
4046,validation,Jared Gordon,Michel Quinones,0.0070431212440949,1.93374200356978,1.5721821053841334,0.0001258851697796,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,win,win
4047,train,Anthony Rocco Martin,Johnny Case,0.0070431212440949,-0.362456039075145,0.3879433239001806,0.8474589629562826,-0.0172712135127385,-0.7711000874460289,1.1341002253794747,-1.071529169458313,win,win
4048,train,Josh Stansbury,Jeremy Kimball,-1.3474497100131326,-0.4753838116642396,-0.0068029365944702,0.0001258851697796,0.0764319370450979,1.2730193192784214,-0.0099430293270437,0.0057617699926063,lose,lose
4049,validation,Gray Maynard,Nate Diaz,0.0070431212440949,-1.040022674609713,0.3879433239001806,0.0001258851697796,-1.776059615341257,0.5320260343408082,-0.0099430293270437,-1.071529169458313,lose,lose
4050,validation,Jessica Rakoczy,Julianna Pena,0.0070431212440949,-1.0776652654727443,-0.7962954575837721,0.0001258851697796,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
4051,train,Chris Holdsworth,Davey Grant,0.0070431212440949,-0.0989579030339241,0.3879433239001806,0.8474589629562826,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,win,win
4052,train,Peggy Morgan,Jessamyn Duke,0.0070431212440949,-3.336220717254638,-0.4015491970891212,-2.5418733481897293,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
4053,train,Raquel Pennington,Roxanne Modafferi,0.0070431212440949,1.4443883223503695,0.3879433239001806,0.8474589629562826,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,win,win
4054,train,Maximo Blanco,Akira Corassani,0.0070431212440949,0.1645402330072967,0.3879433239001806,0.0001258851697796,-0.0172712135127385,-1.2821299391271417,-0.5819646566803028,0.0057617699926063,lose,win
4055,train,Tom Niinimaki,Rani Yahya,0.0070431212440949,0.0892550512812336,0.7826895843948315,-3.389206425976232,-0.0172712135127385,-2.04867471664881,-1.7260079113868212,0.0057617699926063,win,lose
4056,validation,Jared Rosholt,Walt Harris,-2.70194254127036,0.5786087325006438,0.3879433239001806,0.0001258851697796,-1.776059615341257,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,win,lose
4057,test,Drew Dober,Sean Spencer,0.0070431212440949,-1.6423041284182176,-0.0068029365944702,0.0001258851697796,1.4881221995019178,-1.2821299391271417,-0.5819646566803028,0.0057617699926063,lose,lose
4058,train,Ryan Benoit,Josh Sampo,0.0070431212440949,-0.362456039075145,-0.7962954575837721,-3.389206425976232,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
4059,validation,David Abbott,Don Frye,0.0070431212440949,0.2774680055963914,-0.0068029365944702,-1.6945402704032262,1.1834540518514318,-0.7455485948619732,-0.5819646566803028,0.0057617699926063,lose,lose
4060,train,Steve Nelmark,David Abbott,-1.3474497100131326,-0.2495282664860503,-0.4015491970891212,0.0001258851697796,0.0764319370450979,1.094158871190032,-0.0099430293270437,0.0057617699926063,lose,lose
4061,test,Don Frye,Mark Hall,0.0070431212440949,0.0139698695551705,-0.0068029365944702,0.8474589629562826,-0.0172712135127385,0.6597834972610863,1.1341002253794747,-1.071529169458313,win,win
4062,train,Brian Johnston,Ken Shamrock,0.0070431212440949,-0.7765245385684921,-0.4015491970891212,-0.8472071926167234,-0.0172712135127385,-0.7711000874460289,0.5620785980262154,-1.071529169458313,lose,lose
4063,train,Paul Varelans,Kimo Leopoldo,0.0070431212440949,0.4656809599115492,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,1.451879767366811,0.5620785980262154,-2.148820108909232,lose,win
4064,validation,Cal Worsham,David Abbott,0.0070431212440949,0.051612460418202,-0.0068029365944702,-0.8472071926167234,0.0764319370450979,-0.1834157580127492,-0.0099430293270437,0.0057617699926063,lose,lose
4065,test,Gary Goodridge,Don Frye,0.0070431212440949,-0.0613153121708925,0.3879433239001806,0.0001258851697796,-0.0172712135127385,-0.9244090429503624,-0.5819646566803028,0.0057617699926063,lose,win
4066,train,Court McGee,Kris McCray,0.0070431212440949,0.1268976421442652,1.9669283658787844,0.8474589629562826,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,win,win
4067,test,Keith Jardine,Matt Hamill,0.0070431212440949,-0.4377412208012081,-0.7962954575837721,0.0001258851697796,-0.0172712135127385,-0.7199971022779176,-1.7260079113868212,3.2376345883453634,lose,lose
4068,test,Aaron Simpson,Chris Leben,0.0070431212440949,0.051612460418202,0.7826895843948315,0.8474589629562826,-1.776059615341257,0.9152984231016426,1.1341002253794747,0.0057617699926063,lose,win
4069,test,Spencer Fisher,Dennis Siver,0.0070431212440949,-0.9270949020206184,-0.0068029365944702,0.0001258851697796,1.4881221995019178,0.4298200640045859,-0.0099430293270437,0.0057617699926063,lose,lose
4070,validation,Jamie Yager,Rich Attonito,0.0070431212440949,0.2021828238703283,-0.4015491970891212,0.0001258851697796,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,win
4071,train,John Gunderson,Mark Holst,0.0070431212440949,1.1056050045830854,1.1774358448894824,-2.5418733481897293,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,1.0830527094435254,win,win
4072,train,Brad Tavares,Seth Baczynski,0.0070431212440949,-0.1366004938969557,1.1774358448894824,-2.5418733481897293,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,win,lose
4073,validation,Josh Bryant,Kyle Noke,-1.3474497100131326,-1.5293763558291231,-0.0068029365944702,0.0001258851697796,-1.776059615341257,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
4074,test,James Hammortree,Chris Camozzi,0.0070431212440949,-1.2282356289248706,0.7826895843948315,0.8474589629562826,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
4075,validation,James McSweeney,Travis Browne,-1.3474497100131326,-0.4753838116642396,-0.0068029365944702,-0.8472071926167234,1.1834540518514318,2.5505939484812026,0.5620785980262154,0.0057617699926063,lose,lose
4076,test,Jacare Souza,Gegard Mousasi,0.0070431212440949,0.2398254147333598,1.5721821053841334,0.8474589629562826,-0.0172712135127385,0.8386439453494756,1.1341002253794747,0.0057617699926063,win,win
4077,test,Alistair Overeem,Ben Rothwell,-1.3474497100131326,0.1268976421442652,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
4078,test,Matt Mitrione,Derrick Lewis,0.0070431212440949,0.2398254147333598,-0.0068029365944702,0.0001258851697796,1.1834540518514318,-0.7711000874460289,-0.5819646566803028,0.0057617699926063,win,win
4079,train,Joe Lauzon,Michael Chiesa,0.0070431212440949,-0.3248134482121134,0.3879433239001806,0.0001258851697796,-1.776059615341257,-0.4644821764373613,-0.5819646566803028,0.0057617699926063,win,lose
4080,train,John Moraga,Justin Scoggins,0.0070431212440949,-0.3248134482121134,-1.191041718078423,2.542125118529289,-1.776059615341257,-0.1834157580127494,-0.0099430293270437,0.0057617699926063,win,win
4081,test,Rodrigo Damm,Al Iaquinta,-1.3474497100131326,-1.3411634015139653,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
4082,test,Rafael Natal,Chris Camozzi,0.0070431212440949,-1.1529504471988077,0.7826895843948315,0.0001258851697796,-0.0172712135127385,0.0209961826596957,-0.0099430293270437,-1.071529169458313,win,lose
4083,train,Chris Beal,Tateki Matsuda,0.0070431212440949,0.1645402330072967,1.1774358448894824,0.8474589629562826,-0.0172712135127385,2.5505939484812026,0.5620785980262154,0.0057617699926063,win,win
4084,validation,Chas Skelly,Sean Soriano,0.0070431212440949,-0.4000986299381765,1.5721821053841334,5.9314574296753,-0.0172712135127385,1.2730193192784214,0.5620785980262154,-1.071529169458313,win,win
4085,train,Michelle Waterson-Gomez,Angela Hill,0.0070431212440949,-0.0989579030339241,0.3879433239001806,0.0001258851697796,-0.0172712135127385,0.2254081233321409,-0.0099430293270437,1.0830527094435254,win,win
4086,train,Khama Worthy,Ottman Azaitar,0.0070431212440949,-0.5506689933903027,-0.0068029365944702,0.0001258851697796,0.0764319370450979,-0.0045553099243599,0.5620785980262154,0.0057617699926063,lose,lose
4087,train,Roxanne Modafferi,Andrea Lee,0.0070431212440949,-1.3788059923769969,0.3879433239001806,0.0001258851697796,-0.0172712135127385,-0.5666881467735836,-0.0099430293270437,-1.071529169458313,win,lose
4088,test,Ed Herman,Mike Rodriguez,-2.70194254127036,-1.830517082733376,0.7826895843948315,0.8474589629562826,-1.776059615341257,0.1232021529959183,0.5620785980262154,0.0057617699926063,win,lose
4089,train,Alan Patrick,Bobby Green,0.0070431212440949,-1.5670189466921547,-1.191041718078423,0.0001258851697796,1.4881221995019178,0.3276140936683632,-1.153986284033562,1.0830527094435254,lose,lose
4090,test,Billy Quarantillo,Kyle Nelson,1.3615359525013224,0.8797494594048961,0.7826895843948315,0.0001258851697796,0.0764319370450979,1.707394693207367,0.5620785980262154,0.0057617699926063,win,win
4091,validation,Julia Avila,Sijara Eubanks,0.0070431212440949,-0.701239356842429,-0.7962954575837721,-2.5418733481897293,-0.0172712135127385,1.0175043934378651,0.5620785980262154,0.0057617699926063,lose,lose
4092,train,Alexandr Romanov,Roque Martinez,0.0070431212440949,1.8208142309806847,1.5721821053841334,1.6947920407427854,1.4881221995019178,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,win,win
4093,validation,Brok Weaver,Jalin Turner,-2.70194254127036,-0.362456039075145,-0.0068029365944702,-0.8472071926167234,-0.8293134296146295,-0.0045553099243599,-0.5819646566803028,1.0830527094435254,lose,lose
4094,validation,Bryan Barberena,Anthony Ivy,0.0070431212440949,1.0303198228570225,-1.9805342390677247,1.6947920407427854,1.4881221995019178,1.2730193192784214,-0.0099430293270437,1.0830527094435254,win,win
4095,validation,Justine Kish,Sabina Mazo,-1.3474497100131326,-1.4164485832400284,0.3879433239001806,-0.8472071926167234,-0.0172712135127385,-0.1834157580127494,-0.5819646566803028,0.0057617699926063,lose,lose
4096,train,TJ Dillashaw,Renan Barao,2.7160287837585497,2.874806775145568,-0.0068029365944702,1.6947920407427854,-0.0172712135127385,-0.7455485948619732,-3.442072793446599,0.0057617699926063,win,win
4097,validation,Dan Henderson,Daniel Cormier,0.0070431212440949,-1.6423041284182176,-1.191041718078423,-1.6945402704032262,-0.0172712135127385,-1.0777179984546963,-1.153986284033562,0.0057617699926063,lose,lose
4098,test,Jake Ellenberger,Robbie Lawler,-1.3474497100131326,-1.45409117410306,0.7826895843948315,0.0001258851697796,-1.776059615341257,0.2254081233321406,-0.0099430293270437,0.0057617699926063,lose,lose
4099,train,Takeya Mizugaki,Francisco Rivera,1.3615359525013224,-0.2118856756230187,-1.191041718078423,-0.8472071926167234,-0.0172712135127385,-0.0045553099243599,0.5620785980262154,0.0057617699926063,win,lose
4100,train,Jamie Varner,James Krause,0.0070431212440949,-0.5506689933903027,0.3879433239001806,0.0001258851697796,-0.0172712135127385,-0.1834157580127493,-0.0099430293270437,1.0830527094435254,lose,lose
4101,test,Francisco Trinaldo,Michael Chiesa,0.0070431212440949,-0.2118856756230187,-0.7962954575837721,0.8474589629562826,-0.8293134296146295,-0.2089672505968048,-0.0099430293270437,0.0057617699926063,lose,lose
4102,train,Katsunori Kikuno,Tony Ferguson,-1.3474497100131326,-0.5883115842533343,-0.4015491970891212,-0.8472071926167234,-0.0172712135127385,0.5064745417567525,-0.0099430293270437,0.0057617699926063,lose,lose
4103,validation,Chico Camus,Chris Holdsworth,0.0070431212440949,-0.023672721307861,-1.5857879785730735,-1.6945402704032262,-0.0172712135127385,-0.8477545651981956,-0.0099430293270437,0.0057617699926063,lose,lose
4104,test,Al Iaquinta,Mitch Clarke,0.0070431212440949,0.2021828238703283,0.3879433239001806,0.8474589629562826,-0.0172712135127385,1.0686073786059764,1.1341002253794747,0.0057617699926063,lose,win
4105,validation,Anthony Njokuani,Vinc Pichel,0.0070431212440949,-1.2282356289248706,-3.164773020551677,0.0001258851697796,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
4106,train,Sam Sicilia,Aaron Phillips,0.0070431212440949,0.72917909595277,1.9669283658787844,0.0001258851697796,-1.776059615341257,1.0175043934378651,-0.0099430293270437,1.0830527094435254,win,win
4107,train,Li Jingliang,David Michaud,0.0070431212440949,0.7668216868158015,-0.4015491970891212,-1.6945402704032262,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,win,lose
4108,train,Chuck Liddell,Vitor Belfort,1.3615359525013224,0.8797494594048961,-1.191041718078423,0.0001258851697796,-1.776059615341257,0.072099167827807,1.706121852732734,0.0057617699926063,win,win
4109,validation,Nick Serra,Benji Radach,-1.3474497100131326,-0.9647374928836498,0.3879433239001806,1.6947920407427854,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
4110,train,Pete Spratt,Zach Light,0.0070431212440949,0.051612460418202,-0.4015491970891212,0.8474589629562826,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,win,win
4111,validation,Robbie Lawler,Steve Berger,1.3615359525013224,0.6538939142267068,-0.0068029365944702,0.0001258851697796,1.4881221995019178,2.5505939484812026,0.5620785980262154,-1.071529169458313,win,win
4112,test,Tony Fryklund,Rodrigo Ruas,1.3615359525013224,1.8584568218437167,-0.0068029365944702,0.8474589629562826,-0.0172712135127385,1.2730193192784214,0.5620785980262154,0.0057617699926063,win,win
4113,test,Yves Edwards,Joao Pierini,0.0070431212440949,0.2021828238703283,-0.0068029365944702,0.0001258851697796,1.5547749492943046,-0.0045553099243599,-0.0099430293270437,2.1603436488944445,win,win
4114,train,Dan Ige,Chan Sung Jung,0.0070431212440949,-0.4377412208012081,-1.191041718078423,-2.5418733481897293,-0.0172712135127385,0.2765111085002519,0.5620785980262154,-1.071529169458313,lose,lose
4115,train,Aleksei Oleinik,Serghei Spivac,0.0070431212440949,-0.4377412208012081,0.3879433239001806,0.8474589629562826,-0.0172712135127385,-0.0812097876765268,-1.153986284033562,2.1603436488944445,lose,win
4116,test,Marlon Vera,Davey Grant,0.0070431212440949,0.8421068685418647,0.3879433239001806,2.542125118529289,1.1834540518514318,0.1232021529959183,-1.7260079113868212,1.0830527094435254,win,win
4117,train,SeungWoo Choi,Julian Erosa,1.3615359525013224,0.1268976421442652,-0.0068029365944702,0.0001258851697796,-1.776059615341257,0.1743051381640294,-0.0099430293270437,0.0057617699926063,win,win
4118,train,Bruno Silva,Wellington Turman,0.0070431212440949,0.6915365050897384,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,0.4298200640045857,1.1341002253794747,-1.071529169458313,win,win
4119,train,Matt Brown,Dhiego Lima,1.3615359525013224,0.1645402330072967,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,0.4042685714205302,-0.0099430293270437,1.0830527094435254,win,win
4120,test,Aleksa Camur,Nicolae Negumereanu,0.0070431212440949,1.1808901863091483,-0.4015491970891212,0.0001258851697796,-0.0172712135127385,1.2730193192784214,-0.0099430293270437,0.0057617699926063,lose,win
4121,train,Kanako Murata,Virna Jandiroba,0.0070431212440949,-0.4753838116642396,-0.0068029365944702,-0.8472071926167234,-0.0172712135127385,1.2730193192784214,0.5620785980262154,-1.071529169458313,lose,lose
4122,validation,Khaos Williams,Matthew Semelsberger,0.0070431212440949,1.0303198228570225,-0.0068029365944702,0.0001258851697796,0.0764319370450979,-0.8477545651981956,-1.153986284033562,1.0830527094435254,win,win
4123,train,Roque Martinez,Josh Parisian,0.0070431212440949,-0.5506689933903027,-0.4015491970891212,0.8474589629562826,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,1.0830527094435254,lose,lose
4124,train,Joaquim Silva,Ricky Glenn,-2.70194254127036,-0.3248134482121134,-0.0068029365944702,0.0001258851697796,-0.8293134296146295,0.4298200640045859,-0.0099430293270437,0.0057617699926063,lose,lose
4125,train,Lara Procopio,Casey O'Neill,0.0070431212440949,-1.115307856335776,0.3879433239001806,-1.6945402704032262,-0.0172712135127385,-1.2821299391271417,-0.0099430293270437,0.0057617699926063,lose,lose
4126,train,Rose Namajunas,Jessica Andrade,1.3615359525013224,0.3151105964594229,-0.7962954575837721,0.8474589629562826,-0.0172712135127385,0.0976506604118626,-0.0099430293270437,0.0057617699926063,lose,win
4127,train,Anderson Silva,Jared Cannonier,-1.3474497100131326,-0.3248134482121134,-0.0068029365944702,0.0001258851697796,1.5547749492943046,0.6853349898451421,-0.5819646566803028,1.0830527094435254,lose,lose
4128,test,Alexander Volkanovski,Jose Aldo,0.0070431212440949,2.498380866515253,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,0.5831290195089195,2.278143480085993,0.0057617699926063,win,win
4129,train,Laureano Staropoli,Thiago Alves,0.0070431212440949,-0.1366004938969557,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,1.0175043934378651,-0.0099430293270437,0.0057617699926063,win,lose
4130,train,Bethe Correia,Irene Aldana,0.0070431212440949,-0.0613153121708925,-0.0068029365944702,-0.8472071926167234,-0.0172712135127385,0.1743051381640293,-1.153986284033562,1.0830527094435254,lose,lose
4131,train,Ryan Spann,Rogerio Nogueira,1.3615359525013224,0.2774680055963914,0.3879433239001806,0.8474589629562826,-1.776059615341257,1.1452618563581431,-0.0099430293270437,0.0057617699926063,win,win
4132,validation,Thiago Moises,Kurt Holobaugh,0.0070431212440949,1.0303198228570225,0.7826895843948315,0.8474589629562826,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,-2.148820108909232,win,win
4133,train,Sergio Moraes,Warlley Alves,-1.3474497100131326,-1.94344485532247,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,0.1487536455799737,-0.0099430293270437,0.0057617699926063,lose,lose
4134,train,Clay Guida,BJ Penn,0.0070431212440949,0.6162513233636753,0.3879433239001806,0.0001258851697796,-0.0172712135127385,0.0976506604118626,-0.0099430293270437,-5.380692927261989,win,win
4135,train,Luana Carolina,Priscila Cachoeira,1.3615359525013224,1.5949586858024958,-0.0068029365944702,2.542125118529289,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,-2.148820108909232,win,win
4136,validation,Raoni Barcelos,Carlos Huachin,1.3615359525013224,1.482030913213401,-0.0068029365944702,0.8474589629562826,-1.776059615341257,2.5505939484812026,1.1341002253794747,0.0057617699926063,win,win
4137,validation,Talita Bernardo,Viviane Araujo,-1.3474497100131326,-0.5506689933903027,-1.191041718078423,0.0001258851697796,-0.0172712135127385,0.8386439453494757,0.5620785980262154,0.0057617699926063,lose,lose
4138,train,Leon Edwards,Rafael Dos Anjos,0.0070431212440949,0.4280383690485176,1.1774358448894824,0.0001258851697796,-0.8293134296146295,0.3787170788364742,3.4221867347925112,0.0057617699926063,win,win
4139,validation,Aleksei Oleinik,Walt Harris,-1.3474497100131326,-0.0989579030339241,-0.0068029365944702,0.0001258851697796,-1.776059615341257,0.557577526924864,-1.153986284033562,1.0830527094435254,lose,lose
4140,test,Juan Adams,Greg Hardy,0.0070431212440949,-1.2282356289248706,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,-0.0045553099243599,-0.5819646566803028,1.0830527094435254,lose,lose
4141,test,James Vick,Dan Hooker,-1.3474497100131326,-0.5506689933903027,-0.0068029365944702,0.0001258851697796,0.0764319370450979,0.2765111085002519,-0.0099430293270437,1.0830527094435254,lose,lose
4142,train,Francisco Trinaldo,Alexander Hernandez,0.0070431212440949,0.0139698695551705,-0.0068029365944702,0.0001258851697796,1.4881221995019178,0.123202152995918,0.5620785980262154,-1.071529169458313,lose,win
4143,train,Andrei Arlovski,Ben Rothwell,0.0070431212440949,3.100662320323757,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,0.0465476752437511,-0.0099430293270437,1.0830527094435254,win,win
4144,train,Alex Caceres,Steven Peterson,0.0070431212440949,1.0303198228570225,-0.7962954575837721,0.0001258851697796,1.4881221995019178,0.3531655862524188,-0.0099430293270437,0.0057617699926063,win,win
4145,validation,Irene Aldana,Raquel Pennington,0.0070431212440949,0.2021828238703283,-0.4015491970891212,0.0001258851697796,-0.0172712135127385,-0.0045553099243599,1.706121852732734,-2.148820108909232,lose,win
4146,train,Sam Alvey,Klidson Abreu,0.0070431212440949,-0.2871708573490819,-0.4015491970891212,0.0001258851697796,1.4881221995019178,1.502982752534922,-0.0099430293270437,1.0830527094435254,lose,lose
4147,test,Jennifer Maia,Roxanne Modafferi,0.0070431212440949,2.0466697761588746,-0.0068029365944702,0.0001258851697796,-0.0172712135127385,0.2509596159161962,-0.0099430293270437,0.0057617699926063,win,win
4148,train,Gabriel Silva,Ray Borg,0.0070431212440949,-0.2495282664860503,-1.9805342390677247,-0.8472071926167234,-0.0172712135127385,-1.4354388946314751,-0.0099430293270437,-2.148820108909232,lose,lose
4149,train,Jin Soo Son,Mario Bautista,0.0070431212440949,-1.2658782197879022,0.7826895843948315,0.0001258851697796,0.0764319370450979,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,lose,lose
