,result,fighter,opponent,date,weight class,method,kd_dif,str_dif,td_dif,sub_dif,td avg._dif,td acc._dif,td def._dif,sub. avg._dif,slpm_dif,str. acc._dif,sapm_dif,str. def_dif,stance_win_ratio,win_perc_dif,win_strk_dif,lose_strk_dif
4219,lose,Cody East,Curtis Blaydes,2016-10-01,Heavyweight,KO/TKO:Elbows,0.007043121244094929,-1.1529504471988077,-0.7962954575837721,0.0001258851697796023,-1.1635114054835054,1.653541121779807,-0.5694410187757002,-0.0009773237833408386,0.4008579308357661,-0.6411360733621636,3.425689398700506,-1.5839557960142152,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4220,win,Ketlen Vieira,Kelly Faszholz,2016-10-01,Women's Bantamweight,S-DEC:,0.007043121244094929,-1.1529504471988077,1.5721821053841334,0.0001258851697796023,0.8379099644040863,1.4087408269416435,1.6084234811163456,0.38037724929881384,-0.541767908290972,-0.5600559999041885,0.25105592043950836,0.014170690487003425,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,-1.0715291694583127
4221,lose,Alexander Volkov,Ciryl Gane,2021-06-26,Heavyweight,U-DEC:,0.007043121244094929,-0.7388819477054606,-0.006802936594470287,0.0001258851697796023,-0.06523839749504992,1.7234840631621395,0.5362440350156458,-0.3823318968654955,-0.1305552939068249,-0.1546556326143133,0.47694330254654066,-0.7428365925925211,-0.01727121351273854,-0.5666881467735836,-1.7260079113868212,0.005761769992606312
4222,win,Tanner Boser,Ovince Saint Preux,2021-06-26,Heavyweight,KO/TKO:Punch,1.3615359525013224,0.9173920502679277,-0.40154919708912123,0.0001258851697796023,-0.6450373458747422,-1.3190338869693246,-0.06685690341599736,-0.4776705401360342,0.9575765472327653,0.4129048815915126,-0.5487075135070124,1.4440733363038833,-1.776059615341257,-0.1834157580127492,-0.009943029327043728,1.0830527094435254
4223,lose,Raoni Barcelos,Timur Valiev,2021-06-26,Bantamweight,M-DEC:,2.7160287837585497,-0.2871708573490819,-0.006802936594470287,0.0001258851697796023,-0.01506348850065349,0.07982494067732544,1.2733674042098768,0.09436131948719786,0.41351062666297034,-0.07357555915633818,0.9775585818107753,1.4440733363038833,-0.01727121351273854,-0.004555309924359925,2.278143480085993,0.005761769992606312
4224,win,Tim Means,Nicolas Dalby,2021-06-26,Welterweight,U-DEC:,0.007043121244094929,-0.023672721307861026,0.38794332390018066,0.0001258851697796023,-0.05408841771851743,0.35959670620665557,0.00015431196529641628,0.09436131948719784,1.084103505504811,0.7372251754234123,0.21442553415188118,0.6029541328821889,-0.01727121351273854,-0.030106802508415575,-0.009943029327043728,0.005761769992606312
4225,win,Renato Moicano,Jai Herbert,2021-06-26,Lightweight,SUB:Rear Naked Choke,0.007043121244094929,0.72917909595277,1.9669283658787844,0.8474589629562826,0.9438347722811454,1.6885125924709734,0.6032552503969395,0.5710545358398911,1.5016424678025604,0.5750650285074624,0.7394610709412003,1.6122971769882224,-0.01727121351273854,1.5285342451189776,-0.009943029327043728,0.005761769992606312
4226,lose,Danilo Marques,Kennedy Nzechukwu,2021-06-26,Light Heavyweight,KO/TKO:Punches,0.007043121244094929,-0.7765245385684921,0.7826895843948315,0.0001258851697796023,1.7466333161914886,-1.1791480042046594,-2.713799910977099,0.5710545358398912,-2.034786015901107,2.8453070853307643,-1.1286886297277718,0.09828261082917292,-1.776059615341257,0.8386439453494756,-0.009943029327043728,0.005761769992606312
4227,win,Shavkat Rakhmonov,Michel Prazeres,2021-06-26,Welterweight,SUB:Rear Naked Choke,0.007043121244094929,0.5786087325006438,0.38794332390018066,0.8474589629562826,-0.9126368605115233,0.49948258897132064,1.7759515195695796,1.0477477521925846,0.11617227472366391,0.49398495504948775,-0.6891239942762489,-0.15405315019733462,-0.01727121351273854,0.5831290195089195,0.5620785980262154,-1.0715291694583127
4228,win,Jeremiah Wells,Warlley Alves,2021-06-26,Welterweight,KO/TKO:Punch,1.3615359525013224,0.23982541473335986,-0.006802936594470287,-0.8472071926167234,-0.0819633671598487,-1.388976828351657,0.7372776811595271,0.18969996275773646,0.4008579308357661,0.08858458775961209,-1.2324747242093814,-1.5839557960142157,1.1834540518514318,-1.7165053130560872,-0.5819646566803028,0.005761769992606312
4229,win,Marcin Prachnio,Ike Villanueva,2021-06-26,Light Heavyweight,KO/TKO:Kick,1.3615359525013224,0.9550346411309593,-0.40154919708912123,0.0001258851697796023,-0.3384129020200973,-1.7386915352633197,-1.5746092494951054,-0.0009773237833408386,1.394094553271322,1.304785689629238,-1.8918216773866656,1.4440733363038838,-0.01727121351273854,-0.208967250596805,-0.009943029327043728,0.005761769992606312
4230,lose,Julija Stoliarenko,Julia Avila,2021-06-26,Women's Bantamweight,SUB:Rear Naked Choke,0.007043121244094929,-0.2871708573490819,-0.006802936594470287,-0.8472071926167234,0.012811460940677833,-0.269889766234337,0.033659919655943296,0.857070465651507,-0.2570822521788701,-0.23573570607228844,1.0630294831485714,-0.9110604332768606,-0.01727121351273854,-1.7165053130560872,-0.009943029327043728,1.0830527094435254
4231,lose,Justin Jaynes,Charles Rosa,2021-06-26,Featherweight,S-DEC:,0.007043121244094929,-0.24952826648605034,-0.006802936594470287,0.0001258851697796023,-0.5168125784446179,0.1847393527508245,-0.6029466264663469,0.09436131948719792,0.17943575385968638,0.6561451019654376,0.892087680472979,1.275849495619545,0.07643193704509792,-0.4900336690214168,-0.009943029327043728,2.1603436488944445
4232,lose,Yancy Medeiros,Damir Hadzovic,2021-06-26,Lightweight,U-DEC:,0.007043121244094929,-0.6635967659793974,-0.006802936594470287,1.6947920407427854,-0.2547880536961032,-0.16497535416083833,1.3068730119005236,0.4757158925693525,0.6475854994662547,-0.8843762937360886,1.465963732312467,-1.247508114645538,-0.01727121351273854,0.07209916782780702,-0.009943029327043728,1.0830527094435254
4233,lose,Guy Mezger,Tito Ortiz,1999-03-05,Middleweight,KO/TKO:Punches,0.007043121244094929,-0.8894523111575868,-0.7962954575837721,2.5421251185292886,-1.1635114054835056,0.5344540596624869,1.1393449734472894,-0.5730091834065729,-0.16851338138843827,-1.127616514110014,-0.9333265695270948,1.0235137345930363,-0.01727121351273854,0.8386439453494756,1.1341002253794747,0.005761769992606312
4234,win,Gary Goodridge,Andre Roberts,1999-03-05,Heavyweight,KO/TKO:Punches,0.007043121244094929,0.23982541473335986,-0.006802936594470287,0.0001258851697796023,0.21908608680652994,3.5070290684116188,1.7759515195695796,0.7617318223809685,1.1789987242088449,4.547988627948241,1.301126994018146,4.051542866911135,-0.01727121351273854,-1.460990387215531,-0.5819646566803028,1.0830527094435254
4235,win,Jeremy Horn,Chuck Liddell,1999-03-05,Middleweight,SUB:Arm Triangle,0.007043121244094929,-0.1366004938969557,1.1774358448894824,2.5421251185292886,0.771010085744891,-1.2840624162781582,-1.74213728794834,1.0477477521925846,-1.1111392205151764,0.3318248081335375,-0.444921419025403,-0.06994122985516607,-0.01727121351273854,-2.5597045683299227,-0.5819646566803028,2.1603436488944445
4236,win,Kevin Randleman,Maurice Smith,1999-03-05,Heavyweight,U-DEC:,0.007043121244094929,0.31511059645942296,1.5721821053841334,-1.6945402704032262,0.6149103688734353,0.2197108234419908,0.3352103888717649,-0.09631596705387949,0.5526902807622204,0.6561451019654376,0.39147240120874466,-0.23816507053950506,-0.01727121351273854,-1.7165053130560872,-0.009943029327043728,-1.0715291694583127
4237,win,Evan Tanner,Valeri Ignatov,1999-03-05,Middleweight,KO/TKO:Elbows,0.007043121244094929,0.8044642776788331,0.38794332390018066,0.8474589629562826,1.4177089127837785,1.513655239015142,0.8377945042314678,1.238425038733662,1.9444868217547193,4.791228848322166,1.6063802130817035,4.7244382296484915,-0.01727121351273854,2.5505939484812026,0.5620785980262154,0.005761769992606312
4238,lose,Jason Godsey,Pete Williams,1999-03-05,Heavyweight,SUB:Kneebar,0.007043121244094929,-0.023672721307861026,-0.40154919708912123,-0.8472071926167234,-1.029711648165115,-1.388976828351657,-0.5359354110850533,-0.859025113218189,-0.3709565146237108,-5.019460040092817,-1.696459617185989,-3.3503061231997737,-0.01727121351273854,-1.2821299391271415,-0.009943029327043728,-1.0715291694583127
4239,win,Sione Latu,Joey Roberts,1999-03-05,Heavyweight,KO/TKO:,0.007043121244094929,-0.2871708573490819,-0.006802936594470287,-1.6945402704032262,-0.003913508724120937,0.009881999294993076,0.00015431196529641628,-0.0009773237833408386,0.014950708106027536,0.007504514301636955,-0.0053567835738801755,0.014170690487003425,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4240,win,Marlon Vera,Dominick Cruz,2022-08-13,Bantamweight,KO/TKO:Kick,4.070521615015777,-1.1529504471988077,-0.7962954575837721,0.0001258851697796023,-1.196961344813103,0.009881999294993076,-0.5024298033944061,0.9524091089220458,0.24902558090931154,1.3858657630872129,1.4598586679311958,-1.5839557960142152,1.1834540518514318,-0.26007023576491617,0.5620785980262154,0.005761769992606312
4241,lose,David Onama,Nate Landwehr,2022-08-13,Featherweight,M-DEC:,1.3615359525013224,-0.7388819477054606,-0.7962954575837721,-1.6945402704032262,-0.13771326604251147,-1.5988056524986547,-1.3735756033512243,-0.9543637564887275,-0.6619685186494153,-0.4789759264462134,0.11063943967027193,-0.15405315019733556,-0.01727121351273854,0.4298200640045859,0.5620785980262154,0.005761769992606312
4242,win,Yazmin Jauregui,Iasmin Lucindo,2022-08-13,Women's Strawweight,U-DEC:,0.007043121244094929,0.7668216868158015,-0.006802936594470287,0.0001258851697796023,-0.003913508724120937,0.009881999294993076,3.350715081029982,-0.0009773237833408386,0.8563549806151293,0.25074473467556235,-0.8173303462829431,0.26650645151351193,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4243,win,Azamat Murzakanov,Devin Clark,2022-08-13,Light Heavyweight,KO/TKO:Punch,1.3615359525013224,2.460738275652221,-0.006802936594470287,0.0001258851697796023,-0.9516617897293871,-0.7245188852194981,-1.8426541110202808,-0.0963159670538795,1.084103505504811,0.41290488159151173,-0.2617694875872684,1.528185256646053,1.4881221995019178,1.1708133489421988,-0.009943029327043728,0.005761769992606312
4244,win,Priscila Cachoeira,Ariane Lipski,2022-08-13,Women's Bantamweight,KO/TKO:Punches,1.3615359525013224,0.6162513233636753,-0.006802936594470287,0.0001258851697796023,0.01281146094067788,0.46451111828015434,0.3352103888717649,-0.3823318968654955,0.8626813285287314,0.5750650285074624,2.284042359402801,-0.4063889112238436,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4245,lose,Bruno Silva,Gerald Meerschaert,2022-08-13,Middleweight,SUB:Guillotine Choke,-1.3474497100131326,-0.6259541751163659,-0.40154919708912123,-0.8472071926167234,-0.8457369818523279,-0.6545759438371658,1.4073898349724643,-1.6217342593824982,0.7741124577382995,0.4129048815915122,0.6845154915097598,-0.6587246722503521,-1.776059615341257,0.1487536455799737,-0.009943029327043728,0.005761769992606312
4246,win,Angela Hill,Loopy Godinez,2022-08-13,Catch Weight,U-DEC:,0.007043121244094929,-0.24952826648605034,-0.006802936594470287,0.0001258851697796023,-2.194884534812766,-0.5496615317636672,-0.167373726487938,-0.6683478266771117,1.5269478594569699,0.007504514301636955,1.5270143761251787,0.26650645151351193,-0.01727121351273854,-0.5155851616054723,-1.153986284033562,3.2376345883453634
4247,lose,Lukasz Brzeski,Martin Buday,2022-08-13,Heavyweight,S-DEC:,0.007043121244094929,1.9713845944328112,-0.006802936594470287,0.0001258851697796023,0.5758854396555715,2.317999064911966,3.350715081029982,0.9524091089220458,1.4510316844937428,-0.15465563261431287,-0.6769138655137067,0.43473029219785,-0.01727121351273854,-2.5597045683299227,-0.5819646566803028,0.005761769992606312
4248,win,Nina Nunes,Cynthia Calvillo,2022-08-13,Women's Flyweight,S-DEC:,0.007043121244094929,-0.32481344821211344,-1.191041718078423,0.0001258851697796023,-0.9182118503997895,-0.3748041783078357,-0.06685690341599736,-0.3823318968654955,0.1604567101188794,0.4939849550494873,-0.29839987387489536,-0.8269485129346906,-0.01727121351273854,-0.26007023576491617,-0.009943029327043728,-1.0715291694583127
4249,lose,Charlie Ontiveros,Gabriel Benitez,2022-08-13,Lightweight,KO/TKO:Punches,0.007043121244094929,-0.5506689933903027,-0.40154919708912123,0.0001258851697796023,-0.1544382357073103,-1.7386915352633197,-0.9380027033728153,-1.0497023997592663,-1.8196901868386304,0.007504514301636955,1.0996598694361983,-2.8456346011467573,2.5262575002009298,-1.2821299391271415,-0.009943029327043728,0.005761769992606312
4250,win,Tyson Nam,Ode Osbourne,2022-08-13,Flyweight,KO/TKO:Punch,1.3615359525013224,-0.06131531217089258,-0.006802936594470287,0.0001258851697796023,-0.5335375481094168,-0.8644047679841633,1.1393449734472894,-0.4776705401360342,-0.7189056498718354,-0.8843762937360886,0.440312916258914,1.7805210176725614,-1.776059615341257,-0.5155851616054723,-1.153986284033562,1.0830527094435254
4251,win,Josh Quinlan,Jason Witt,2022-08-13,Catch Weight,KO/TKO:Punch,1.3615359525013224,0.08925505128123362,-0.40154919708912123,0.0001258851697796023,-3.850656531627849,-1.668748593880987,-1.1390363495166964,-0.859025113218189,2.1026455195947764,0.7372251754234127,-0.9333265695270949,2.3693044600677475,-0.01727121351273854,-1.0266150132865852,-0.009943029327043728,-1.0715291694583127
4252,lose,Joe Stevenson,BJ Penn,2008-01-19,Lightweight,SUB:Rear Naked Choke,-2.70194254127036,-0.8894523111575868,-0.006802936594470287,-0.8472071926167234,0.8657849138454177,-0.37480417830783586,-1.1725419572073432,1.6197796118158168,-0.43421999375973347,-0.31681577953026313,-0.46934167655048775,0.3506183718556805,-0.01727121351273854,0.32761409366836325,1.706121852732734,0.005761769992606312
4253,lose,Gabriel Gonzaga,Fabricio Werdum,2008-01-19,Heavyweight,KO/TKO:Punches,0.007043121244094929,-1.0023800837466814,1.1774358448894824,0.0001258851697796023,0.5814604295438376,0.2896537648243232,1.1728505811379364,-0.09631596705387938,-0.9150224351935058,-0.5600559999041885,0.17779514786425424,0.18239453117134147,-0.01727121351273854,2.0395640968000905,-0.009943029327043728,0.005761769992606312
4254,lose,Jess Liaudin,Marcus Davis,2008-01-19,Welterweight,KO/TKO:Punch,-1.3474497100131326,-0.023672721307861026,-0.006802936594470287,0.0001258851697796023,0.9326847925046127,0.1847393527508245,-0.5694410187757001,0.18969996275773668,-0.14953433764763158,0.9804653957973377,-0.02367197671769378,-2.004515397725063,-1.776059615341257,0.4298200640045859,-1.7260079113868212,0.005761769992606312
4255,win,Wilson Gouveia,Jason Lambert,2008-01-19,Light Heavyweight,KO/TKO:Punch,1.3615359525013224,-0.8141671294315237,-0.40154919708912123,3.389458196315791,-0.25478805369610324,1.0590261200299809,0.971816934994055,-0.1916546103244179,-0.10524990225241553,-1.5330168813998888,1.349967509068315,0.5188422125400204,-0.01727121351273854,-0.13231277284463816,1.1341002253794747,0.005761769992606312
4256,lose,Kendall Grove,Jorge Rivera,2008-01-19,Middleweight,KO/TKO:Punches,-1.3474497100131326,-1.040022674609713,-0.40154919708912123,0.0001258851697796023,-0.19903815481344048,-0.16497535416083814,-0.23438494186923137,1.5244409685452778,-0.5227888645501653,-0.5600559999041885,-0.1518783287243879,0.014170690487003425,-0.01727121351273854,0.8130924527654201,-0.009943029327043728,0.005761769992606312
4257,lose,Colin Robinson,Antoni Hardonk,2008-01-19,Heavyweight,KO/TKO:Punch,-1.3474497100131326,-0.17424308475998723,-0.006802936594470287,0.0001258851697796023,1.4344338824485774,3.5070290684116188,0.3352103888717649,4.098584336849822,1.780001776001061,0.6561451019654372,2.9494943769613564,-0.7428365925925215,-0.01727121351273854,-0.8477545651981957,-0.009943029327043728,-1.0715291694583127
4258,lose,Paul Taylor,Paul Kelly,2008-01-19,Welterweight,U-DEC:,0.007043121244094929,-1.0023800837466814,-0.7962954575837721,2.5421251185292886,-0.6004374267686121,-1.2141194748958257,0.8713001119221149,-0.9543637564887275,0.7867651535655044,0.8183052488813874,1.1301851913425538,-0.3222769908816736,-0.01727121351273854,1.2730193192784214,-0.009943029327043728,1.0830527094435254
4259,lose,James Lee,Alessio Sakara,2008-01-19,Light Heavyweight,KO/TKO:Punches,0.007043121244094929,-0.2871708573490819,0.7826895843948315,0.0001258851697796023,6.557849589765282,-0.969319180057662,-2.0771933648548084,6.672727705154366,-1.604594357776153,-0.39789585298823826,0.5563091395030658,-2.6774107604624175,1.4881221995019178,-1.0266150132865852,-0.009943029327043728,-1.0715291694583127
4260,win,Sam Stout,Per Eklund,2008-01-19,Lightweight,U-DEC:,0.007043121244094929,0.5033235507745807,-0.7962954575837721,-0.8472071926167234,-0.8067120526344641,0.954111707956482,0.9048057196127616,-3.337829838252194,1.343483769962504,-2.6681379098115396,1.0325041612422154,-0.8269485129346915,-0.01727121351273854,0.8386439453494757,-0.009943029327043728,2.1603436488944445
4261,win,Georges St-Pierre,Michael Bisping,2017-11-04,Middleweight,SUB:Rear Naked Choke,1.3615359525013224,1.2185327771721803,1.1774358448894824,0.8474589629562826,1.72990834652669,1.093997590721147,0.6702664657782333,0.7617318223809685,-0.3329984271420974,1.223705616171263,-0.8051202175204009,0.6029541328821889,-0.01727121351273854,0.40426857142053024,3.9942083621457702,0.005761769992606312
4262,lose,Cody Garbrandt,TJ Dillashaw,2017-11-04,Bantamweight,KO/TKO:Punch,-1.3474497100131326,-0.06131531217089258,-0.006802936594470287,0.0001258851697796023,-0.30496296269049966,0.009881999294993076,0.20118795810917733,-0.7636864699476503,-1.20603443921921,-0.235735706072288,0.4525230450214558,-0.15405315019733556,-0.01727121351273854,0.5831290195089195,2.278143480085993,0.005761769992606312
4263,lose,Joanna Jedrzejczyk,Rose Namajunas,2017-11-04,Women's Strawweight,KO/TKO:Punch,-1.3474497100131326,-0.362456039075145,-0.006802936594470287,0.0001258851697796023,-0.7509621537518014,0.1847393527508245,0.6702664657782337,-0.4776705401360342,1.6724538614698221,0.6561451019654372,-0.15798339310565893,0.1823945311713424,-0.01727121351273854,0.8386439453494756,3.9942083621457702,0.005761769992606312
4264,lose,Jorge Masvidal,Stephen Thompson,2017-11-04,Welterweight,U-DEC:,-1.3474497100131326,-1.040022674609713,-0.006802936594470287,0.0001258851697796023,0.6372103284265004,0.6393684717359855,0.3687159965624118,0.2850386060282752,0.14780401429167542,0.4129048815915122,0.1472698259578986,0.6870660532243584,-0.01727121351273854,-0.41337919126925005,-0.009943029327043728,0.005761769992606312
4265,win,Paulo Costa,Johny Hendricks,2017-11-04,Middleweight,KO/TKO:Punches,1.3615359525013224,0.8421068685418647,-0.006802936594470287,0.0001258851697796023,-1.8436601718519907,1.0240546493388145,0.5362440350156461,-0.2869932535949568,1.9191814301003103,1.2237056161712625,1.4537536035499243,-0.49050083156601354,-1.776059615341257,0.8897469305175869,1.1341002253794747,-1.0715291694583127
4266,win,James Vick,Joe Duffy,2017-11-04,Lightweight,KO/TKO:Punch,1.3615359525013224,0.6538939142267068,-0.7962954575837721,0.0001258851697796023,-0.39416280090276,-1.1441765335134932,-0.23438494186923173,-0.0009773237833408386,0.9322711555783563,0.4129048815915122,-0.2922948094936241,0.5188422125400195,-0.01727121351273854,0.199856630748085,-0.009943029327043728,0.005761769992606312
4267,win,Mark Godbeer,Walt Harris,2017-11-04,Heavyweight,DQ:,0.007043121244094929,-0.6635967659793974,-0.40154919708912123,0.0001258851697796023,-0.16558821548384284,-0.969319180057662,-1.4070812110418711,-0.0963159670538795,0.5969747161574365,1.1426255427132879,-0.02367197671769378,0.014170690487003425,-1.776059615341257,0.3020626010843076,0.5620785980262154,-1.0715291694583127
4268,win,Ovince Saint Preux,Corey Anderson,2017-11-04,Light Heavyweight,KO/TKO:Kick,1.3615359525013224,-0.24952826648605034,-1.5857879785730737,0.0001258851697796023,-2.0889597269357068,-0.409775648999002,-0.5694410187756999,0.4757158925693525,-1.0668547851199601,0.08858458775961164,0.5257838175967097,-1.1633961943033682,1.4881221995019178,-0.08120978767652687,1.1341002253794747,-1.0715291694583127
4269,win,Randy Brown,Mickey Gall,2017-11-04,Welterweight,U-DEC:,0.007043121244094929,1.2938179588982435,0.38794332390018066,-1.6945402704032262,-0.2938129829139671,0.11479641136849195,1.1728505811379362,-1.2403796863003433,0.9259448076647542,0.16966466121758678,-0.6158632217009952,0.4347302921978509,0.07643193704509792,-1.0266150132865852,-1.7260079113868212,1.0830527094435254
4270,win,Curtis Blaydes,Aleksei Oleinik,2017-11-04,Heavyweight,KO/TKO:,1.3615359525013224,0.2021828238703283,1.5721821053841334,0.0001258851697796023,2.3543072140125116,0.2546822941331569,-0.13386811879729094,-1.8124115459235755,0.17310940594608423,0.25074473467556235,-1.2874203036408216,1.2758494956195443,-0.01727121351273854,-0.33672471351708305,-0.009943029327043728,0.005761769992606312
4271,lose,Aiemann Zahabi,Ricardo Ramos,2017-11-04,Bantamweight,KO/TKO:Spinning Back Elbow,-1.3474497100131326,0.16454023300729675,-1.191041718078423,0.0001258851697796023,-1.3028861526901623,-1.4589197697339893,0.10067113503723706,-0.5730091834065729,-0.18116607721564282,0.4129048815915122,-0.2739796163498107,1.275849495619545,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4272,lose,John Hathaway,Dong Hyun Kim,2014-03-01,Welterweight,KO/TKO:Spinning Back Elbow,-2.70194254127036,0.013969869555170527,-0.006802936594470287,0.0001258851697796023,-0.18231318514864184,0.009881999294993076,-0.3684073726318189,0.2850386060282752,0.8247232410471177,-0.7222161468201383,-0.06030236300532044,0.35061837185568145,-1.776059615341257,0.14875364557997398,-0.009943029327043728,0.005761769992606312
4273,lose,Sai Wang,Zhang Lipeng,2014-03-01,Welterweight,S-DEC:,0.007043121244094929,0.8044642776788331,-1.5857879785730737,-1.6945402704032262,-0.9795367391707186,-1.0392621214399944,0.2681991734904715,-0.7636864699476503,1.2106304637768561,-0.15465563261431287,0.23274072729569475,0.014170690487003425,-0.8293134296146295,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4274,win,Matt Mitrione,Shawn Jordan,2014-03-01,Heavyweight,KO/TKO:Punch,1.3615359525013224,0.35275318732245453,-0.006802936594470287,0.0001258851697796023,-1.1021865167125766,-1.3190338869693246,-0.7034634495382874,0.5710545358398911,0.4451423662309816,0.007504514301636955,-0.3167150670187087,1.4440733363038838,2.5262575002009298,0.17430513816402962,-0.009943029327043728,0.005761769992606312
4275,lose,Ivan Menjivar,Hatsu Hioki,2014-03-01,Featherweight,U-DEC:,1.3615359525013224,-0.06131531217089258,-1.5857879785730737,-0.8472071926167234,-1.113336496489109,-0.969319180057662,-0.5359354110850534,0.38037724929881384,0.2426992329957091,-0.39789585298823826,0.3853673368274732,0.014170690487003425,-0.01727121351273854,0.25095961591619625,-0.009943029327043728,-1.0715291694583127
4276,win,Yui Chul Nam,Kazuki Tokudome,2014-03-01,Lightweight,S-DEC:,4.070521615015777,1.745529049254622,-0.7962954575837721,0.0001258851697796023,-0.37743783123796115,-0.7594903559106646,-0.7034634495382878,0.2850386060282752,0.8183968931335156,0.8183052488813879,-1.0004822777210776,-0.406388911223844,-1.776059615341257,-1.2821299391271415,-0.009943029327043728,-1.0715291694583127
4277,lose,Nam Phan,Vaughan Lee,2014-03-01,Bantamweight,U-DEC:,0.007043121244094929,-4.427855852282553,-0.006802936594470287,0.0001258851697796023,-0.3551378716848962,-0.5146900610725008,-0.40191298032246575,-0.7636864699476503,0.6792172390342653,-0.8032962202781134,2.7297120592355952,-0.9110604332768601,-0.01727121351273854,-0.2856217283489719,-0.009943029327043728,1.0830527094435254
4278,lose,Albert Cheng,Anying Wang,2014-03-01,Welterweight,KO/TKO:,0.007043121244094929,-0.2871708573490819,-0.006802936594470287,0.0001258851697796023,-0.003913508724120937,0.009881999294993076,-1.1055307418260496,-0.0009773237833408386,-0.18749242512924508,1.2237056161712625,0.5868344614094215,2.2851925397255775,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4279,lose,Jumabieke Tuerxun,Mark Eddiva,2014-03-01,Featherweight,U-DEC:,0.007043121244094929,-1.3788059923769969,-1.191041718078423,1.6947920407427854,-0.5502625177742156,-0.37480417830783574,0.10067113503723706,0.8570704656515071,-1.104812872601574,-1.370856734483939,0.055693860238831376,0.43473029219785,-0.01727121351273854,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4280,win,Brock Lesnar,Randy Couture,2008-11-15,Heavyweight,KO/TKO:Punches,1.3615359525013224,0.7668216868158015,0.38794332390018066,0.0001258851697796023,0.6204853587617016,0.32462523551548944,0.06716552734659018,-0.0009773237833408386,0.4451423662309816,1.223705616171263,0.34873695053984644,-0.7428365925925211,-0.01727121351273854,-0.5666881467735836,-0.5819646566803028,0.005761769992606312
4281,lose,Joe Stevenson,Kenny Florian,2008-11-15,Lightweight,SUB:Rear Naked Choke,0.007043121244094929,-0.4000986299381765,-0.006802936594470287,-0.8472071926167234,0.29156095535399135,0.39456817689782187,-0.7034634495382874,0.8570704656515072,-0.21279781678365434,0.33182480813353704,0.35484201492111755,-0.23816507053950506,-1.776059615341257,-0.13231277284463816,-2.2980295387400806,0.005761769992606312
4282,win,Dustin Hazelett,Tamdan McCrory,2008-11-15,Welterweight,SUB:Armbar,0.007043121244094929,-0.17424308475998723,-0.006802936594470287,2.5421251185292886,-0.9683867593941858,0.009881999294993076,-0.26789054955987845,1.5244409685452776,0.12249862263726632,-0.7222161468201383,1.1607105132489093,0.014170690487003425,0.07643193704509792,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
4283,win,Gabriel Gonzaga,Josh Hendricks,2008-11-15,Heavyweight,KO/TKO:Punch,1.3615359525013224,0.4280383690485176,-0.006802936594470287,0.0001258851697796023,1.5570836599904352,1.3737693562504771,2.2115244195479886,1.0477477521925846,0.7361543702566862,2.0345063507510135,-5.41444382538012,2.369304460067747,-1.776059615341257,1.8096006635435895,0.5620785980262154,0.005761769992606312
4284,lose,Nate Quarry,Demian Maia,2008-11-15,Middleweight,SUB:Rear Naked Choke,0.007043121244094929,-0.06131531217089258,-0.40154919708912123,-0.8472071926167234,-1.252711243695766,0.32462523551548944,-0.03335129572535047,-0.9543637564887275,2.0140766488043447,0.08858458775961209,0.4403129162589137,0.26650645151351193,4.3636266725678015,-0.4389306838533057,-0.5819646566803028,0.005761769992606312
4285,lose,Jorge Gurgel,Aaron Riley,2008-11-15,Lightweight,U-DEC:,0.007043121244094929,-1.040022674609713,-0.006802936594470287,0.0001258851697796023,-0.21018813458997296,-0.37480417830783574,0.00015431196529641628,0.38037724929881384,-0.03566007520279066,-0.1546556326143133,-0.10303781367421838,0.09828261082917292,-1.776059615341257,1.2730193192784214,-0.009943029327043728,-1.0715291694583127
4286,win,Jeremy Stephens,Rafael Dos Anjos,2008-11-15,Lightweight,KO/TKO:Punch,1.3615359525013224,0.5033235507745807,-1.5857879785730737,-1.6945402704032262,-0.44991269978542275,0.14976788205965802,0.2011879581091777,-0.09631596705387949,-0.24442955635166555,-0.4789759264462134,-0.11524794243676097,-0.23816507053950506,-1.776059615341257,1.2730193192784214,-0.009943029327043728,1.0830527094435254
4287,win,Mark Bocek,Alvin Robinson,2008-11-15,Lightweight,SUB:Rear Naked Choke,0.007043121244094929,0.6162513233636753,0.38794332390018066,5.084124351888797,1.3396590543480509,-0.4797185903813346,0.20118795810917753,0.09436131948719792,0.5020794974534021,-0.5600559999041885,0.6234648476970482,0.771177973566528,-1.776059615341257,-0.004555309924359925,-0.009943029327043728,0.005761769992606312
