,set,fighter,opponent,result,kd_dif,str_dif,td_dif,sub_dif,td avg._dif,td acc._dif,td def._dif,sub. avg._dif,slpm_dif,str. acc._dif,sapm_dif,str. def_dif,stance_win_ratio,win_perc_dif,win_strk_dif,lose_strk_dif,kd_dif_pred,str_dif_pred,td_dif_pred,sub_dif_pred
1964,test,Eddie Alvarez,Rafael Dos Anjos,win,0.0070431212440949,1.256175368035212,0.3879433239001806,0.0001258851697796,0.5312855205494411,0.0798249406773254,1.1058393657566428,-0.0009773237833408,0.4831004537125955,-0.3978958529882387,0.7028306846535731,-0.4905008315660126,-1.776059615341257,-0.1834157580127492,-1.7260079113868212,0.0057617699926063,0.19386971865888492,0.19386971865888492,0.19386971865888492,0.19386971865888492
1965,train,Roy Nelson,Derrick Lewis,lose,0.0070431212440949,-1.2282356289248706,2.756420886868086,0.0001258851697796,0.2971359452422577,-0.0250894713961732,0.3352103888717649,0.0943613194871978,-0.2317768605244607,-1.127616514110014,1.3499675090683152,0.4347302921978509,-0.0172712135127385,-0.6433426245257506,-1.153986284033562,0.0057617699926063,-0.08637017746330003,-0.08637017746330003,-0.08637017746330003,-0.08637017746330003
1966,validation,Belal Muhammad,Alan Jouban,lose,-4.056435372527588,-0.3248134482121134,0.7826895843948315,0.0001258851697796,0.9326847925046128,-0.3048612369255033,1.1393449734472898,-0.0963159670538794,-0.7442110415262447,-0.6411360733621636,-0.0603023630053204,-0.1540531501973355,-1.776059615341257,-1.7165053130560872,-0.5819646566803028,0.0057617699926063,0.0070431212440949425,0.0070431212440949425,0.0070431212440949425,0.0070431212440949425
1967,train,Mitch Clarke,Joe Duffy,lose,-1.3474497100131326,-0.0613153121708925,-0.0068029365944702,-0.8472071926167234,-0.1823131851486416,-1.773663005954486,-0.4689241957037596,-0.2869932535949567,-0.1938187730428473,0.0075045143016369,-0.3167150670187087,-0.5746127519081831,-0.0172712135127385,-0.6944456096938619,-0.0099430293270437,0.0057617699926063,-0.17978347617069504,-0.17978347617069504,-0.17978347617069504,-0.17978347617069504
1968,train,Alberto Mina,Mike Pyle,win,1.3615359525013224,0.5409661416376123,0.7826895843948315,-0.8472071926167234,0.0239614407172104,-0.5146900610725007,-0.6699578418476405,-1.4310569728414209,0.3249417558725385,-0.5600559999041885,0.5196787532154389,-1.0792842739611992,-0.0172712135127385,0.9664014082697538,0.5620785980262154,0.0057617699926063,-0.13307682681699753,-0.13307682681699753,-0.13307682681699753,-0.13307682681699753
1969,test,John Makdessi,Mehdi Baghdad,win,-1.3474497100131326,0.9173920502679276,-0.0068029365944702,0.0001258851697796,-0.0039135087241209,0.009881999294993,1.7424459118789326,-0.0009773237833408,1.5269478594569696,1.629105983461138,-0.3228201313999797,1.9487448583568996,-0.0172712135127385,1.4007767821986996,-0.0099430293270437,1.0830527094435254,0.47410961478107,0.47410961478107,0.47410961478107,0.47410961478107
1970,train,Dileno Lopes,Anthony Birchak,lose,0.0070431212440949,-0.5883115842533343,0.7826895843948315,0.0001258851697796,1.122234448705666,0.6043970010448193,1.306873011900524,0.9524091089220458,-0.9719595664159264,0.0075045143016369,-0.2129289725370992,-0.238165070539505,-0.0172712135127385,-0.8477545651981957,-0.0099430293270437,0.0057617699926063,0.007043121244094919,0.007043121244094919,0.007043121244094919,0.007043121244094919
1971,validation,Russell Doane,Pedro Munhoz,lose,0.0070431212440949,0.1645402330072967,-0.4015491970891212,-0.8472071926167234,0.8657849138454174,0.8841687665741496,-0.9715083110634624,0.1896999627577365,-2.2941662803588003,-0.3168157795302631,-2.6183243387579327,-0.4063889112238431,-0.0172712135127385,0.4298200640045857,-0.0099430293270437,1.0830527094435254,-0.17978347617069504,-0.17978347617069504,-0.17978347617069504,-0.17978347617069504
1972,test,Felipe Arantes,Jerrod Sanders,win,0.0070431212440949,-0.0989579030339241,-0.4015491970891212,0.8474589629562826,-0.7119372245339375,0.4994825889713205,-0.3013961572505253,-0.8590251132181891,0.9575765472327656,-1.5330168813998892,0.9226130023793347,1.528185256646053,-0.0172712135127385,0.1743051381640293,-0.0099430293270437,0.0057617699926063,0.14716306930518747,0.14716306930518747,0.14716306930518747,0.14716306930518747
1973,train,Gilbert Burns,Lukasz Sajewski,win,0.0070431212440949,-0.023672721307861,0.3879433239001806,0.8474589629562826,0.54801049021424,0.3246252355154894,-0.636452234156994,0.5710545358398911,0.900639416010345,1.0615454692553128,-0.4143960971190472,-0.2381650705395041,-0.0172712135127385,1.911806633879812,-0.0099430293270437,0.0057617699926063,-0.17978347617069504,-0.17978347617069504,-0.17978347617069504,-0.17978347617069504
1974,train,Reginaldo Vieira,Marco Beltran,lose,-1.3474497100131326,0.0139698695551705,1.1774358448894824,-0.8472071926167234,0.7041102070856957,-0.7944618266018307,-0.7034634495382875,0.5710545358398912,1.084103505504811,0.2507447346755623,0.5807293970281503,-0.3222769908816745,-0.0172712135127385,-0.0045553099243599,-0.5819646566803028,0.0057617699926063,0.00704312124409495,0.00704312124409495,0.00704312124409495,0.00704312124409495
1975,train,Vicente Luque,Alvaro Herrera Mendoza,win,0.0070431212440949,0.5033235507745807,1.5721821053841334,0.8474589629562826,0.2804109755774589,1.7584555338533057,0.9383113273034084,-0.2869932535949568,2.2924359570028447,1.142625542713288,1.2828118008743323,-0.238165070539505,-0.0172712135127385,-1.2821299391271417,-0.0099430293270437,0.0057617699926063,0.24057636801258248,0.24057636801258248,0.24057636801258248,0.24057636801258248
1976,train,Gabriel Gonzaga,Mirko Filipovic,win,1.3615359525013224,0.6915365050897384,0.3879433239001806,0.0001258851697796,1.451158852113376,-0.0250894713961732,-0.4019129803224657,0.7617318223809685,0.0212770560196299,-0.3978958529882382,0.6356749764595907,-0.4905008315660135,-1.776059615341257,-0.0045553099243599,1.1341002253794747,0.0057617699926063,-0.03966352810960254,-0.03966352810960254,-0.03966352810960254,-0.03966352810960254
1977,validation,Fabricio Werdum,Andrei Arlovski,lose,-1.3474497100131326,-0.1742430847599872,-0.0068029365944702,0.0001258851697796,0.748710126191826,-0.1649753541608381,-1.507598034113812,0.9524091089220458,-0.1115762501660179,0.5750650285074624,-0.3472403889250646,-0.1540531501973346,-0.0172712135127385,-1.7165053130560872,-0.5819646566803028,0.0057617699926063,-0.3199034242317875,-0.3199034242317875,-0.3199034242317875,-0.3199034242317875
1978,validation,Elvis Sinosic,Michael Bisping,lose,1.3615359525013224,-1.040022674609713,-0.4015491970891212,1.6947920407427854,-0.5892874469920795,-1.493891240425156,-2.1106989725454555,0.857070465651507,-2.0094806242466983,-0.0735755591563381,1.148500384486367,-0.9951723536190296,-0.0172712135127385,-2.125329194400977,-1.153986284033562,5.392216467247201,-0.22649012552439254,-0.22649012552439254,-0.22649012552439254,-0.22649012552439254
1979,validation,David Heath,Lyoto Machida,lose,-1.3474497100131326,-2.206942991363691,-0.0068029365944702,-0.8472071926167234,-0.4945126188915528,-0.5146900610725008,-0.6029466264663471,0.5710545358398911,-0.6872739103038241,-1.8573371752317895,2.1863613293024624,-0.9951723536190296,-1.776059615341257,-0.0045553099243599,0.5620785980262154,0.0057617699926063,-0.46002337229287993,-0.46002337229287993,-0.46002337229287993,-0.46002337229287993
1980,train,Cheick Kongo,Assuerio Silva,win,0.0070431212440949,1.93374200356978,-2.3752804995623755,0.8474589629562826,-0.2046131447017069,0.7792543545006507,0.9048057196127616,-1.5263956161119596,1.2232831596040608,0.8183052488813879,-1.788035582905056,0.0141706904870034,-0.0172712135127385,1.7073946932073671,-0.0099430293270437,-1.071529169458313,0.38069631607367493,0.38069631607367493,0.38069631607367493,0.38069631607367493
1981,validation,Terry Etim,Matt Grice,win,0.0070431212440949,-0.7765245385684921,-0.4015491970891212,2.542125118529289,-0.9851117290589848,-0.2349182955431707,-1.440586818732518,0.857070465651507,-1.20603443921921,-1.4519368079419146,-0.1030378136742186,0.9394018142508668,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,-0.36661007358548503,-0.36661007358548503,-0.36661007358548503,-0.36661007358548503
1982,test,David Lee,Junior Assuncao,lose,-1.3474497100131326,-0.6259541751163659,-0.0068029365944702,-1.6945402704032262,-1.358636051572825,-0.8294332972929971,-0.5359354110850534,-0.6683478266771116,-1.1364446121695853,-0.9654563671940636,0.7577762640850136,-0.1540531501973355,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,-0.13307682681699756,-0.13307682681699756,-0.13307682681699756,-0.13307682681699756
1983,train,Victor Valimaki,Alessio Sakara,lose,0.0070431212440949,-0.2118856756230187,-0.0068029365944702,0.0001258851697796,-0.7175122144222039,-2.2282921249396472,-2.0771933648548084,-0.0009773237833408,0.0022980122788229,-1.370856734483939,0.1106394396702719,0.6870660532243593,-0.0172712135127385,-0.8477545651981957,-0.0099430293270437,-1.071529169458313,0.19386971865888492,0.19386971865888492,0.19386971865888492,0.19386971865888492
1984,train,Jess Liaudin,Dennis Siver,win,0.0070431212440949,-0.023672721307861,-0.4015491970891212,0.8474589629562826,1.3396590543480509,0.7442828838094845,-1.1725419572073434,1.238425038733662,-0.8770643477118923,1.548025910003163,0.04958879585756,-2.004515397725063,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,-0.366610073585485,-0.366610073585485,-0.366610073585485,-0.366610073585485
1985,validation,Edilberto de Oliveira,Paul Taylor,lose,-1.3474497100131326,-1.1905930380618392,-0.0068029365944702,0.0001258851697796,-0.1544382357073103,-0.8644047679841633,-1.876159718710928,-0.4776705401360342,-0.1874924251292452,-1.2086965875679887,1.4110181528810268,0.5188422125400195,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,-0.5067300216465775,-0.5067300216465775,-0.5067300216465775,-0.5067300216465775
1986,validation,Renan Barao,Michael McDonald,win,0.0070431212440949,0.390395778185486,1.5721821053841334,0.8474589629562826,0.2190860868065298,-0.8644047679841635,1.306873011900524,-0.8590251132181889,0.7045226306886747,-0.4789759264462134,0.6906205558910311,0.0141706904870034,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,0.007043121244094981,0.007043121244094981,0.007043121244094981,0.007043121244094981
1987,train,Cub Swanson,Dustin Poirier,win,0.0070431212440949,0.0139698695551705,-0.0068029365944702,0.0001258851697796,-0.1990381548134404,0.5694255303536532,-0.1003625111066442,-0.7636864699476502,-0.5733996478589838,0.0075045143016369,-0.3411353245437936,0.6029541328821889,-1.776059615341257,-0.2089672505968048,1.1341002253794747,0.0057617699926063,0.33398966671997743,0.33398966671997743,0.33398966671997743,0.33398966671997743
1988,validation,Jimi Manuwa,Cyrille Diabate,win,0.0070431212440949,0.3527531873224545,1.1774358448894824,0.0001258851697796,-0.3607128615731623,-2.2632635956308134,0.5697496427062927,0.1896999627577365,-0.383609210450915,-1.3708567344839386,1.331652315924502,-0.91106043327686,-1.776059615341257,0.8386439453494756,-0.5819646566803028,0.0057617699926063,-0.0863701774633001,-0.0863701774633001,-0.0863701774633001,-0.0863701774633001
1989,test,Gunnar Nelson,Jorge Santiago,win,0.0070431212440949,-0.023672721307861,0.7826895843948315,0.0001258851697796,0.7096851969739622,1.0590261200299806,0.4692328196343523,0.0943613194871978,0.1035195788964593,2.034506350751013,0.2571609848207791,-0.4905008315660135,1.1834540518514318,2.0395640968000905,0.5620785980262154,-4.303401987811069,0.10045641995148996,0.10045641995148996,0.10045641995148996,0.10045641995148996
1990,test,James Te Huna,Ryan Jimmo,win,-1.3474497100131326,0.5786087325006438,0.7826895843948315,0.0001258851697796,1.2783341655771217,0.3246252355154893,-0.9715083110634624,0.1896999627577365,0.5969747161574361,-1.2086965875679891,0.1289546328140852,1.359961415961714,-0.0172712135127385,-0.5155851616054723,1.1341002253794747,0.0057617699926063,0.2405763680125825,0.2405763680125825,0.2405763680125825,0.2405763680125825
1991,test,Renee Forte,Terry Etim,win,1.3615359525013224,1.2938179588982437,0.7826895843948315,0.0001258851697796,1.0497595801582045,0.9890831786476482,0.9048057196127616,-1.335718329570882,-0.0356600752027906,-0.235735706072288,-0.2556644232059971,-0.3222769908816745,-0.0172712135127385,-1.5376448649676977,-0.0099430293270437,0.0057617699926063,0.007043121244094919,0.007043121244094919,0.007043121244094919,0.007043121244094919
1992,validation,Danny Castillo,Paul Sass,win,0.0070431212440949,1.2938179588982437,1.5721821053841334,-4.236539503762735,1.3452340442363169,0.7792543545006506,1.005322542684702,-6.865359639262125,1.3055256824808903,1.3047856896292376,0.0312736027137467,0.9394018142508668,-0.0172712135127385,-0.2089672505968048,-0.0099430293270437,0.0057617699926063,-0.08637017746330007,-0.08637017746330007,-0.08637017746330007,-0.08637017746330007
1993,train,Josh Grispi,Andy Ogle,lose,0.0070431212440949,-0.4377412208012081,-0.4015491970891212,1.6947920407427854,0.2915609553539915,0.3595967062066555,-1.4070812110418711,2.09647282816851,-0.4911571249821541,-0.2357357060722884,0.89819274485425,0.0141706904870034,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,2.1603436488944445,-0.5534366710002749,-0.5534366710002749,-0.5534366710002749,-0.5534366710002749
1994,validation,Stanislav Nedkov,Tom Watson,lose,-1.3474497100131326,-0.6259541751163659,1.9669283658787844,0.0001258851697796,1.4567338420016425,1.1989120027946456,-1.440586818732518,-0.0009773237833408,-0.4152409500189265,-0.0735755591563381,0.5929395257906922,-0.5746127519081826,-0.0172712135127385,2.5505939484812026,0.5620785980262154,-1.071529169458313,-0.13307682681699753,-0.13307682681699753,-0.13307682681699753,-0.13307682681699753
1995,train,Motonobu Tezuka,Vaughan Lee,lose,0.0070431212440949,-0.5883115842533343,0.3879433239001806,0.8474589629562826,0.3807607935662518,-0.7594903559106647,-2.412249441761277,-0.4776705401360342,-1.629899749430562,-1.9384172486897644,0.4403129162589137,-1.5839557960142152,1.4881221995019178,-0.8477545651981957,-0.0099430293270437,0.0057617699926063,-0.6001433203539726,-0.6001433203539726,-0.6001433203539726,-0.6001433203539726
1996,test,Phil Harris,Ulysses Gomez,win,0.0070431212440949,-0.0613153121708925,0.3879433239001806,0.0001258851697796,0.977284711610743,0.7442828838094844,2.0104907734041078,-0.0009773237833408,-0.2254505126108588,0.088584587759612,-0.2556644232059971,0.0141706904870034,-0.0172712135127385,-0.0045553099243599,-0.0099430293270437,0.0057617699926063,0.10045641995149,0.10045641995149,0.10045641995149,0.10045641995149
1997,train,Karo Parisyan,Diego Sanchez,lose,0.0070431212440949,-1.115307856335776,2.361674626373435,-0.8472071926167234,2.0922826892639974,1.233883473485812,0.4357272119437053,0.1896999627577364,-0.1115762501660176,0.331824808133537,-0.5120771272193857,0.1823945311713414,-1.776059615341257,-0.4389306838533057,-0.0099430293270437,0.0057617699926063,-0.13307682681699753,-0.13307682681699753,-0.13307682681699753,-0.13307682681699753
1998,test,Chris Leben,Jorge Santiago,win,1.3615359525013224,0.1268976421442652,-0.0068029365944702,0.0001258851697796,0.3082859250187902,0.3945681768978218,0.0336599196559432,-0.0009773237833408,0.7614597619110953,0.5750650285074624,0.1472698259578986,-0.3222769908816745,1.4881221995019178,-0.4389306838533057,-0.5819646566803028,1.0830527094435254,0.1471630693051875,0.1471630693051875,0.1471630693051875,0.1471630693051875
1999,validation,Yuki Sasaki,Dean Lister,lose,0.0070431212440949,0.0892550512812336,-1.9805342390677247,-1.6945402704032262,-0.6450373458747423,2.9824570080441246,0.5362440350156461,-1.0497023997592665,-0.0925972064252109,0.6561451019654376,-0.4266062258815895,-0.3222769908816745,-0.0172712135127385,-2.5597045683299227,-0.5819646566803028,0.0057617699926063,0.33398966671997743,0.33398966671997743,0.33398966671997743,0.33398966671997743
2000,train,Josh Koscheck,Jonathan Goulet,win,1.3615359525013224,0.8421068685418647,0.3879433239001806,0.8474589629562826,-0.9572367796176534,-0.7594903559106645,0.6367608580875866,-0.1916546103244181,0.1288249705508683,-0.3978958529882382,0.1533748903391698,1.4440733363038831,-0.0172712135127385,0.3276140936683632,0.5620785980262154,0.0057617699926063,0.28728301736628,0.28728301736628,0.28728301736628,0.28728301736628
