,name,wins,losses,draws,height,weight,reach,stance,age,slpm,str. acc.,sapm,str. def,td avg.,td acc.,td def.,sub. avg.
5924,Lissette Neri,6,0.0,-0,157.48,65.25,161.35,Orthodox,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5925,Nick Newell,14,2.0,0,177.8,69.75,182.16,Southpaw,36,3.53,0.46,4.07,0.36,0.0,0.0,0.33,0.0
5926,Rin Nakai,19,2.0,1,154.94,60.75,158.74,Orthodox,36,1.57,0.33,3.9,0.6,3.0,0.18,0.75,0.5
5927,Antonio Braga Neto,9,0.0,-0,190.5,83.25,195.58,Orthodox,35,1.36,0.33,3.92,0.45,3.07,0.37,0.0,0.5
5928,Emanuel Newton,26,1.0,-1,185.42,92.25,189.97,Orthodox,38,1.92,0.49,1.35,0.51,2.02,1.0,0.0,0.0
5929,Gunnar Nelson,18,5.0,1,180.34,76.5,182.88,Switch,34,1.83,0.6,3.05,0.5,1.86,0.6,0.66,0.9
5930,Rachael Ostovich,4,0.0,-0,160.02,56.25,157.48,Orthodox,31,2.54,0.43,3.97,0.57,2.03,0.83,0.66,0.8
5931,Koji Oishi,25,1.0,-10,172.72,76.5,176.96,Orthodox,45,1.43,0.09,17.86,0.43,0.0,0.0,0.0,0.0
5932,Masakatsu Okuda,8,0.0,-0,178.31,77.0,182.69,Orthodox,37.31,0.0,0.0,4.27,0.34,0.0,0.0,0.0,4.3
5933,Casey O'Neill,9,0.0,-0,167.64,56.25,175.26,Orthodox,25,8.65,0.57,4.68,0.57,2.59,0.44,0.6,1.0
5934,Charles Oliveira,33,9.0,0,177.8,69.75,187.96,Orthodox,33,3.48,0.53,3.2,0.51,2.37,0.4,0.55,2.8
5935,Volkan Oezdemir,18,7.0,0,187.96,92.25,190.5,Orthodox,33,4.53,0.47,3.97,0.55,0.47,0.28,0.8,0.0
5936,Michal Oleksiejczuk,17,5.0,0,182.88,92.25,187.96,Southpaw,27,4.95,0.5,4.19,0.64,0.7,0.42,0.5,0.0
5937,Rafaello Oliveira,17,8.0,0,172.72,69.75,180.34,Orthodox,40,2.19,0.33,3.38,0.59,2.49,0.36,0.11,1.6
5938,Bruno Oliveira,8,0.0,-0,193.04,92.25,203.2,Orthodox,38,3.44,0.33,4.92,0.54,0.0,0.0,0.0,0.0
5939,Artur Oumakhanov,9,0.0,-0,170.18,69.3,174.36,Orthodox,43,1.2,0.33,1.67,0.82,3.0,0.75,0.33,0.0
5940,Jake O'Brien,15,4.0,0,190.5,92.25,193.04,Orthodox,38,1.31,0.31,1.92,0.69,6.39,0.54,0.25,0.2
5941,Valentijn Overeem,30,3.0,-0,190.5,103.5,195.18,Orthodox,46,0.93,0.34,1.49,0.58,1.86,0.5,0.0,4.7
5942,Christian Ocon,2,0.0,-0,172.72,60.75,175.26,Orthodox,26,1.73,0.53,5.27,0.34,0.0,0.0,0.63,0.0
5943,Tito Ortiz,19,1.0,-1,190.5,92.25,187.96,Orthodox,47,2.59,0.46,2.88,0.6,2.47,0.35,0.54,0.6
5944,Charlie Ontiveros,11,9.0,0,187.96,69.75,187.96,Switch,31,1.89,0.41,5.86,0.31,0.0,0.0,0.3,0.0
5945,Takayuki Okada,3,0.0,-2,185.42,130.5,189.97,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5946,Wendell Oliveira Marques,29,1.0,-0,177.8,76.5,182.16,Orthodox,39,3.77,0.47,4.4,0.47,0.0,0.0,1.0,0.0
5947,Kazuki Okubo,7,0.0,-0,180.34,78.75,184.77,Orthodox,37.31,1.53,0.38,1.97,0.46,0.51,0.25,0.36,2.0
5948,Jeremiah O'Neal,13,2.0,-0,172.72,117.0,176.96,Orthodox,45,1.15,0.4,7.5,0.23,0.0,0.0,0.0,0.0
5949,Maria Oliveira,13,5.0,0,167.64,51.75,175.26,Orthodox,26,5.14,0.34,6.11,0.45,0.91,0.5,0.46,0.0
5950,Pedro Otavio,19,8.0,0,190.5,110.25,195.18,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5951,Sean O'Haire,4,0.0,-0,195.58,121.5,200.38,Orthodox,51,8.28,0.57,22.76,0.21,0.0,0.0,0.0,0.0
5952,Daniel Omielanczuk,19,8.0,1,182.88,111.15,187.96,Southpaw,40,3.09,0.57,3.29,0.47,0.56,0.26,0.68,0.1
5953,Shungo Oyama,14,1.0,-0,180.34,83.25,184.77,Southpaw,48,0.64,0.25,1.96,0.57,1.07,0.57,0.62,0.5
5954,Zak Ottow,17,7.0,0,180.34,76.5,182.88,Orthodox,36,2.63,0.36,2.73,0.58,0.97,0.29,0.57,0.4
5955,Brendan O'Reilly,6,0.0,-0,170.18,76.5,175.26,Orthodox,35,1.9,0.47,2.77,0.39,2.22,0.43,0.36,0.6
5956,Naoya Ogawa,7,0.0,-0,193.04,114.75,197.78,Orthodox,54,2.41,0.42,1.66,0.47,1.25,1.0,0.66,1.2
5957,Craig Oxley,0,0.0,-0,175.26,69.75,179.56,Orthodox,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5958,Chuck O'Neil,17,9.0,0,187.96,76.5,192.57,Orthodox,37,3.13,0.37,4.4,0.72,0.0,0.0,0.0,0.0
5959,Alex Oliveira,22,1.0,-1,180.34,76.5,193.04,Orthodox,34,2.99,0.51,2.55,0.46,2.35,0.38,0.63,0.6
5960,Cameron Olson,7,0.0,-0,185.42,92.25,190.5,Orthodox,33,3.13,0.47,2.2,0.57,3.0,0.42,1.0,1.0
5961,Nick Osipczak,6,0.0,-0,187.96,76.5,193.04,Orthodox,38,2.83,0.5,3.77,0.5,1.2,0.45,0.71,1.0
5962,Ho Taek Oh,7,0.0,-1,178.31,69.75,182.69,Orthodox,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5963,Gadzhi Omargadzhiev,13,2.0,0,185.42,76.5,180.34,Switch,29,1.8,0.39,2.2,0.39,1.35,0.3,0.6,0.5
5964,Dan O'Connor,6,0.0,-0,162.56,51.75,166.55,Orthodox,40,4.0,0.56,5.1,0.54,0.0,0.0,1.0,0.0
5965,Michiyoshi Ohara,0,0.0,-0,177.8,92.25,182.16,Orthodox,37.31,0.28,0.29,3.13,0.48,0.0,0.0,0.33,0.0
5966,Sam Oropeza,13,3.0,0,187.96,76.5,192.57,Orthodox,37.31,7.68,0.56,1.44,0.7,3.6,0.33,1.0,0.0
5967,Takafumi Otsuka,22,1.0,-2,167.64,62.550000000000004,171.75,Orthodox,37.31,1.29,0.27,2.12,0.67,1.64,0.27,0.65,0.0
5968,Ode Osbourne,11,5.0,0,170.18,56.25,185.42000000000002,Southpaw,30,4.84,0.43,4.93,0.43,0.95,0.25,0.66,0.5
5969,Nobuhiro Obiya,12,5.0,1,172.72,65.25,176.96,Orthodox,41,0.63,0.28,2.53,0.55,0.5,0.5,0.41,0.5
5970,Takahiro Oba,5,0.0,-1,172.72,90.0,176.96,Southpaw,37.31,0.23,0.25,1.82,0.69,0.0,0.0,0.0,0.0
5971,Saimon Oliveira,18,4.0,0,162.56,60.75,182.88,Orthodox,31,2.73,0.44,3.1,0.54,1.5,0.42,0.31,2.0
5972,Casey Olson,14,5.0,0,170.18,65.25,174.36,Orthodox,37.31,2.48,0.6,0.0,1.0,3.54,0.57,1.0,1.8
5973,Alexander Otsuka,5,0.0,3-0,185.42,92.25,189.97,Orthodox,51,0.9,0.55,1.16,0.51,1.51,0.43,0.53,0.8
5974,Sidney Outlaw,8,0.0,-0,172.72,76.5,187.96,Orthodox,30,0.13,0.33,0.8,0.71,3.0,0.75,0.0,3.0
5975,Chibwikem Onyenegecha,5,0.0,-0,190.5,83.25,195.18,Orthodox,28,5.6,0.55,3.4,0.52,0.0,0.0,1.0,0.0
5976,Dennis Olson,14,1.0,-0,182.88,76.5,187.37,Orthodox,37.31,1.02,0.42,5.27,0.38,2.77,0.4,0.0,0.0
5977,Kenji Osawa,20,1.0,-2,170.18,60.75,167.64000000000001,Orthodox,46,2.34,0.35,2.14,0.63,0.91,0.58,0.68,0.7
5978,Felipe Olivieri,14,5.0,0,175.26,69.75,179.56,Orthodox,37,6.68,0.58,4.6,0.57,0.0,0.0,0.71,0.0
5979,Aleksei Oleinik,60,1.0,-1,187.96,108.0,203.2,Orthodox,45,3.29,0.48,3.8,0.44,1.82,0.46,0.37,1.9
5980,Jorge Ortiz,18,9.0,1,182.88,83.25,187.37,Orthodox,37.31,3.53,0.58,2.8,0.73,0.0,0.0,0.0,0.0
5981,Michihiro Omigawa,17,1.0,-1,167.64,65.25,172.72,Orthodox,47,2.01,0.39,3.06,0.64,1.19,0.36,0.49,1.5
5982,JJ Okanovich,7,0.0,-0,180.34,69.75,193.04,Orthodox,32,6.93,0.55,5.27,0.5,0.0,0.0,1.0,0.0
5983,Ednaldo Oliveira,17,3.0,1,195.58,92.25,200.38,Orthodox,38,1.03,0.22,1.8,0.52,0.0,0.0,0.42,0.0
5984,Yushin Okami,34,1.0,-0,187.96,76.5,190.5,Southpaw,41,2.06,0.38,2.25,0.6,1.98,0.39,0.84,0.5
5985,Alistair Overeem,47,1.0,-0,193.04,119.25,203.2,Orthodox,42,3.67,0.64,2.44,0.57,1.42,0.55,0.73,0.8
5986,Sean O'Malley,16,1.0,0,180.34,60.75,182.88,Switch,28,7.43,0.6,3.54,0.62,0.45,0.42,0.6,0.5
5987,Andy Ogle,9,0.0,-0,172.72,65.25,175.26,Orthodox,33,2.24,0.44,2.23,0.5,1.44,0.26,0.58,0.0
5988,Jorge Oliveira,5,0.0,-1,185.42,92.25,189.97,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5989,Sean O'Connell,17,9.0,0,185.42,92.25,187.96,Orthodox,39,5.46,0.48,6.77,0.45,0.0,0.0,0.3,0.5
5990,Trey Ogden,16,5.0,0,180.34,69.75,182.88,Orthodox,33,3.73,0.43,4.03,0.57,1.0,0.15,1.0,1.0
5991,TJ O'Brien,20,8.0,0,187.96,69.75,192.57,Orthodox,35,3.77,0.46,4.78,0.57,0.94,1.0,0.0,0.0
5992,Nissen Osterneck,12,4.0,0,187.96,83.25,192.57,Orthodox,41,3.15,0.58,2.9,0.41,0.63,0.12,0.42,1.3
5993,Brian Ortega,15,3.0,0,172.72,65.25,175.26,Switch,31,4.19,0.38,6.66,0.49,0.95,0.23,0.56,1.2
5994,Shana Olsen,5,0.0,-0,170.18,65.25,174.36,Orthodox,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5995,Alptekin Ozkilic,9,0.0,-0,165.1,56.25,165.1,Orthodox,36,3.81,0.32,5.72,0.59,4.21,0.58,0.75,0.0
5996,Andy Ologun,3,0.0,-0,182.88,69.3,187.37,Orthodox,39,2.36,0.57,0.32,0.85,0.68,1.0,0.8,0.0
5997,Alan Omer,20,5.0,0,177.8,65.25,182.16,Orthodox,34,3.49,0.55,2.21,0.64,1.69,0.42,0.66,0.0
5998,Richard Odoms,13,3.0,0,195.58,119.25,200.38,Orthodox,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5999,Dustin Ortiz,19,8.0,0,165.1,56.25,165.1,Orthodox,34,2.94,0.44,2.17,0.56,3.01,0.36,0.52,0.1
6000,Kurt Osiander,4,0.0,-0,178.31,83.25,182.69,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6001,David Onama,10,2.0,0,180.34,65.25,187.96,Orthodox,28,5.3,0.45,5.75,0.51,1.06,0.2,0.45,0.3
6002,Jiri Prochazka,29,3.0,1,190.5,92.25,203.2,Orthodox,30,5.77,0.55,5.4,0.4,0.38,1.0,0.68,0.4
6003,Gary Padilla,12,6.0,0,180.34,92.25,184.77,Orthodox,42,2.2,0.27,2.0,0.76,0.0,0.0,0.5,0.0
6004,Jay Perrin,10,6.0,0,170.18,60.75,170.18,Switch,29,3.84,0.46,4.07,0.44,3.0,0.52,0.64,0.0
6005,Dustin Poirier,28,7.0,0,175.26,69.75,182.88,Southpaw,33,5.61,0.5,4.28,0.53,1.44,0.36,0.64,1.2
6006,Constantinos Philippou,13,5.0,0,180.34,83.25,185.42000000000002,Orthodox,43,2.19,0.35,2.73,0.54,0.4,0.42,0.65,0.3
6007,Chris Price,19,4.0,0,187.96,83.25,192.57,Southpaw,40,1.44,0.66,2.59,0.48,0.0,0.0,0.33,2.2
6008,Devin Powell,9,0.0,-0,182.88,69.75,185.42000000000002,Orthodox,34,2.88,0.41,3.67,0.51,0.0,0.0,0.0,0.6
6009,Justin Pennington,3,0.0,-0,162.56,77.0,166.55,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6010,Ailin Perez,7,0.0,-0,165.1,65.25,167.64000000000001,Switch,28,1.62,0.47,1.52,0.31,1.52,0.33,0.71,0.0
6011,Wayne Phillips,7,0.0,-0,178.31,83.25,182.69,Orthodox,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6012,Trevor Peek,7,0.0,-0,175.26,69.75,177.8,Switch,27,7.09,0.68,8.53,0.32,1.97,0.5,0.5,0.0
6013,Sean Pierson,14,6.0,0,182.88,76.5,193.04,Southpaw,46,3.84,0.39,3.73,0.64,0.39,0.18,0.66,0.4
6014,Mick Parkin,6,0.0,-0,193.04,119.25,200.66,Orthodox,27,3.59,0.53,8.21,0.3,15.38,1.0,0.0,7.7
6015,Joe Pearson,45,3.0,-1,177.8,65.25,182.16,Orthodox,44,0.59,0.18,3.51,0.33,0.0,0.0,0.0,4.4
6016,Norman Parke,23,6.0,1,180.34,69.75,177.8,Southpaw,36,3.06,0.35,2.88,0.64,1.98,0.26,0.77,0.0
6017,Josh Pulsifer,17,8.0,0,177.8,65.25,182.16,Orthodox,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6018,Larissa Pacheco,10,2.0,0,170.18,60.75,174.36,Orthodox,28,1.21,0.19,4.14,0.55,0.0,0.0,0.0,0.0
6019,Carlo Pedersoli Jr.,11,3.0,0,180.34,76.5,190.5,Southpaw,29,4.17,0.37,4.12,0.61,2.91,0.44,0.0,0.0
6020,Oskar Piechota,11,3.0,1,182.88,83.25,193.04,Southpaw,32,3.3,0.52,3.93,0.51,0.61,0.4,0.38,1.5
6021,Josh Paiva,8,0.0,-0,167.64,56.25,171.75,Orthodox,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6022,Viktor Pesta,10,4.0,0,190.5,108.0,195.58,Orthodox,32,1.58,0.36,2.54,0.56,3.29,0.28,1.0,0.0
6023,Mike Pierce,17,7.0,0,172.72,76.5,180.34,Orthodox,42,2.62,0.42,2.36,0.62,3.08,0.42,0.71,0.2
6024,Jesus Pinedo,16,5.0,1,177.8,69.75,182.16,Southpaw,26,3.23,0.38,4.37,0.52,2.5,1.0,1.0,0.0
6025,Ihor Potieria,19,3.0,0,190.5,92.25,190.5,Southpaw,26,4.58,0.58,5.89,0.42,0.0,0.0,0.33,0.0
6026,Luis Pena,9,0.0,-0,190.5,69.75,190.5,Southpaw,29,3.66,0.46,3.12,0.51,1.17,0.33,0.48,1.2
6027,Junyong Park,15,5.0,0,177.8,83.25,185.42000000000002,Orthodox,31,4.86,0.5,3.79,0.52,2.27,0.54,0.7,0.7
6028,Jonny Parsons,8,0.0,-0,175.26,76.5,175.26,Orthodox,31,3.53,0.38,5.2,0.55,0.0,0.0,0.5,0.0
6029,Cole Province,6,0.0,-0,175.26,65.25,172.72,Orthodox,41,1.47,0.44,2.72,0.43,2.4,0.5,0.83,1.0
6030,Markus Perez,12,5.0,0,185.42,83.25,185.42000000000002,Orthodox,34,2.6,0.47,3.72,0.52,0.81,0.25,0.77,1.0
6031,Justin Patterson,9,0.0,-0,177.8,76.5,182.16,Orthodox,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6032,Roland Payne,0,0.0,-0,175.26,92.25,179.56,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6033,Felipe Portela,9,0.0,-0,178.31,76.5,182.69,Orthodox,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6034,Hugh Pulley,6,0.0,-0,182.88,69.75,187.37,Orthodox,37.31,4.47,0.63,3.27,0.57,4.0,0.66,0.69,0.0
6035,Pingyuan Liu,13,7.0,0,167.64,60.75,182.88,Orthodox,29,2.36,0.33,2.99,0.54,0.25,0.2,0.56,1.0
6036,Fredson Paixao,10,5.0,0,167.64,65.25,167.64000000000001,Orthodox,43,1.71,0.54,2.31,0.62,0.62,0.11,0.1,2.2
6037,Julianna Pena,12,5.0,0,167.64,60.75,175.26,Orthodox,33,3.16,0.47,2.3,0.5,1.94,0.55,0.23,0.8
6038,Karo Parisyan,24,1.0,-0,177.8,76.5,182.88,Orthodox,40,2.49,0.41,2.19,0.58,5.27,0.59,0.59,1.0
6039,Drew Pendleton,5,0.0,-0,178.31,65.25,182.69,Orthodox,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040,Aaron Phillips,12,4.0,0,175.26,60.75,180.34,Southpaw,33,1.65,0.56,3.44,0.39,0.0,0.0,0.44,0.4
6041,Daniel Pineda,27,1.0,-0,170.18,65.25,175.26,Orthodox,37,3.35,0.48,2.97,0.45,1.42,0.22,0.42,1.6
6042,Armen Petrosyan,8,0.0,-0,190.5,83.25,180.34,Orthodox,32,5.99,0.51,2.75,0.58,0.0,0.0,0.25,0.0
6043,Raquel Pa'aluhi,6,0.0,-0,170.18,60.75,174.36,Orthodox,37.31,1.71,0.56,3.42,0.46,0.0,0.0,0.18,0.0
6044,Filip Pejic,12,2.0,2,172.72,60.75,176.96,Orthodox,30,0.0,0.0,0.88,0.33,0.0,0.0,0.0,0.0
6045,Mike Polchlopek,1,0.0,-0,193.04,128.25,197.78,Orthodox,57,2.0,0.38,1.33,0.57,0.0,0.0,0.0,0.0
6046,Lucie Pudilova,14,7.0,0,172.72,60.75,170.18,Orthodox,28,4.17,0.37,3.98,0.52,0.43,0.27,0.61,0.7
6047,Ramona Pascual,6,0.0,-0,170.18,60.75,167.64000000000001,Southpaw,34,3.87,0.57,8.43,0.46,1.81,0.19,1.0,0.0
6048,Raphael Pessoa,10,2.0,0,190.5,117.9,198.12,Orthodox,33,2.16,0.26,3.43,0.42,0.0,0.0,1.0,0.0
6049,Bart Palaszewski,36,1.0,-0,175.26,65.25,177.8,Orthodox,39,2.67,0.32,3.97,0.57,0.65,0.31,0.53,0.5
6050,Jens Pulver,27,1.0,-1,170.18,65.25,177.8,Southpaw,48,2.12,0.37,3.13,0.56,0.22,0.33,0.63,0.3
6051,Daniel Pereira,9,0.0,-0,177.8,83.25,182.16,Orthodox,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6052,Brent Primus,8,0.0,-0,177.8,69.75,182.16,Orthodox,37,1.73,0.39,2.27,0.59,5.0,0.38,0.0,2.0
6053,Tyson Pedro,9,0.0,-0,190.5,92.25,200.66,Orthodox,31,2.95,0.64,2.35,0.51,0.64,0.25,0.52,1.3
6054,Rolando Perez,7,0.0,-2,172.72,60.75,176.96,Orthodox,37.31,4.23,0.36,4.83,0.63,0.0,0.0,1.0,0.0
6055,Anthony Perosh,15,1.0,-0,190.5,92.25,190.5,Orthodox,50,2.27,0.43,3.77,0.53,2.03,0.22,0.33,1.1
6056,Domingo Pilarte,8,0.0,-0,182.88,60.75,185.42000000000002,Southpaw,32,1.31,0.47,2.96,0.4,1.2,0.42,0.54,0.8
6057,Ross Pearson,20,1.0,-0,172.72,69.75,175.26,Orthodox,38,3.68,0.4,4.09,0.62,0.74,0.35,0.75,0.0
6058,Carlo Prater,31,1.0,-1,180.34,69.75,182.88,Switch,41,2.03,0.47,4.07,0.35,0.43,0.09,0.57,1.7
6059,Shane Primm,5,0.0,-0,190.5,92.25,195.18,Orthodox,38,0.83,0.26,2.25,0.62,1.78,0.2,0.0,0.0
6060,Igor Pokrajac,28,1.0,-0,182.88,92.25,187.96,Orthodox,43,2.25,0.45,4.26,0.4,0.87,0.29,0.51,0.2
6061,Brandon Polcare,1,0.0,-0,178.31,56.25,182.69,Orthodox,37.31,0.43,0.5,0.0,0.0,0.0,0.0,0.0,0.0
6062,Dustin Pague,12,1.0,-0,175.26,60.75,187.96,Orthodox,35,1.65,0.53,2.96,0.41,1.03,0.44,0.55,2.6
6063,Bryan Pardoe,13,1.0,-0,185.42,92.25,189.97,Orthodox,37.31,1.11,0.36,4.59,0.45,4.75,0.4,0.33,0.0
6064,Claude Patrick,14,2.0,0,180.34,76.5,190.5,Orthodox,42,1.8,0.55,0.89,0.69,2.32,0.53,0.84,1.7
6065,Alexander Poppeck,9,0.0,-0,187.96,92.25,192.57,Orthodox,30,4.01,0.57,9.81,0.33,0.0,0.0,0.0,0.0
6066,Zac Pauga,6,0.0,-0,187.96,101.25,193.04,Orthodox,34,5.71,0.64,2.14,0.7,0.0,0.0,1.0,0.0
6067,Hernani Perpetuo,18,5.0,0,182.88,76.5,187.37,Orthodox,37,2.73,0.29,4.37,0.55,0.0,0.0,0.37,0.5
6068,Cody Pfister,13,6.0,1,177.8,69.75,185.42000000000002,Orthodox,32,1.41,0.25,2.8,0.51,2.82,0.3,0.0,0.0
6069,Michel Pereira,28,1.0,-0,185.42,76.5,185.42000000000002,Orthodox,29,5.09,0.54,3.78,0.58,1.58,0.55,0.94,0.6
6070,Cory Peterson,2,0.0,-0,210.82,180.0,215.99,Orthodox,37.31,2.17,0.6,6.51,0.4,0.0,0.0,0.0,0.0
6071,Andre Petroski,8,0.0,-0,182.88,83.25,185.42000000000002,Switch,31,4.07,0.61,2.05,0.53,4.1,0.47,1.0,4.1
6072,Soa Palelei,22,5.0,0,193.04,119.25,205.74,Orthodox,45,2.47,0.57,2.68,0.48,2.2,0.47,0.66,0.0
6073,Kyler Phillips,10,2.0,0,172.72,60.75,182.88,Orthodox,27,5.5,0.49,3.43,0.61,3.32,0.5,0.69,0.7
6074,Julio Paulino,23,5.0,0,182.88,76.5,187.37,Orthodox,47,0.97,0.27,1.87,0.48,0.0,0.0,0.37,0.5
6075,Dylan Potter,10,6.0,0,187.96,101.25,195.58,Switch,27,3.1,0.48,5.78,0.46,0.0,0.0,0.33,1.1
6076,Marcin Prachnio,15,6.0,0,190.5,92.25,187.96,Orthodox,34,5.84,0.54,4.15,0.53,0.0,0.0,0.53,0.0
6077,Tyra Parker,4,0.0,-0,165.1,51.75,169.15,Orthodox,37.31,1.5,0.22,9.0,0.14,0.0,0.0,0.0,0.0
6078,Philip Preece,10,1.0,-0,172.72,92.25,176.96,Orthodox,37.31,0.8,0.72,0.7,0.63,0.0,0.0,0.0,0.0
6079,Daniel Puder,8,0.0,-0,190.5,105.75,195.18,Orthodox,41,2.77,0.68,1.17,0.38,1.21,0.5,0.81,9.0
6080,Ryan Parker,0,0.0,-0,190.5,105.75,195.18,Southpaw,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6081,Jhonoven Pati,6,0.0,-0,185.42,83.25,190.5,Switch,32,2.88,0.53,6.13,0.33,2.7,1.0,0.0,0.0
6082,Bubba Pugh,3,0.0,-0,177.8,83.25,182.16,Orthodox,37.31,2.87,0.67,2.6,0.23,4.0,0.57,0.8,0.0
6083,Santiago Ponzinibbio,29,6.0,0,182.88,76.5,185.42000000000002,Orthodox,36,5.0,0.41,4.77,0.6,0.56,0.31,0.6,0.0
6084,Vitor Petrino,7,0.0,-0,187.96,92.25,195.58,Orthodox,25,4.88,0.5,2.09,0.57,0.0,0.0,0.66,0.0
6085,Ross Pointon,6,0.0,7-0,172.72,76.5,176.96,Orthodox,42,2.62,0.23,2.77,0.58,1.19,1.0,0.0,0.0
6086,BJ Penn,16,1.0,-2,175.26,69.75,177.8,Orthodox,44,2.76,0.48,3.2,0.56,1.19,0.55,0.74,0.5
6087,Sarah Payant,1,0.0,-0,162.56,51.75,166.55,Orthodox,37.31,0.29,0.16,2.06,0.3,0.0,0.0,0.0,0.0
6088,Remco Pardoel,9,0.0,-1,190.5,117.0,195.18,Southpaw,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6089,Joe Pardo,4,0.0,-0,185.42,94.5,189.97,Southpaw,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6090,Ido Pariente,13,6.0,0,172.72,69.75,176.96,Orthodox,37.31,0.0,0.0,2.86,0.45,0.0,0.0,0.0,0.0
6091,Paddy Pimblett,19,3.0,0,177.8,69.75,185.42000000000002,Orthodox,27,4.19,0.53,3.0,0.41,1.88,0.4,0.6,4.7
6092,Nick Pica,5,0.0,-0,177.8,83.25,182.16,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6093,Ricky Palacios,10,1.0,0,167.64,65.25,171.75,Orthodox,35,7.73,0.53,3.27,0.59,0.0,0.0,1.0,0.0
6094,Tommy Petersen,2,0.0,-0,178.31,69.75,182.69,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6095,Ruan Potts,11,6.0,0,187.96,111.15,190.5,Orthodox,44,0.85,0.37,5.92,0.22,0.75,0.16,0.33,2.3
6096,Peter Petties,5,0.0,-0,180.34,65.25,182.88,Southpaw,32,2.61,0.29,8.24,0.48,0.0,0.0,0.0,0.0
6097,Wagner Prado,12,3.0,0,182.88,92.25,187.96,Southpaw,36,1.72,0.4,3.06,0.5,0.0,0.0,0.22,0.0
6098,Alejandro Perez,23,9.0,1,167.64,60.75,170.18,Orthodox,33,3.45,0.35,3.18,0.61,0.54,0.22,0.7,0.3
6099,Nam Phan,21,1.0,-0,167.64,60.75,177.8,Orthodox,39,4.52,0.37,6.55,0.59,0.18,0.18,0.6,0.2
6100,Dino Pezao,1,0.0,-0,178.31,92.25,182.69,Orthodox,37.31,0.66,0.3,3.28,0.31,0.0,0.0,0.0,0.0
6101,Raulian Paiva,21,5.0,0,172.72,60.75,175.26,Orthodox,27,4.14,0.42,5.01,0.48,0.65,0.23,0.77,0.2
6102,Jamie Pickett,13,8.0,0,187.96,83.25,203.2,Orthodox,34,3.25,0.5,4.36,0.47,1.39,0.36,0.65,0.2
6103,Michael Patt,12,4.0,0,182.88,92.25,187.37,Orthodox,37.31,1.65,0.28,5.53,0.55,0.0,0.0,0.0,0.0
6104,Cyrillo Padilha,3,0.0,-0,180.34,69.75,184.77,Orthodox,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6105,Juan Manuel Puig,11,4.0,0,175.26,65.25,179.56,Orthodox,33,4.91,0.23,7.17,0.51,0.0,0.0,0.0,0.0
6106,Willie Parks,5,0.0,-0,177.8,83.25,182.16,Orthodox,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6107,Kyle Prepolec,12,7.0,0,177.8,76.5,177.8,Southpaw,33,3.2,0.34,4.7,0.54,0.0,0.0,0.4,0.0
6108,Gaetano Pirrello,15,7.0,1,170.18,60.75,165.1,Orthodox,30,0.99,0.55,2.44,0.42,0.0,0.0,0.3,0.0
6109,Nick Penner,11,3.0,0,193.04,92.25,197.78,Southpaw,42,1.25,0.3,4.6,0.38,0.0,0.0,0.4,0.0
6110,Jonathan Pearce,13,4.0,0,182.88,65.25,180.34,Switch,30,5.78,0.58,3.62,0.48,6.75,0.6,0.58,1.1
6111,Jose Perez,1,0.0,-0,178.31,77.0,182.69,Orthodox,37.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6112,Jordan Parsons,11,2.0,0,175.26,65.25,179.56,Orthodox,32,3.29,0.4,2.37,0.6,1.54,0.21,0.5,1.0
6113,Sam Patterson,10,1.0,1,190.5,69.75,198.12,Orthodox,26,2.69,0.37,2.9,0.51,0.0,0.0,0.5,3.2
